ಕಕ್ಷ್ಯ,"ಮನೆಯ ತೊಟ್ಟಿ (ಚಿತ್ರರಥ ರಾಜಧಾನಿಯಂ ಪೊಕ್ಕು ಸಪ್ತಕಕ್ಷ್ಯಾಂತರಂಗಳ ಕಾಂಚನಮಯ ತೋರಣಂಗಳಂ ನುಸುಳ್ದು ಕನ್ಯಾಂತಃಪುರಮಂ ಎಯ್ದಿವರ್ಪಾಗಳ್: ಕಾದಂಸಂ, ೫. ೧೫ ವ)"
ಕಂಗನೆ,"ಬಹಳವಾಗಿ (ಮುನಿಸಿನೊಳ್ ಆದಂ ಏವಯಿಸಿ ಸೈರಿಸದೆ ಅದವೞಲೊಳ್ ಕನಲ್ದು ಕಂಗನೆ ಕನಲುತ್ತುಂ ಉಮ್ಮಳಿಸಿ: ಪಂಪಭಾ, ೪. ೧೦೬)"
ಕಂಗು,"ನವಣೆ (ಕಳಮ ಷಷ್ಟಿಕಾ ವ್ರೀಹಿ ಯುವ ಯಾವನಾಳ ಗೋಧೂಮ ಕಂಗು .. .. ವಿವಿಧ ಧಾನ್ಯಭೇದಂಗಳುಂ: ಆದಿಪು, ೬. ೭೨ ವ)"
ಕಗ್ಗು,"ಕಪ್ಪಗಾಗು (ನೆಲನೆಲ್ಲಂ ಪಸುರೇಱೆ ಕಗ್ಗಿ ನಿಲೆ ದಿಗ್ಭಾಗಂಗಳ್ ಆಕಾಶಮಂಡಳಂ ಅಂಬೋಧನಿಕೀರ್ಣಮಾಗೆ: ವರ್ಧಮಾಪು, ೯. ೩೯)"
page,3
ಕಚ,"ತಲೆ ಕೂದಲು (ಏಳಸುತ್ತಿರ್ಕುಂ .. .. ಬಹಿರ್ಕಣಭರೆಯರ್ ಕೇಳಿಮೇಳಕ್ಕೆ ನಿಚ್ಚಂ: ನೇಮಿನಾಪು, ೧. ೬೫); ಆನೆಯ ಜಘನಸ್ಥಳದ ಒಂದು ಭಾಗ (ಅಪೂರ್ವಲಾಂಗೂಲನಂ ಕಚಕಿಲೀ ಸಂವರ್ತಕನಂ: ಶಾಂತಿಪು, ೧೧. ೧೪೨ ವ)"
ಕಂಚಗಾಱ,"ಕಂಚು ಮುಂತಾದ ಲೋಹದ ಕೆಲಸ ಮಾಡುವವನು (ಬೆಳ್ವೆಳಗುಂ ಬಿದಿರುತ್ತೆ ಕಂಚಗಾಱರ ಪಸರಂ ಪೊದಳ್ದೆಸೆವುದು: ಕುಸುಮಾಕಾ, ೨. ೧೦೪)"
ಕಚಗ್ರಹ,"ಕೂದಲನ್ನು ಹಿಡಿಯುವಿಕೆ (ಸಂಗ್ರಾಮಭೂಮಿಯ ನಡುವೆ ಧೃಷ್ಟದ್ಯುಮ್ನ ಕಚಗ್ರಹವಿಲುಳಿತಮೌಳಿಯುಂ ತದೀಯ ಕೌಕ್ಷೇಯಕಧಾರಾವಿದಾರಿತಶರೀರನುಂ ಆಗಿ ಬಿೞರ್ದ ಶರಾಚಾರ್ಯರಂ ಕಂಡು: ಪಂಪಭಾ, ೧೩. ೫೫ ವ)"
ಕಚಬಂಧ,"ಮುಡಿ, ತುರುಬು (ಮಹಾಕವಿಗಳ್ ಒಱಲ್ದು ತಿರ್ದುಗೆ ವಚೋವನಿತಾ ಕಚಬಂಧಮಂ: ಮಲ್ಲಿನಾಪು, ೧. ೨೪)"
ಕಚಭಾರ,"ಕೇಶರಾಶಿ (ಕಚಭಾರಂ ಕೊರಲ್ಗಬಲೆಯ ಕಚಕುಚಭರಂ ಅಸಿಯ ನಡುಗೆ: ಅಜಿತಪು, ೨. ೪೩)"
ಕಚರಿ,"ಅರಿದಾಳ (ತಳಗು ಕಲೆ ಕಚರಿ ಜರ್ಝರಿ ಪುಳಕಂ ತಿಳಿಗಾರೆ ತಿರವಿ ವರ್ಣಮಣಂ ಸಂಗಳಿಸದೆ ಪಳುಕಿನ ಕುಟ್ಟಿಮ ತಳಮದು ತಳತಳಿಸಿ ತೊಳಗುವುದು ತನಿವೆಳಗಿಂ: ಕುಸುಮಾಕಾ, ೧. ೧೧೫)"
ಕಚಾಕಚಿ,"ಪರಸ್ಪರ ಕೂದಲು ಹಿಡಿದೆ ಎಳೆದಾಡು (ಜೆಟ್ಟಿಗರೊಳ್ ಶಸ್ತ್ರಾಶಸ್ತ್ರಿಯುಂ ಖಡ್ಗಾಖಡ್ಗಿಯುಂ ದಂಡಾದಂಡಿಯುಂ ಕಚಾಕಚಿಯುಂ ಆಗಿ: ಅನಂತಪು, ೧೧. ೮೩ ವ)"
ಕಚಾವಳಿ,"ಕೇಶರಾಶಿ (ಈ ವಧು ಗರ್ವದ ಗಾಳು ವಸ್ತ್ರಭೂಷಾವಳಿಯಂ ಕಚಾವಳಿಯಂ ಇತ್ತರನಲ್ಲದೆ ಪೊರ್ದಲೀವಳೇ: ಪಂಪರಾ, ೨. ೧೯)"
ಕಂಚೀಳೆ,"ಕಂಚಿನಿಂಬೆ, ಈಳೆ ಜಾತಿಯ ಒಂದು ಹಣ್ಣು (ಪೇರೀಳೇಯ ನಾರಂಗದ ಕಂಛೀಳೆಯ ತನಿವಣ್ಣನಿಕ್ಕೆ ಮೆಲ್ದು: ಧರ್ಮಾಮೃ, ೧. ೧೨೦)"
ಕಂಚು,"ಪಾತ್ರೆ (ಸತ್ತರ್ .. .. ಸೇಲೆಯಂ ಕಂಚುಮಂ ಒಲ್ದಿತ್ತೊಡೆ ನಭಕ್ಕೆ ಪೋಪರ್: ಸಮಯಪ, ೧೧. ೧೧೭)"
ಕಂಚುಕ,"ಅಂಗಿ (ಒರ್ವಂ .. ..ಕಾರ್‍ಯವಿಜ್ಞಾಪನೋತ್ಸುಕಚಿತ್ತಂ ಧವಲೋತ್ತರೀಯವಸನಂ .. .. ಸಿತಕಂಚುಕಂ ತ್ವರಿತದಿಂ ಬಂದಂ ಪ್ರತೀಹಾರಕಂ: ಪಂಪರಾ, ೨. ೨)"
ಕಂಚುಕಿ,"ರಾಣಿವಾಸದ ಅಧಿಕಾರಿ (ಕಂಚುಕಿ ಬಂದು ಕಂಡಂ ಅನುರಾಗದಿಂ ಆ ಮನುಜೇಂದ್ರಚಂದ್ರನಂ: ಕಾದಂಬ, ೧. ೭೧)"
ಕಂಚುಕಿತ,"ಹೊಂದಿದ (ಹರ್ಷೋತ್ಕರ್ಷಚಿತ್ತನುಂ ರೋಮಾಂಚಕಂಚುಕಿತ ಶರೀರನುಮಾಗಿ: ನೇಮಿನಾಪು, ೩. ೧೮ ವ)"
ಕಂಚುಕೀಂದ್ರ,"ಹಾವುಗಳ ರಾಜ, ಆದಿಶೇಷ (ಗರುಡ ಚಂಚುವಂ ಕಂಡ ಕಂಚುಕೀಂದ್ರನಂತೆಯುಂ ಭಯಂಗೊಂಡು: ಪುಷ್ಪದಂಪು, ೧೩. ೨೬ ವ)"
ಕಂಚುಗರ್ಚು,"ಕಂಚಿನ ತಟ್ಟೆ ತೊಳೆ (ಬೆಸನಂ ಕೆಯ್ಗೆಱೆವ ಕಂಚುಗರ್ಚುವ ಬೆಸನಂ ಬೆಸನಲ್ಲದೆ .. .. ಆರಿತ್ತರೆಲವೊ ನಿನಗೀ ಬೆಸನಂ: ಗದಾಯು, ೭. ೩೭)"
ಕಂಚುಗಾಱ,"ಕಂಚಿನ ಕೆಲಸ ಮಾಡುವವನು (ನಿರ್ಮಳ ಪಾತ್ರೋತ್ಕರದಿಂದಂ ತೊಳತೊಳಗುತ್ತಿರ್ಪ ಕಂಚುಗಾಱರ ಪಸರಂ: ಗಿರಿಜಾಕ, ೨. ೯೨)"
ಕಂಚುಗಾಱಗೇರಿ,"ಕಂಚುಗಾರರ ಬೀದಿ (ಭಯದಿಂ ಬಿಟ್ಟು ಪೋಗೆ ಕಂಚುಗಾಱಗೇರಿಯಂ ಪೊಕ್ಕು: ಧರ್ಮಾಮೃ, ೨. ೧೬ ವ)"
ಕಂಚುವಱೆ,"ಕಂಚಿನ ಹರೆ, ತಮಟೆ (ಪೊಲೆಯರ ದನಿಯಪ್ಪೊಡಂ ಕೇಳದಂತು ಕಂಚುವಱೆವೆರಸು ಲೇಸುನುಡಿ ಲೇಸುನುಡಿಯೆಂಬ ಮಹಿಮೆಯಿಂದುಣ್ಬರ್: ಧರ್ಮಾಮೃ, ೯. ೬೭ ವ)"
ಕಂಚುಳಿಕೆ,"ರವಿಕೆ (ತೊಡರ್ಚಿದ ಉಡೆಗಂಟೆಯ ಕಿರ್ಗಟ್ಟಿನ ಸುರಿಗೆಯ ಕಟ್ಟಿದ ಚಿಂದಿಯ ತೊಟ್ಟ ಕಂಚುಳಿಕೆಯ: ಗಿರಿಜಾಕ, ೬, ೫೫ ವ)"
ಕಚೋದ್ಬಂಧ,"ಕೇಶರಾಶಿ (ತನು ಮೃದು ಕುಚಂ ಸ್ತಬ್ಧಂ ಶೀಲಂ ಕರಂ ರುಜು ಪುಷ್ಪಕೇತನನಿಭಕಚೋದ್ಬಂಧಂ .. .. ಎಂಬ ಪೆಂಪಿನ ತನೂಜೆಯಂ ಕೊಟ್ಟಂ ಶಾಂತೀಶ್ವರಂಗೆ ನಭಶ್ಚರಂ: ಶಾಂತಿಪು, ೧೧. ೬೯)"
page,4
ಕಚ್ಚೞ,"ಬಿರುದಿನ ಬಳೆ (ಕಚ್ಚೞಯೆಂದು ಬಿರುದಿನ ಬಳೆ: ಶಬ್ದಮದ, ಪ್ರಸಾ, ೪೨)"
ಕಚ್ಚುಟ,"ಕೌಪೀನ (ತಿರಿದುಂಡು ಕಚ್ಚುಟಮನುಟ್ಟು ರಚ್ಚೆಯೊಳ್ಪಟ್ಟು ಮುಟ್ಟುಗೆಟ್ಟು ಉಬ್ಬೆಗಮುಬ್ಬರಿಸಿ ನಮೆದುದನದಂ ಮಱೆದಿರೆ ಮಾವಂ ದೇವನಾದೊನೇ ನಮಗೀಗಳ್: ಸುಕುಮಾಚ, ೪. ೩೦)"
ಕಚ್ಚೆ,"ಪಂಚೆ ಅಥವಾ ಸೀರೆಯ ಚುಂಗು (ಪಿಡಿಕೆಯ್ ತೀವಿದ ಕೂರ್ಗಣೆ ಮಡಕಾಲ್ವರಂ ಅಲೆವ ಕಚ್ಚೆ ನಿಡಿಯಸಿಯ ಒಱೆ ಕರ್ಪಿಡಿದ ಪಣೆಕಟ್ಟು ಕೆಯ್ಪಡೆ ಬೆಡಂಗನೊಳಕೊಳೆ ಧನುರ್ಧರರ್ ಪೆಣೆದೆಚ್ಚರ್: ಪಂಪಭಾ, ೧೦. ೭೧)"
ಕಚ್ಚೆಯಂ ಕಟ್ಟು,"ಸಿದ್ಧವಾಗು (ಎನ್ನ ಮಾತಂ ಕೇಳದೆ ಕಲಹಕ್ಕೆ ಕಚ್ಚೆಯಂ ಕಟ್ಟುವ ನಿನಗೆ ಕಚ್ಛಪ ಕಥೆಯಾಗದೆ ಪೋಗದು: ಪಂಚತಂತ್ರ, ೨೧೬ ವ)"
ಕಚ್ಚೆಯೊಳಿಡು,"ಕಚ್ಚೆಯಲ್ಲಿ ಇಡು, ಅಂಕೆಯಲ್ಲಿಡು (ಆವ ಗಂಡರುಮಂ ಕಚ್ಚೆಯೊಳಿಟ್ಟು ಕಟ್ಟುವೆಂ ಎನುತಿರ್ಪಾಕೆ ಗಂಧೇಭಕಂಧರಬಂಧಪ್ರವಿಭಾಸಿಯಪ್ಪ ಅರಿಗನಂ ಕಾಣುತ್ತೆ: ಪಂಪಭಾ, ೪. ೩೮)"
ಕಚ್ಚೆವಾಸು,"ಸಿದ್ಧವಾಗು (ಕಲಹಕ್ಕೆ ಕಚ್ಚೆವಾಸುವ .. .. ಜಗಳವಾಡುವವನುಂ .. .. ನಿರ್ಮಲನಕ್ಕುಂ ಕೇಳಲೊಡನೆ ಜೈನಾಗಮಮಂ: ಸಮಯಪ, ೩. ೫೫)"
ಕಚ್ಛ,"ಕಚ್ಚೆ (ಯಮುನಾ ಕಚ್ಛಂಬಿಡಿದು ಏೞ್ತರುತ್ತುಂ ಒಂದವಸರದೊಳ್: ಜಗನ್ನಾವಿ, ೩. ೭೮)"
