ಓಗರ,"ಅನ್ನ (ನೀಮಿಂದು ಬಂದೊಡೆ ಅವು ನೆಱೆಯವಾಗಿ ಮುತ್ತಿನೋಗರದ ಅಕ್ಕಿಯಂ ಬೆರಸಿ ಬಾಗಿದ ಕಾರಣದಿಂ .. ..ಪುಷ್ಪವಾಸನೆಯಕ್ಕಿಯಯ ಕೂೞನುಣ್ಗುಂ ಉೞದಕ್ಕಿಯ ಕೂೞಂ ಉಗುಳುತಿರ್ಕ್ಕುಂ: ಸುಕುಮಾಚ, ೧೧. ೩೫ ವ)"
ಓಗರಗಂಪು,"ಬೆರಕೆ ಗಂಧ, ಸಮ್ಮಿಶ್ರಗಂಧ (ಅಗರುವ ಮೆಚ್ಚು ಅಚ್ಚ ಸಿರಿಕಂಡದೊಳ್ ಅಗ್ಗಲಿಸಿತ್ತು ಸೂಡುಶಯ್ಯೆಗಳ ಬಯಕ್ಕೆ ಜೊಂಪಲರ್ದವು ಪಾಸುಗಳೊಳ್ ನೆಲಸಿತ್ತು ಪೂತ ಗೊಜ್ಜಗೆಗಳ ಸಿಂದುರಂಗಳೊಳಗೆ ಓಗರಗಂಪನೆ ಬೀಱುತ; ಪಂಪಭಾ, ೫. ೩೦)"
ಓಗರವೂ,"ಬೆರಕೆ ಹೂ (ಓಗರವೂಗಳ ಬಂಡಂ ಎಯ್ದೆ ಪೀರುತ್ತ ಒಡವಂದುವು ಇಂದ್ರವನದಿಂ ಮಱದುಂಬಿಗಳ್; ಪಂಪಭಾ, ೧೧. ೮೧)"
ಓಘ,"ಗುಂಪು (ಬಂದಿಸುವೆಂ ಪ್ರೀತಮನಂ ನಿಖಿಲ ಗಣಧರ ಓಘ ಉತ್ತಮನಂ: ಆಚವರ್ಧ, ೧. ೯); ಪ್ರವಾಹ (ಅಂಬುಪ್ರವಾಹಮುಂ ವೃಂದಮುಂ ಅಂತವು ಓಘಂ: ಅಭಿಧಾವ, ೩. ೧. ೪೬)"
ಓಘಪ್ರತೀತ,"ಪರಂಪರೆಯಲ್ಲಿ ಪ್ರಸಿದ್ಧವಾದ (ಅತನುರಸೋಪೇತ ವಿಳಂಬಿತ ಮಧ್ಯ ದ್ರುತಲಯಂಗಳೊಳ್ ಲಕ್ಷಣಸಂಯುತ ತತ್ತ್ವಾನುಗತೌಘಪ್ರತೀತವಾದ್ಯಂಗಳೆಸೆದುವು: ಆದಿಪು, ೯. ೨೩)"
ಓಘಮೇಘಮಾಗು,"ಧಾರಾಕಾರ ಮಳೆ ಸುರಿ (ಮೇಘಮುಖರೆನಿಸಿ ಸಂದುರಗೌಘದಿನಂದು ಓಘಮೇಘಮಾದೊಡೆ ಮೞೆ: ಆದಿಪು, ೧೪. ೭೧)"
ಓಜ,"ಒವಜ [ಉಪಾಧ್ಯಾಯ] ಗುರು (ಮತ್ತುೞದ ವಿದ್ಯೆಗಳ್ ಓಜರೆ ಚಟ್ಟರ್ ಎಂಬಿನಂ ನೆರೆದುವು ಗಳ ತನ್ನೊಳಾರ್ ದೊರೆ ಗುಣಾರ್ಣವನಂತು ಕುಶಾಗ್ರಬುದ್ಧಿಗಳ್: ಪಂಪಭಾ, ೨. ೩೪); ಪರಾಕ್ರಮ (ನೇಜೆಯದಿಂದಿಱದೆತ್ತಿ ನಿಜ ಓಜಮನೆ ಬಿಡೌಜಸರ್ಗೆ ತೋರ್ಪಂತೆ: ರಾಜಶೇವಿ, ೬. ೬೫)"
ಓಜನ ಸಾಲೆ,"ವಾಜರಶಾಲೆ, ಕಮ್ಮಾರನ ಸಾಲೆ (ಆಗಳ್ ಆಱುಂ ಋತುಗಳ ಪೂಗಳಂ ಒಂದುಮಾಡಿ ಪೂವಿನಂಬುಗಳಂ ಪಣ್ಣಲೆಂದು ಕಾಮದೇವಂ ಮಾಡಿದ ಓಜನ ಸಾಲೆಯಿರ್ಪಂತಿರ್ಪ ಪೂವಿನ ಸಂತೆಯೊಳ್: ಪಂಪಭಾ, ೪. ೮೦ ವ)"
ಓಜಾಯಿತ,"ಶ್ರೇಷ್ಠ ಶಿಲ್ಪಿ (ಓಜಾಯಿತರೋಜೆಯೊವಱದ ಭೂಮನಕ್ಕಂ ಸಕ್ಕಸಮನಾಗಿ ತೂಗಿದಂತೆ: ಅನಂತಪು, ೨. ೩೦ ವ)"
ಓಜಾಯಿಲ,"ಬಡಗಿ (ಮರನುಮಂ ಓಜಾಯಿಲನಾಗಿ ಪೊಸೆಯೆ ಕಿರ್ಚಕ್ಕುಂ: ಧರ್ಮಾಮೃ, ೮೨ ವ); ಹೊಂಚುಹಾಕುವವನು (ಪುಲಿಯಂತೆ ಓಜಾಯಿಲನುಂ ಅತ್ತಿಯ ಪಣ್ಗಳಂತೆ ಒಳಗಶುದ್ಧನುಂ: ಧರ್ಮಾಮೃ, ೬. ೩೮ ವ)"
ಓಜೆ,"ಕ್ರಮ (ಯಥಾ ರಾಜಾ ತಥಾ ಪ್ರಜಾ ಎಂಬವೊಲ್ ಓಜೆಗೊಂಡು ಧರ್ಮಪ್ರಿಯರಾದರ್ ಪ್ರಜೆಗಳುಂ: ಆದಿಪು, ೧೬. ೪೦); ಧಾಟಿ (ತಂದೆಯ ಚೆಲ್ವೆ ತಂದೆಯೊಂದಂದಮೆ ತಂದೆಯೊಂದು ನಿಡಿಯ ಓಜೆಯೆ ತನ್ನೊಳಮರ್ಕೆವೆತ್ತುದು: ಆದಿಪು, ೮. ೪೩); ತಾಳ, ಲಯ (ಪೊಲೆಯರ್ಬಡಿವ ಪಱೆಯೋಜೆಗಾಡುವ ಪಗರಣಗರಂ ಕಂಡರ್ ನಗುವರಲ್ಲದೆ ವರಾಟಕ್ಕೆ ಲಕ್ಷಣಮಂ ನೋಡರ್: ಧರ್ಮಾಮೃ, ೫. ೬೭ ವ)"
page,2
ಓಜೆಗೊಳ್,"ಕ್ರಮ ಅನುಸರಿಸು (ಯಥಾ ರಾಜಾ ತಥಾ ಪ್ರಜಾ ಎಂಬವೊಲ್ ಓಜೆಗೊಂಡು ಧರ್ಮಪ್ರಿಯರಾದರ್ ಪ್ರಜೆಗಳುಂ: ಆದಿಪು, ೧೬. ೪೦)"
ಓಜೆವಿಡಿ,"[ಓಜೆ+ಪಿಡಿ] ಪಳಗಿಸಿದ ಜೋಡಿ ಹೆಣ್ಣಾನೆ (ಎರಡುಂ ಪಕ್ಕದೆ ಪಣ್ಣಿದ ಓಜೆವಿಡಿಯಂ ಕೈಗೆಯ್ದು ಬಂದೇಱ .. .. ಕಾಲ್ಗಾಪಿನೊಳ್ ಬರೆ ಬಂದಂ ಧವಳಾತಪತ್ರದಡಿಯೊಳ್: ಪಂಪರಾ, ೨. ೧೧)"
ಓಜೆವೆಱು,"ಕ್ರಮಬದ್ಧ (ಓಜೆವೆತ್ತ ಗಾಯಿನಿಯರ ಸೀಯನಪ್ಪ ರಸಗೇಯಮನಾಲಿಸುತಿರ್ಪಳ್: ಪಂಪರಾ, ೩. ೧೦೭)"
ಓಟ,"ಓಡುವಿಕೆ (ಕೆಲರ್ ನೋಡೆ ನೋಡೆ ತಮ್ಮ ಓಟಕ್ಕೆ ತಾವೆ ನಾಣ್ಚಿದರ್: ಶಾಂತಿಪು, ೪. ೩೦ ವ)"
ಓಡ,"ತೆಪ್ಪ, ದೋಣಿ (ಸಾಸಿರ್ವರ್ ಏಱದೊಡಲ್ಲದೆ ಈ ಓಡಂ ನಡೆಯದು ಎಂಬುದುಂ ಆಂ ಅನಿಬರ ಬಿಣ್ಪುಮಪ್ಪೆಂ ಏಱಸೆಂದೊಡೆ ಗೆಯ್ವೆಂ ಎಂದೊಡಂ ಏಱಸಿ ನಡೆಯಿಸುವಲ್ಲಿ: ಪಂಪಭಾ, ೧. ೬೮ ವ)"
ಓಡು,"ವೇಗವಾಗಿ ಹೋಗು ಹಾಗೂ ಮಡಕೆಯ ಚೂರು (ಓಡು ಪಲಾಯನೇ ಭಾಂಡಶಕಲೇ ಚ: ಶಬ್ದಮದ, ಧಾ ೨೮೪); ಬೋಕಿಬಿಂಚು (ಓಡಿನಗೆಯಲ್ಲಿ ಬೆಳೆಗಳಂ ಆಡಿನ ಕಂಠಸ್ತನಂಗಳೊಳ್ ಸವಿವಾಲಂ ನೋಡುವ ಪೆರ್ಮರುಳರಂತಿರೆ: ತ್ರಿಷಷ್ಟಿಪು, ೩೩. ೧೦೧); ಮಡಕೆ (ಎಮ್ಮೆಯ ಪೆಸರ್ ಮಹಾದೇವಿಯೆಂದಂತೆ ಓಡಿನ ಪೆಸರ್ ಮಂಗಳಮೆಂಬಂತೆ: ಧರ್ಮಾಮೃ, ೮. ೧೦೩ ವ); ತಲೆಯ ಚಿಪ್ಪು (ವಜ್ರಮುಷ್ಟಿಯ ಪೊಯ್ಗೊಳಂ ಬಾಳ ಕೋಳೊಳಮ್ ಉಚ್ಚಳಿಸಿದ ಕಪಾಲದ ಓಡುಗಳಂ ಗಂಗೆಗಟ್ಟುತ್ತುಂ: ಪಂಪಭಾ, ೧೧. ೨ ವ); ಹುರಿಯುವ ಹೆಂಚು (ಹುರಿಗಡಲೆಯಂತಾನುಂ ಕಾಯ್ವಾಱದ ಓಡಿನ ಜೋಳದೊಳ್ ಮರಲ್ ಅಲರುವಂತಾನುಂ ಕಾರ್ಗೆಯ್ಯ ಮೇರೆಯೊಳಿಟ್ಟ ಕೆಕ್ಕರಿಕೆ ಬಿರಿವಂತಾನುಂ: ಶಾಂತಿಪು, ೨. ೯೨)"
ಓಣಿಯೋಗು,"ಕೊರಕಲಾಗು (ಅಂತು ಚಕ್ರಹತಿಯಿಂದ ಓಣಿಯೋದ ರಣಕ್ಷೆಣಿಯಂ: ಪಾರ್ಶ್ವನಾಪು, ೩. ೧೨೧ ವ)"
ಓತ,"ಓದು; ಒಲಿದ (ಓತರ ಗೆಯ್ತದಂತೆ ರಸಭಾವಮೊಡಂಬಡೆ .. .. ಪೇೞ್ದಾತನಾರೊ ನಾನಱಯೆಂ: ಲೀಲಾವತಿ, ೧. ೮೨)"
ಓಂತಿ,"ಓತಿಕೇತ (ನರಿ ನಾಯ್ ಬೆಕ್ಕು ಓಂತಿ .. .. ಕಾೞ್ಕೋೞ ಎಂಬ ತಿರಿಕವ್ರಾತಂಗಳೊಳ್ ಸಂಭವಿಸಿ; ಧರ್ಮಾಮೃ, ೧೩. ೧೦೩)"
ಓತಿ,"ಓತಿಕೇತ (ಮೋಹದಾಕೆ ಓತಿಯಾದಳೆಂಬಂಥೆ: ಧರ್ಮಾಮೃ, ೨. ೫೧ ವ)"
ಓದನ,"ಓಗರ, ಅನ್ನ (ಆಯುವಿಲ್ಲದಂಗೆ ಅಂತುಂ ಓದನ ನಂಜಲ್ತೇ: ಕರ್ಣನೇಮಿ, ೧೪. ೭೮)"
ಓದಱವ,"ವಿದ್ಯಾವಂತ (ಓದಱವರ ಪೇೞ್ದನೋಮಪಿಗಳಂ ಒರ್ಮ ಪಲರ್ಮೆಯುಂ .. .. ನಮೆದರ್: ಪಂಪಭಾ, ೧. ೧೩೫)"
ಓದಾಳಿ,"ಓದುಗಾರ (ಮಾರಾಳಿಯುಂ ಓದಾಳಿಯುಂ ಏಱಾಳಿಯುಂ ಅಪ್ಪನಾಗಿ ಪಡೆಪಾಳಿಯೆ ಕೇಳ್: ಕಾವ್ಯಾವಲೋ, ೩೫೩)"
ಓದಿ ಓದಿ,"ಮತ್ತೆ ಮತ್ತೆ ಉಚ್ಚರಿಸಿ (ಜ್ಞಾನದಿನಿರ್ದು ನಿಟ್ಟಿಪೊಡೆ ದಿವ್ಯಮುನೀಂದ್ರಂ ಕೊಟ್ಟ ಮಂತ್ರಸಂತಾನಮನೋದಿಯೋದಿ ಯಮರಾಜನನದ್ಭುತತೇಜನಂ ಸರೋಜಾನನೆ ಜಾನದಿಂ ಬರಿಸೆ: ಪಂಪಭಾ, ೧. ೧೧೯)"
ಓದಿದರ್,"ಓದಿದವರು (ಪೊಸವೇಟದ ಅಲಂಪುಗಳೆಲ್ಲ ಓದಿದರ್ಗೆ ಇದಱ ಅನುಯಾಯಿಗಳ್ಗೆ ಎಸೆವ ಉದಾರಗುಣಂ: ಪಂಪಭಾ, ೧೪. ೬೩)"
ಓದಿಸು,"ಕಲಿಸು, ಶಿಕ್ಷಣ ನೀಡು, ಹೇಳಿಕೊಡು (ಎಂದು ತನ್ನುಕ್ಕೆವತನದಿನೋದಿಸಿದ ವೃತ್ತಾಂತಮಂ ಆದ್ಯಂತಮಱಯೆ ಪೇೞ್ದು: ಸುಕುಮಾಚ, ೨. ೬೨ ವ)"
ಓದು,"ಹೇಳು (ಕಾಗೆಯುಂ ನಾಯುಂ ಮುಟ್ಟಿದುದು ಅದನೆ ಶುದ್ಧಮಂ ಮಾೞ್ಪುದೆಂದು ಓದಿದರ್ ಪುರೋಹಿತರೆಲ್ಲರ್: ಯಶೋಧಚ, ೩. ೫೮); ವಿದ್ಯೆ ಕಲಿ (ನಾಮೆಲ್ಲಂ ಒಂದೆ ಗರಡಿಯೊಳ್ ಓದಿದ ಮಾನಸರೆವು: ಪಂಪಭಾ, ೯. ೪೮ ವ); ಲೆಕ್ಕಹಾಕು (ಕರಣಂ ರೇಚಕಂ ಅಂಗಹಾರಂ ಇನಿತೆಂದು ಓದುತ್ತುಂ ಇರ್ಪ ಓದು ಅದತ್ತಿರಲಿ ಈ ನಾಟ್ಯರಸಂ ಸಮಸ್ತ ಸುರವೃಂದಾಧೀಶನಿಂದಂ ಪೊನಲ್ವರಿದತ್ತು: ಆದಿಪು, ೭. ೧೨೦); ಪಠಿಸು, ಹೇಳು (ಅಂತು ಕಂಡು ಮುನಿಕುಮಾರರೋದುವ ವೇದನಿನಾದದಿಂ ವಿಗತನಿದ್ರೆಯಾಗಿ ಪಾಂಡುರಾಜಂಗಂ ಅಲ್ಲಿಯ ಮುನಿಜನಂಗಳ್ಗಂ ಅಱಪಿದೊಡೆ ಅವರಾ ಕನಸುಗಳ್ಗೆ ಸಂತೋಷಂಬಟ್ಟು: ಪಂಪಭಾ, ೧. ೧೪೦ ವ); ವಿದ್ಯೆ (ಉಳ್ಳ ಓದುಗಳೊಳಗೆ ಎನಿತಱವುಳ್ಳರ್ಗಂ ತಿಳಿಪಲರಿಯದೆನಿಪ ಎಡೆಗಳುಮಂ ತೆಳ್ಳಿಗಿರೆ ತಿಳಿಪುಗುಂ ಬೆಸಗೊಳ್ಳ ಗುಣಾರ್ಣವನ ಲೆಕ್ಕಮಂ ಪೊಕ್ಕಮುಮಂ: ಪಂಪಭಾ, ೨. ೩೫); ಜ್ಞಾನ (ಓದಂ ತಡೆಯದೆ ಕಲ್ಗುಂ ಗುರೂಪದೇಶಕ್ರಮದಿಂ: ಕವಿರಾಮಾ, ೧. ೧೦)"
ಓದುಂಗಾಱ,"ಓದುವವನು, ವಿದ್ಯಾರ್ಥಿ (ಬಿಂದುಗೆ ಪಾಡುಂಗಾಱಂ ಅಲಸುಂಗಾಱಂ ಜೂದುಂಗಾಱಂ ಓದುಂಗಾಱಂ: ಶಬ್ದಮದ, ೨೧೧ ಪ್ರ)"
ಓದುವೇೞ್,"ಓದಿಸು (ಅಂತೇವಾಸಿಗಳ್ಗೆ ಓದುವೇೞ್ವುವು .. .. ಕೇಳೀ ಶುಕಸಾರಿಕಾತತಿಗಳ್: ಜಗನ್ನಾವಿ, ೯. ೧೧೫)"
ಓದುಳ್ಳ,"ಓದಿದವನು, ವಿದ್ವಾಂಸ (ಉಳ್ಳ ಪ್ರತ್ಯಯಕ್ಕೆ ಓದುಳ್ಳಂ, ಗುಣಮುಳ್ಳಂ ತೇಜಮುಳ್ಳಂ: ಶಬ್ದಮದ, ೨೧೭ ಪ್ರ)"
page,3
ಓದೊಡೆಯ,"ಓದುಳ್ಳ (ಸಿರಿಯೊಡೆಯನಾಗಿಯುಂ ದರ್ಪರಹಿತಂ ಓದೊಡೆಯನಾಗಿಯುಂ ವಿಗಳಿತಮತ್ಸರಂ: ಶಾಂತಿಪು, ೬. ೮೬)"
ಓಪ,"ಪ್ರಿಯಕರ (ಅತ್ತಲ್ ಓಪನುಂ ಇದನಿಂತೆ ಕೇಳ್ದೊಡೆ ನಿರಾಶೆಯೊಳ್ ಅಕ್ಕಟ ಸಾಗುಂ: ಕಾದಂಸಂ, ೪. ೭೬)"
ಓಪರ್,"ಪ್ರಿಯ ಪ್ರೇಯಸಿಯರು (ಬಿಡದೆ ಪೊಗೆ ಸುತ್ತೆ ತೋಳಂ ಸಡಿಲಿಸದೆ ಆ ಪ್ರಾಣವಲ್ಲಭರ್ ಪ್ರಾಣಮಂ ಅಂದು ಒಡಗಳೆದರ್ ಓಪರ್ ಓಪರೊಳ್ ಒಡಸಾಯಲ್ ಪಡೆದರ್ ಇನ್ನವೇಂ ಸೈಪು ಒಳವೇ: ಆದಿಪು, ೫. ೨೪)"
ಓಪಳ್,"ನಲ್ಲೆ (ಅದಂ ಒಂದು ಕದಳೀಪತ್ರದೊಳ್ ಪುದಿದು ತನ್ನ ನಡಪಿದ ಗಿಳಿಯ ಕೈಯೊಳ್ ಓಪಳಲ್ಲಿಗೆ ಅಟ್ಟಿದೊಡೆ: ಪಂಪಭಾ, ೧. ೬೮ ವ)"
ಓರಗೆ,"ಸಮವಯಸ್ಕ ೯ತನ್ನ ಓರಗೆಗಳಪ್ಪ ಪಲಂಬರ್ ಮಾಣಿಗಳ್ವೆರಸು ಪೊಱವೂರೊಳ್ ಬಟ್ಟಾಡುತ್ತಿರೆ: ವಡ್ಡಾರಾ, ಪು. ೭೩, ಸಾ. ೨೧)"
ಓರಗೆವೂ,"ಬಗೆಬಗೆಯಾದ ಹೂ ಓರಗೆವೂಗಳನಾಯ್ದು ಕೊಯ್ದು ಅಳಂಕಾರಮನಾ ಲತಾಂತತತಿಯಿಂ ಸಮೆದು: ಜಗನ್ನಾವಿ, ೧೦. ೬೭)"
ಓರಂಡಲ,"ಏರುಪೇರು (ಅಂತು ವಿಜಯಾರ್ಧಕಟಕಕ್ಕಂ ಓರಂಡಲಮಾಗೆ ಕಟಕಮಂ ಬಿಡಿಸಿ: ಪಾರ್ಶ್ವನಾಪು, ೧೧. ೧೯ ವ)"
ಓರಡಿ,"ಒಂದು ಅಡಿ, ಒಂದು ಹೆಜ್ಜೆ (ಕಡಕುಂ ಪೆಟ್ಟೆಯುಂ ಒತ್ತೆ ಮೆಲ್ಲಡಿಗಳಂ ಬಳ್ಕುತ್ತುಂ ಅಳ್ಕುತ್ತುಂ ಓರಡಿಗೆ ಒರ್ಮೊರ್ಮೆ ಕುಳುತ್ತುಂ ಏೞುತಿರೆ: ಪಂಪಭಾ, ೩. ೯)"
ಓರಣ,"ಸಾಲು, ಪಂಕ್ತಿ (ಓರಣದೊಳ್ ಪೆಣಂಗಳ ಬಣಂಬೆಗಳೊಟ್ಟಿದವು ಆಜಿರಂಗದೊಳ್: ತ್ರಿಷಷ್ಟಿಪು, ೨೪. ೩೨೧)"
ಓರಣಿಕೆ,"ಓರಣವಾಗಿರುವಿಕೆ (ಸಾರಮಾರಿಯ ಒಒಯ್ಲೊಳ್ ಓರಣಿಕೆಗೆಡೆಯುಂ ತೆತ್ತಿಸಿದ ಗಾಣದೊಳ್ ಎತ್ತಿದ ಪಾಪೆಯಂತೆರಲೆಯುಂ: ಅನಂತಪು, ೧೧. ೮೪ ವ)"
ಓರಂತೆ,"ಒಂದೇ ಸಮನಾಗಿ (ಚಿಂತಾಶೋಕವಿಷಾದ ಭ್ರಾಂತಿಸಮುದ್ಭೂತದುಃಖದಿಂ ನರಕದೊಳ್ ಓರಂತೆ ವಲಂ ಮಾನಸಗತಿ: ಆದಿಪು, ೯. ೪೯)"
ಓರಂದ,"ಒಂದೇ ಕ್ರಮ, ಏಕಪ್ರಕಾರ (ಭುವನಪ್ರಸ್ತುತ್ಯರ್ ಓರಂದದೆ ತಪದೊಳೆ ಕರ್‍ಮಕ್ಷಯಂ ಗೆಯ್ದು ಮೂಲೋಕವಿದೆಲ್ಲಂ ಕಯ್ಯೊಳಿರ್ದ ಆಮಳಕಫಳಮೆನಲ್ ಕಾಣ್ಬ ಯೋಗೀಂದ್ರರ್: ಕಾದಂಸಂ, ೧. ೭೬)"
ಓರನ್ನ,"ಒಂದೇ ತೆರ (ವಾರಾಶಿಯೊಳಿನ್ನವು ಮುತ್ತು ಓರನ್ನವು: ಆದಿಪು, ೧೨. ೧೧೮)"
ಓರನ್ನರ್,"ಒಂದೇ ಬಗೆಯವರು (ಎನ್ನನೆ ನಚ್ಚಿದಂ ಅನುವರಕೆ ಎನ್ನನೆ ಪೂಣಿಸಿದಂ ಎನಗೆ ಎರೞ್ತಂಡಮುಂ ಓರನ್ನರೆ: ಪಂಪಭಾ, ೧೦. ೧೨)"
ಓರನ್ನವು,"ಒಂದೇ ಬಗೆಯವು, ಒಂದೇ ಪ್ರಮಾಣದವು (ವಾರಾಶಿಯೊಳಿನ್ನವು ಮುತ್ತೋರನ್ನವು ಪಡೆಯಲಾಗವತಿತರಳತರತ್ತಾರಾಹಾರಂ: ಆದಿಪು, ೧೨. ೧೧೮)"
