ಫಣಿಕೇತನ,"ರ್ಪಧ್ವಜ, ದುರ್ಯೋಧನ (ಎಂಬುದುಂ ಬೞಕ್ಕಿನ ನುಡಿಗೆ ಸೈರಿಸಲಾಱದೆ ಫಣಿಕೇತನಂ ಇಂತೆಂದಂ: ಪಂಪಭಾ, ೧೩. ೨೩ ವ)"
ಫಣಿಗಳ್,"ರಾಹುಕೇತುಗಳು (ಚಂದ್ರ ಕುಜ ಬುಧ ಅಮರಗುರು ದೈತ್ಯಾರಾಧ್ಯಮಂದಫಣಿಗಳಂ ಆರಾಧಿಪನ್ ಒಂದು ಮಣೆಗೆ ತಂದನಿಬರುಮಂ: ಸಮಯಪ, ೮. ೧೬೩)"
ಫಣಿಗೃಹ,"ಹುತ್ತ (ಸುಖನಿಧಿ ಕಂಠೀರವವಿಷ್ಟರ ದಿನಧಿಕನಮರಾಲಯದಿಂ ಧೀರಂ ಫಣಿಗೃಹದಿಂದಂ ವೀರಂ: ಶಾಂತಿಪು, ೯. ೨೧೧)"
ಫಣಿಗೇಹ,"ಫಣಿಗೃಹ (ಫಣಿಫಣಾಸ್ಫುರಿತದೀಪಿಕಾವೈಹಮಂ ಕ್ವಣಿತಮಣಿಕಿಂಕಿಣೀನಿನದ ಫಣಿಗೇಹಮಂ .. .. ನೋಡಿ: ಆದಿಪು, ೭. ೨೭)"
ಫಣಿದಷ್ಟ,"ಹಾವು ಕಚ್ಚಿದವನು (ಫಣಿದಷ್ಟನ ನಾಲಗೆಗೆ ಎಂತು .. .. ಮಧುರಂಗಳೆ ತಿಕ್ತರಸಂಗಳಾಗಿ ಸಂಕ್ರಮಿಸುಗುಂ .. .. ಅಂತೆ ಕುದೃಷ್ಟಿಗೆ .. .. ತೋರಷುಗುಂ: ಸಮಯಪ, ೧೧. ೧೫೪)"
ಫಣಿಪತಿಕೇತನ,"ಧ್ವಜದಲ್ಲಿ ಹಾವಿನ ಚಿಹ್ನೆಯುಳ್ಳವನು, ದುರ್ಯೋಧನ (ಫಣಿಪತಿಕೇತನಧೂಮಕೇತುವುಂ ಪಾಂಡವಬಾಲಪ್ರದೀಪನುಂ .. .. ಎನಿಸಿದ ಭೀಮಸೇನಂ: ಗದಾಯು, ೨. ೧ ವ)"
ಫಣಿಪ್ರಭು,"ಫಣಿಪತಿ (ಫಣಿಪ್ರಭುಗಂ ಎತ್ತಮತ್ತಳಗಮಲ್ತೆ ರೂಪಸ್ತವಂ: ಆದಿಪು, ೧೩. ೯೦)"
ಫಣಿಫಣಾ,"ಹಾವಿನ ಹೆಡೆ (ಫಣಿಫಣಾಸ್ಫುರಿತ ಮಣಿದೀಪಿಕಾವ್ಯೂಹಮಂ: ಆದಿಪು, ೭. ೨೭ ರಗಳೆ)"
ಫಣಿಭೂಷಣ,"ಹಾವುಗಳೆಂಬ ಆಭರಣ (ಮುಳಿಸು ಲಲಾಟನೇತ್ರಶಿಖಿ ಮೆಚ್ಚೆ ವಿನೂತ ರಸಪ್ರಸಾದಂ ಉಜ್ಜಳಜಸಂ ಅಗಸಂಗತ ಲಸತ್ ಭಸಿತಂ ಪ್ರಭುಶಕ್ತಿ ಶಕ್ತಿ ನಿರ್ಮಳಮಣಿಭೂಷಣಂ ಫಣಿಭೂಷಣಂ ಆಗೆ ನೆಗೞ್ತೆಯಂ ಪುದುಂಗೊಳಿಸಿದಂ ಈಶ್ವರಂ ನೆಗೞ್ದ ಉದಾರಮಹೇಶ್ವರಂ ಈಗೆ ಭೋಗಮಂ: ಪಂಪಭಾ, ೧. ೨)"
ಫಣಿರಾಜಕೇತನ,"ಫಣಿಪತಿಕೇತನ (ನಿಜತೇಜದಿಂ ಆಂತ ದೈತ್ಯರಂ ತಳವೆಳಗಾಗೆ ಕಾದಿ ಚಳಿತು ಎಯ್ದಿ ಬೞಲ್ದು ಅಪರಾಂಬುರಾಶಿಯೊಳ್ ಮುೞುಗುವ ತೀವ್ರದೀಧಿತಿವೊಲ್ ಆ ಕೊಳದೊಳ್ ಫಣಿರಾಜಕೇತನಂ ಮುೞುಗಿದಂ: ಪಂಪಭಾ, ೧೩. ೭೪)"
ಫಣಿರಾಜಕೇತು,"ದುರ್ಯೋಧನ (ಮುಂದೆ ಬಂದು ಏಡಿಸುವಂತಿರೆ ಆಡಿದುದೊಂದು ಮರುಳ್ ಫಣಿರಾಜಕೇತುವಂ: ಪಂಪಭಾ, ೧೩. ೫೪)"
page,2
ಫಣಿಲೋಕ,"ನಾಗಲೋಕ (ಅನಿಮಿಷಲೋಕಮಂ ವಿಬುಧರಿಂ ಫಣಿಲೋಕಮಂ ಉಗ್ರಸಾಧನದಿಂ .. .. ಅದೇನನುಕರಿಸಿತ್ತೊ ರಾಜಭವನಂ: ಶಾಂತಿಪು, ೩. ೧೨)"
ಫಣಿವೈರಿ,"ಹಾವಿನ ಶತ್ರು, ಗರುಡ (ಗಜ ವೃಷಭ ಅಂಕುಶ ಚಕ್ರ ಅಂಬುಜ ಹಂಸ ಮಯೂರ ಮತ್ಸ್ಯ ಫಣಿವೈರಿ ಮತಂಗಜರಿಪು ಚಿಹ್ನ ವಿಶಾಲಧ್ವಜಂಗಳಿಂ ಧ್ವಜಮಹೀತಳಂ ಸೊಗಯಿಸುಗುಂ: ಆದಿಪು, ೧೦. ೩೩)"
ಫಣಿಶಯನ,"ಹಾವನ್ನೇ ಹಾಸಿಗೆಯಾಗುಳ್ಳವನು, ವಿಷ್ಣು (ರಕ್ಷಿಪುದೀ ಕಾಳಿಯ ಫಣೀಂದ್ರನಂ ಫಣಿಶಯನಾ: ಜಗನ್ನಾವಿ, ೩. ೧೦೪)"
ಫಣೀಂದ್ರ,"ಆದಿಶೇಷ (ಪಡೆಮೆಚ್ಚೆ ಗಂಡನ ಗಂಡಗಾಡಿಯಂ ಕಂಡು ಫಣೀಂದ್ರನ ಕನ್ನೆ ಕನಕಲತೆಯೆಂಬ ನಾಗಕನ್ನೆ ಕಣ್ಬೇಟಗೊಂಡು: ಪಂಪಭಾ, ೪. ೧೫ ವ)"
ಫಣೀಂದ್ರಕೇತು,"ಸರ್ಪಕೇತನ, ದುರ್ಯೋಧನ (ಆಂ ಮರುಳೆನೊ .. .. ನೀಂ ಮರುಳಯೋ ಪೇೞ ಪೇೞದೊಡೆ ಪೋಗದಿರು ಈಶ್ವರನಾಣೆ ಎಂದು ಪುಲ್ಮರುಳ್ ಇನಿಸಾನುಮಂ ತಗೆದು ಕಾಡಿದುದಲ್ಲಿ ಫಣೀಂದ್ರಕೇತುವಂ: ಪಂಪಭಾ, ೧೩. ೫೫)"
ಫಣೀಂದ್ರಾಲಯ,"ನಾಗರಾಜನ ಮನೆ ಅಂದರೆ ಪಾತಾಳಲೋಕ (ಬಾಳದಿನೇಶಬಿಂಬದ ನೆೞಲ್ ಜಲದೊಳ್ ನೆಲಸಿತ್ತೊ ಮೇಣ್ ಫಣೀಂದ್ರಾಳಯದಿಂದಮುರ್ಚಿದ ಫಣಾಮಣಿ ಮಂಗಳರಶ್ಮಿಯೋ: ಪಂಪಭಾ, ೧. ೯೬)"
ಫಲ,"ಹಣ್ಣು (ಪುಷ್ಫಫಲಪತ್ರಶಾಖಾ ನಿಮಿತ್ತಂ ವನಮಂ ತೊೞಲ್ವ ಮುನಿಕುಮಾರರಂ ಕೊಲ್ವುದುಮದಂ ಕಂಡು ದುರ್ವಾಸಂ ಮುಳಿದು: ಪಂಚತಂತ್ರ, ೩೬೮ ವ); ಪ್ರಯೋಜನ (ಕೊಂಬ ಕಾರ್ಯವನೂ, ಕುಡುವಕಾರ್ಯವನೂ, ಮಾಡುವಕಾರ್ಯವನೂ ಇವೆಲ್ಲವನ್ನೂ, ಆ ಹೊತ್ತೇ ಮಾಡದಿರ್ದೊಡೆ ಕಾಲವಾ ಫಲವಂ ಕಿಡಿಸುವುದು: ಪಂಚತಂತ್ರ, ೩೭೧, ಶ್ಲೋಕ ೧೭೮ ಟೀಕೆ); ಫಲಿತಾಂಶ (ಹಿರಣ್ಯರೋಮನಾ ಪಕ್ಷಿಗಳಂ ಕಾದ ಪುಣ್ಯದ ಫಲವೆನಿತಾದೊಡಂ ತನ್ನ ಮುನ್ನಿನ ದುಷ್ಕತವನನುಭವಿಸಿದಲ್ಲದೆ ಪೋಗದೆಂಬುದನಱಪುವಂತೆ: ಪಂಚತಂತ್ರ, ೪೨೫ ವ)"
ಫಲಕ,"ಹಣ್ಣು (ನವಕಳಿಕಾಂಕುರಪ್ರಕರಮಂ ನವಕೋಕಿಲಕುಟ್ಮಲಂಗಳಂ ನವಫಲಕಂಗಳಂ .. .. ತೋಱದುವಂದಿನ ಬಂದ ಮಾವುಗಳ್: ಅಜಿಪು, ೬. ೨೪); ಗುರಾಣಿ (ಉಗ್ರದಾಡೆ ಅಸಿ ಫಲಕಂ ಚಲ್ಲಣದುಡೆ ಪೊಂದೊಡರ್ ಒಪ್ಪಲ್ ರಣಧೀರನೆನಿಪ್ಪ: ತ್ರಿಷಷ್ಟಿಪು, ೩೩. ೩)"
ಫಲಪೂರ,"ಮಾದಳ (ಫಲಪೂರಂ ಜನ್ಮಸಾಫಲ್ಯಸಂಸ್ಥಿತಿಯಂ ಮಾಡಿದುದೆಂದು ನೋಡಿದಳಲಂಪಿಂ: ಪುಷ್ಪದಂಪು, ೩. ೧೦೬)"
ಫಲವತಿ,"ಗರ್ಭಿಣಿ (ಪಲಕಾಲಂ ಪುಷ್ಪವತಿಯೆನಾದಪೆನೆಂದುಂ ಫಲವತಿಯಾದಪೆನಿಲ್ಲ ಎಂದು ಲತಾಲಲಿತಾಂಗಿ ಬಾಡಿ ಪಾಡೞದೆಂಗುಂ: ಸುಕುಮಾಚ, ೯. ೯೮)"
ಫಲವಿನತ,"ಹಣ್ಣುಗಳ ಭಾರದಿಂದ ಜಗ್ಗಿದುದು (ಧರ್‍ಮಾಮೃತವರ್ಷದಿಂ ಧರ್ಮಕ್ಷೇತ್ರಂಗಳೊಳ್ ಭವ್ಯಸಸ್ಯಂಗಳಂ ಅನೇಕಬ್ರತಫಲವಿನತಂಗಳ್ ಮಾಡಿ: ಆದಿಪು, ೧೬. ೪೦ ವ)"
ಫಲಸಾರ,"(ವಿಯಚ್ಚರಸಂಕುಲಕ್ಕೆ ನೆಟ್ಟಗೆ ಪರಿಪಕ್ವಮಪ್ಪ ಫಲಸಾರಮನಿತ್ತು ನಿಜೋನ್ನತಿಕ್ಕೆಯಂ ಪೊಗಳಿಸಿಕೊಳ್ವೆಂ: ಶಾಂತೀಶ್ವಪು, ೧೦. ೯೧)"
ಫಲಾಶಿ,"ಹಣ್ಣು ತಿನ್ನುವವನು (ವಿವಿಧಮೂಲಫಲಾಶಿಗಳುಂ ಸರೋವರನದೀನಿರ್ಝರಾಂಬುಪಾಯಿಗಳುಂ ಅಗಿ: ಆದಿಪು, ೯. ೯೩ ವ)"
ಫಲಿತ,"ಹಣ್ಣುಗಳನ್ನು ಬಿಟ್ಟಿರುವ (ಕದಳೀಪ್ರಮುಖ ಫಲಿತಭೂಜರಾಜಿಗಳ್: ಪುಷ್ಪದಂಪು, ೫. ೮೭ ವ)"
ಫಲ್ಗು,"ಚಿಕ್ಕದು (ಕೂಸನೆಯಿನ್ನುಂ ಶಾಸ್ತ್ರಾಭ್ಯಾಸಂ ಪಿರಿದಿಲ್ಲ ಫಲ್ಗು: ವರ್ಧಮಾಪು, ೧೪. ೧೩)"
ಫಳ,"[ಫಲ] ಸಾರ್ಥಕ್ಯ, ಪ್ರಯೋಜನ (ಶ್ರೀಗೆ ಫಳಂ ಚಾಗಂ ವಾಕ್‌ಶ್ರೀಗೆ ಫಳಂ ಸರ್ವಶಾಸ್ತ್ರಪರಿಣತಿ ವೀರಶ್ರೀಗೆ ಫಳಂ ಆಯಂ ಎಂದಿಂತಾಗಳುಂ ಅಱದೆಸೆಗಿದಂ ಪರಾಕ್ರಮಧವಳಂ: ಪಂಪಭಾ, ೬. ೧)"
ಫಳಕ,"ಹಲಗೆ (ಅಂತಾ ಫಣಿಕಾಂತೆಗಂ ಅರಿಕಾಂತಾಳಿಕ ಫಳಕತಿಳಕಹರನೆನಿಪ ಅರಿಗಂಗಂ ತನಯಂ ಅಧಿಕತೇಜೋವಂತಂ ಇಳಾವಂತಂ ಇಂದು ಮಂಡಳಕಾಂತಂ: ಪಂಪಭಾ, ೪. ೧೮)"
ಫಳಕರ್ಪೂರ,"ಫಲಿತ ಕರ್ಪೂರದ ಮರ (ಫಳಕರ್ಪೂರ ಲವಂಗ ಲುಂಗ ಲವಳೀ ಹಿಂತಾಳ ತಾಳೀ ತಮಾಳ ಲತಾಸುಂದರನಂದನಕ್ಕಳುರೆ ಮುಂ ತನ್ನರ್ಚಿಗಳ್: ಪಂಪಭಾ, ೫. ೮೬)"
ಫಳಕಾರ,"ಉಪಕಾರ ಮಾಡುವವನು (ಇಳೆಯೊಳಗೆಲ್ಲ ಸಿಂಹಚೂಡನೆ ಫಳಕಾರಂ ಚಂಡಶಾಸನಂ ಬಗೆವೊಡೆ ಭೂತಳದೊಳ್ ಕೃತಘ್ನಂ: ಅನಂತಪು, ೧೧. ೫೫)"
ಫಳಪಕಾಂತತೆ,"ಫಲ ಬಿಟ್ಟ ತಕ್ಷಣ ನಾಶವಾಗುವುದು, ವಾರ್ಷಿಕ ಬೆಳೆ (ಫಳಪಾಕಾಂತತೆಯ ಓಷಧಿಗಳ ತೆಱದಿಂದೆ ಸಮನಿಸಿತ್ತಕಟ .. .. ದಂಪತಿಯೊಳ್: ಚಂದ್ರಪ್ರಪು, ೩. ೪೦)"
page,3
ಫಳಪಾಕವಿರಾಮ,"ಫಲ ಬಂದು ಒಣಗುವುದು (ಆ ಪ್ರಸ್ತಾವದೊಳ್ ಫಳಪಾಕವಿರಾಮಂಗಳಪ್ಪ ಗರ್ಭಷಷ್ಟಿವ್ರೀಹಿ ಯವ ಗೋಧೂಮಾದಿ ಮಹೌಷಧಂಗಳುಂ: ಆದಿಪು, ೮. ೬೧ ವ)"
ಫಳಪಾಕಾಂತ,"[ಫಳಪಾಕ+ಅಂತ] ಹಣ್ಣು ಬಿಟ್ಟ ಮೇಲೆ (ಆಯುಷ್ಯಾವಸಾನದೊಳ್ ಓಷಧಿಗಳಂತೆ ಫಳಪಾಕಾಂತದೊಳ್ ಕ್ಷುತವಿಜೃಂಭಣವ್ಯಾಜದಿಂ ಲೋಕಾಂತರಿತರಾಗಿ: ಆದಿಪು, ೫. ೬೯ ವ); ಬೆಳೆ ಬಿಟ್ಟ ಮೇಲೆ ನಾಶವಾಗುವ, ವಾರ್ಷಿಕ ಬೆಳೆ (ಫಳಪಾಕಾಂತಂಗಳಪ್ಪ ಔಷಧಿಗಳಂ ಸ್ತಂಬಕರ್ಯಾದಿ ನಾನಾವಿಧ ಧಾನ್ಯಂಗಳಂ: ಆದಿಪು, ೬. ೭೭ ವ)"
ಫಳವತಿ,"ಹಣ್ಣು ಬಿಡುವ ಮರಗಿಡ (ಫಳವತಿಯಪ್ಪ ಕಲ್ಪಲತೆ ಪುಷ್ಪವಿಲಾಸಮನಪ್ಪುಕೆಯ್ವವೊಲ್: ಮಲ್ಲಿನಾಪು, ೪. ೩)"
ಫಳವಿನಮ್ರ,"ಹಣ್ಣುಗಳ ಭಾರದಿಂದಾಗಿ ಬಾಗಿದ (ಮಹೀಭುಜನೆಯ್ದಿದಂ ಫಳವಿನಮ್ರಮಹೀಜಸಹಸ್ರಾಘಾಟಮಂ ಉತ್ಪಳಖೇಟಮಂ: ಆದಿಪು, ೪. ೫೮)"
ಫಳಾಮೃತ,"ಹಣ್ಣಿನ ರಸ (ಪನಸು ಆಮ್ರ ಕದಳಿ ನಾರಂಗ ನಾಳಿಕೇರೀ ಫಳಾಮೃತಾಸ್ವಾದದೆ ತಣ್ಣನೆ ತಣಿದು: ಆದಿಪು, ೧೧. ೮೧)"
ಫಳಿನ,"ಹಣ್ಣು ಬಿಟ್ಟ ಮರ (ಫಳಮುಳ್ಳುದು ಫಳಿನಂ: ಅಭಿಧಾವ, ೧. ೭. ೨)"
ಫಳಿನೀ,"ಪ್ರಿಯಂಗು ಬಳ್ಳಿಯ ಹಣ್ಣು (ಫಳಿನಿ ಶ್ಯಾಮಂ ಪ್ರಿಯಂಗು ನಾಮಂ ನೆಗೞ್ಗುಂ: ಅಭಿಧಾವ, ೧. ೮. ೪)"
ಫಾಲ್ಗುನ,"ಚಾಂದ್ರಮಾನದ ಹನ್ನೆರಡನೆಯ ತಿಂಗಳು (ವಿಶ್ವನಾಥನಾದಿಜಿನಂ ಫಾಲ್ಗುನ ಬಹುಲೈಕಾದಶಿಯೊಳಂ ಅನಂತಸುಖನಿಲಯನುತ್ತರಾರಾಷಾಢದೊಳೀ ಧ್ಯಾನಮರೀಚಿಯಿಂ ಬೆದಱೆ: ಆದಿಪು, ೧೦. ೧೬)"
ಫಾಲ್ಗುನನಂದೀಶ್ವರ,"[ಜೈನ] ಫಾಲ್ಗುಣದಲ್ಲಿ ಆಚರಿಸುವ ಒಂದು ವ್ರತ (ಫಾಲ್ಗುನನಂದೀಶ್ವಮಾದುದಾಗಳ್ ಉಭಯಬಲಮುಂ ಉಭಯಘೋಷಣೆಯುಂ ಘೋಷಿಸಿ ಕಾಳೆಗಮಂ ಉೞದಿರ್ಪುದುಂ: ಪಂಪರಾ, ೧೪. ೮೩ ವ)"
ಫುಲ್ಲ,"ಅರಳಿದ (ತಿಳಿಗೊಳನಂ ಫುಲ್ಲಪಂಕೇಜಮಂ ನಿರ್ಮಳತಾರಾಧೀಶನಂ ಪೋಲ್ತು: ಅಜಿತಪು, ೧. ೪೦)"
ಫುಲ್ಲಶರ,"ಹೂಬಾಣ (ಫುಲಲಶರಶಿಖಿಯ ಪೊಗೆಯೆನೆ ಪಲ್ಲವಿಸಿದ ಆಶೋಕೆಯಿಂದೆ ಪುಗೆ ಬಂದಳಿಗಳ್ ಮಲ್ಲಿಗೆಯಲರ್ಗಣ್ಗಳಂ: ಲೀಲಾವತಿ, ೯. ೧೧೧); ಮನ್ಮಥ (ಫುಲ್ಲಶರಂಗಿಸುವೆಡೆಗಿವೆ ನಲ್ಲಂಬುಗಳೆನಿಸಿ ತುಱುಗಿ ಮಲರ್ದಲರ್ದಸೆವೀ ಮೊಲ್ಲೆಯುಂ: ಆದಿಪು, ೧೧. ೧೧೪)"
ಫುಲ್ಲಸರಳ್,"ಹೂಬಾಣ (ಫುಲ್ಲಸರಳ್ ಬಸಂತದ ಪುಗಿಲ್ ನೆಱೆದಿಂಗಳ ತಣ್ಬಿಸಿಲ್ ಮುಗುಳ್ಮಲ್ಲಿಗೆ ಬಂದ ಮಾಮಲೆವ ತೆಂಕಣಗಾಳಿ .. .. ಎಂಬಿನಂ ಬಲ್ಲವರಂ ಮನಂಗೊಳಿಸುಗುಂ ಕೃತಿ ಸತ್ಕೃತಿ ನಾಗಚಂದ್ರನಾ: ಮಲ್ಲಿನಾಪು, ೧. ೪೪)"
ಫೂತ್ಕಾರ,"ಶಬ್ದಸಹಿತ ಉಸಿರು ಬಿಡುವಿಕೆ (ಮಾಕಂದಗಜ ಫೂತ್ಕಾರಂ ರಥಾಂಗರಥಚೀತ್ಕಾರಂ .. .. ಬೆರಸಿ ಬಳೆದಾಗಸಮಂ ಮುಸುಂಕೆ: ಗಿರಿಜಾಕ, ೮. ೮ ವ)"
ಫೂತ್ಕೃತಿ,"ಫೂತ್ಕಾರ (ಭೃಂಗವಧೂಝಂಕೃತಿ ಶಂಖಫೂತ್ಕೃತಿರುತಂ .. .. ಉದ್ಘಕೋಕಿಳರವಂ ಭೇರೀಘನಧ್ವಾನಮಾಗೆ ವಸಂತಂ .. .. ಅದೇಂ ಬಂದುದೋ: ಚಂದ್ರಪ್ರಪು, ೭. ೩೭)"
ಫೇನ,"ನೊರೆ (ಉಟ್ಟ ದುಗುಲಂ ಗಂಗಾನದೀ ಫೇನಂ ಉಜ್ಜ್ವಲಮುಕ್ತಾಭರಣಂ ತರತ್ತರಳ ತಾರೋದಾರ ಭಾ ಭಾರಂ .. .. ಕಣ್ಗೊಪ್ಪಿತಾ ಕಾಂತೆಯಾ: ಪಂಪಭಾ, ೧. ೧೩೭)"
ಫೇರವ,"ನರಿ (ಬೆಕ್ಕು ಫೇರವಂ ಕರಿ ಕಳಭಂ ವೃಕಂ ಚಮರಿ .. .. ಮೊದಲಾದನೇಕ ಮೃಗಮಿರ್ಪುವು ತದ್ವನಾಂತರಾಳದೊಳ್: ತ್ರಿಷಷ್ಟಿಪು, ೨೭. ೨೩)"
page,4
page,5
