ತಕ್ಕುಮೆ,"ಯೋಗ್ಯತೆ (ಮಿಂಡನ ತಕ್ಕುಮೆಯುಮೊಪ್ಪಲಾಱವು ಜಗದೊಳ್: ಧರ್ಮಾಮೃ, ೭. ೩೦)"
ತಕ್ಕೂರ್ಮೆ,"(ತಕ್ಕು+ಊರ್ಮೆ] ಅಧಿಕ ಯೋಗ್ಯತೆ (ಈ ನುಡಿಯೆ ನಿನ್ನ ಕೂರ್ಮೆಗಂ ತಕ್ಕೂರ್ಮೆಗಂ ದೊರೆಯಪ್ಪುದಾದೊಡಂ ಅರಾತಿಸೈನ್ಯಮಂ ತವೆ ಕೊಂದಲ್ಲದೆ ನಿನ್ನ ಮೊಗಮಂ ನೋಡೆಂ: ಪಂಪಭಾ, ೧೩. ೨೮ ವ)"
ತಕ್ಕೆಗೊಳ್,"ಹತ್ತಿರ ಸೆಳೆದುಕೊ (ಮುಳಿದ ವಿಯುಕ್ತವಲ್ಲಭಜನಂ ತಳುವಿಲ್ಲದೆ ತಕ್ಕೆಗೊಂಡುದು ಅಸ್ಖಳಿತ ಕೃಷೀಕುತೂಹಳಜನಂ ಮರವಟ್ಟರುತಿರ್ದುದು .. .. ಏನಳವಿಗಳುಂಬಮೋ ಪುದಿದ ಮಾಗಿಯ ಶೀತವಿಜೃಂಭಪಾತನಂ: ಶಾಂತೀಶ್ವಪು, ೧೨. ೮೬)"
ತಕ್ಕೆವರ್,"ಹತ್ತಿರ ಬರು (ಅಭ್ಯಾಸನಿಮಿತ್ತದಿಂದಿರದೆ ಬರ್ಕುಮೆನುತ್ತಂ ತಕ್ಕೆವಂದು: ಕುಸುಮಾಕಾ, ೧೧. ೧೩೯)"
ತಕ್ರ,"ಮಜ್ಜಿಗೆ (ಕಡೆಗೋಲ ಪೊಯ್ಲಿನಿಂದಂ ಸಿಡಿದು ಶರೀರದೊಳೆ ತುಱುಗೆ ತಕ್ರಕಣಂಗಳ್: ಲೀಲಾವತಿ, ೫. ೧೧೦)"
ತಕ್ಷ,"ಬಡಗಿ, ರಥಕಾರ (ಭದ್ರಮುಖನೆಂಬ ತಕ್ಷನಿಂದಂ .. .. ಪದಿನೇಣ್ಛಾಸಿರ್ವರ್ ಮ್ಲೇಚ್ಛರಾಜರಿಂದಂ ನೆಱೆದೈಶ್ವರ್ಯಂ: ಶಾಂತಿಪು, ೧೦. ೮೪ ವ)"
ತಕ್ಷಕಪತಿ,"ಮಹಾ ಶಿಲ್ಪಿ (ಭದ್ರಮುಖನೆಂಬ ತಕ್ಷಕಪತಿಯುಂ .. .. ಆತ್ಮೀಯ ಸಾಮ್ರಾಜ್ಯಪರಿಚ್ಛೇದಮಾಗೆ: ಆದಿಪು, ೧೫. ೩ ವ)"
ತಕ್ಷಕರತ್ನ,"[ಜೈನ] ಜೀವರತ್ನಗಳಲ್ಲಿ ಒಂದಾದ ಸ್ಥಪತಿ, ವಾಸ್ತುಶಿಲ್ಪಿ (ಪ್ರಾಸಾದಪ್ರಕರಣನುಮಪ್ಪ ಭದ್ರಮುಖನೆಂಬ ತಕ್ಷಕರತ್ನಮುಂ: ಆದಿಪು, ೧೧. ೩ ವ)"
ತಂಗದಿರ್ಗಲ್,"ಚಂದ್ರಕಾಂತಶಿಲೆ (ತಂಗದಿರ್ಗಲ್ಲ ಗಹ್ವರದ ಚೆಂದಳಿರ್ವಾಸಿನೊಳ್ ಅತ್ತಂ ಇತ್ತ ಚೆವಿಂಗೆಡೆಯಾಗಿ ಸೂಸಿದರಲಂ: ಶಬರಶಂ, ೧. ೫೦)"
ತಗಪು,"ಸಾಲದ ನಿರ್ಬಂಧ (ತಗಪಿರ್ದಂ ಕಾಪಿನವರಗಲ್ಕೆಯಂ ಮೆಚ್ಚದಿರ್ಪನೆ: ಜೀವಸಂ, ೧೧. ೧೩ ವ)"
ತಗರಕೇಳೀ,"ಟಗರುಕಾಳಗದ ಆಟ (ನಗರಾಭ್ಯಂತರ ದೇವತಾಭವನದೊಳ್ ಚೌವಟ್ಟದೊಳ್ ಬೀದಿವೀದಿಗಳೊಳ್ ಜೂಜಿನ ದಿಂಡೆಯೊಳ್ ತಗರಕೇಳೀವಿದ್ಯೆಯೊಳ್ .. ..ನೀತಿಗೆಟ್ಟಾಡುವರ್: ಸುಕುಮಾಚ, ೨. ೭)"
page,2
ತಗರ್,"ಟಗರು (ತಗರಂ ಕೋೞಗಳಂ ಲಾವಗೆಗಳಂ ಎಸೆವ ಎರ್ಮೆವೋರಿಯಂ ಪಾಪಿಷ್ಠರ್ .. .. ಪೋರಿಪರ್: ಸಮಯಪ, ೫. ೧೫); ಅಡ್ಡಗಟ್ಟು (ರಥಮಂ ಬಂದೇಱ ಪೋ ಪೋಗಲೆಂದೊದಱುತ್ತುಂ ಪರಿತಂದು ತಾಗಿ ತಗರ್ದಂ ಗಂಗಾಸುತಂ ಭೀಮನಂ: ಪಂಪಭಾ, ೧೧. ೧೦)"
ತಗರ್ತಲೆಯ,"ಒಂದು ಬಾಣ (ನೆಱೆದು ನಿರ್ವಾಯಂ ನರುವಾಯಂ ಮುಂಮೊನೆ ನೆರಕೆ ನಾರಾಚಂ ತಗರ್ತಲೆಯಂ: ಪಂಪಭಾ, ೧೩. ೩೯)"
ತಗವು,"ಯೋಗ್ಯವಾಗವು (ಕ್ಷೀರಾಬ್ಧಿಯ ನೀರಲ್ಲದೆ ಧೀರನ ಮಜ್ಜನಕೆ ಪೆಱವು ನೀರ್ ತಗವು ಎಂದು ಆ ವಾರಾಶಿವರಂ: ಆದಿಪು, ೭. ೮೨)"
ತಗವೆ,"ಅಡೆತಡೆ (ಕನ್ನಡದೊಳ್ ಯತ್ವ ವತ್ವಂಗಳ್ಗೆ ಬಹುಲತೆಯಿಂ ಲೋಪಮುಂಟು: ತಗವೆ+ಅಪ್ಪೊಡೆ = ತಗವಪ್ಪೊಡೆ, ತಗವೆಯಪ್ಪೊಡೆ: ಶಬ್ದಮದ, ೬೫ ಪ್ರ ೮)"
ತಗು,"ತಕ್ಕದ್ದು, ಶ್ರೇಷ್ಠ [?ತಗು] (ಕ್ಷೀರಾಬ್ಧಿಯ ನೀರಲ್ಲದೆ ಧೀರನ ಮಜ್ಜನಕೆ ಪೆಱವು ನೀರ್ ತಗವು ಎಂದು ವಾರಾಶಿವರಂ ಸುರಜನದಾರಿ ಮನೋಹಾರಿ ನೀಳ್ದುವೆರಡುಂ ಕೆಲದೊಳ್: ಆದಿಪು, ೭. ೮೨); ತಕ್ಕನಾಗು (ದೇವರ್ಕ್ಕಳ ದೇವಿಯರ್ಕಳ ಕೈಯೊಳ್ ಋಷಿಯರ್ಕ್ಕಳ್ಗುಣಲುಂ ಕುಡಿಯಲುಂ ತಗದು: ವಡ್ಡಾರಾ, ಪು ೧೦೪, ಸಾ ೯)"
ತಗುಣಬಿಗುಣಂಬರಿ,"ಅಲೆದಾಡು (ವಿಯತ್ತಳದೊಳ್ ತಗುಣಬಿಗುಣಂಬರಿದು ಬಂದು ಚಾರುದತ್ತನಿರ್ದ ತಿದಿಯನೊಯ್ದು: ಕರ್ಣನೇಮಿ, ೪. ೧೦೬ ವ)"
ತಗುಣೆಗಾಟಂ,"ತಿಗಣೆಯ ಕಾಟ (ಈ ರಾಜಹಂಸನಂ ಸರಸೀರುಹಲಂಪಟನಂ ಅಸುರನೊರ್ವಂ ಗಡ ಕೊಲ್ಗಾರವೊಲ್ ಉದ್ಯತನಾದಂ ಅಪಾರಬಲ ತಗುಳೆ ತಗುಣೆಗಾಟಂಗಾಡಲ್: ಶಾಂತಿಪು, ೮. ೬೮)"
ತಗುಳ,"ಗೊಂಚಲು (ಬಿರಿಮುಗುಳ ತಗುಳದಿಂ ಸೊಗಯಿಸುವ ಮಲ್ಲಿಕಾಲತೆಯ ಜೊಂಪಂಗಳುಂ: ಪುಷ್ಪದಂಪು, ೨. ೩೯ ವ)"
ತಗುಳಿಸು,"ಜೋಡಿಸು (ಸತಿಯ ಕಿವಿಯೊಳ್ ತಗುಳಿಸಿದಳ್ ಹಂಸರಚನೆಯೋಲೆಯನೊರ್ವಳ್: ಪುಷ್ಪದಂಪು, ೯. ೭೭ ವ)"
ತಗುಳೆವರ್,"ಅಟ್ಟಿಸಿಕೊಂಡು ಹೋಗು, ಎಂದರೆ ಸೋಲಿಸು (ಈತನುದಾತ್ತ ಪೂರ್ವ ಭೂಮಿಪರನೊಳ್ಪಿನೊಳ್ ತಗುಳೆವಂದೊಡೆ ಈ ಕಥೆಯೊಳ್ ತಗುಳ್ಚಿ ಪೋಲಿಪೊಡೆನಗೞಯಾದುದು ಗುಣಾರ್ಣವ ಭೂಭುಜನಂ ಕಿರೀಟಿಯೊಳ್: ಪಂಪಭಾ, ೧. ೧೪)"
ತಗುಳ್,"ಸೇರು (ಬಗೆಯೊಳ್ಪೊಣ್ಮೆ ದಯಾರಸಂ ಚರಿತದೊಳ್ಕೈಗಣ್ಮೆ ಚಾರಿತ್ರಂ ಆವಗಮಾವಶ್ಯಕದೊಳ್ ತಗುಳ್ದು ಪಲವುಂ ಶೀಲಂಗಳಂ ತಾಳ್ದಿ: ಆದಿಪು, ೧.೫); ಆರಂಭಿಸು, ತೊಡಗು (ಆ ಮಹಾಬಳಂ ಬಾಲಕಾಲದಿಂ ತಗುಳ್ದು ಅಭ್ಯಸ್ತಸಮಸ್ತವಿದ್ಯಾಧರವಿದ್ಯಾಪಾರಗನುಂ: .. .. ಆಗಿ: ಆದಿಪು, ೧. ೭೩ ವ); ಅನುಸರಿಸು (ಭೋಗಿಪೆನೆನ್ನ ಜವ್ವನಮುಂ ಈ ಧನಮುಂತವುವನ್ನೆಗಂ ಕುಚಾಗ್ರಭರಾನತಾಂಗಿಯರೊಳ್ ಅನ್ನೆಗಂ ಅಱನಂ ತಗುಳ್ವೆಂ: ಆದಿಪು, ೩. ೬೩); ಅಂಟು, ಹಿಡಿ (ವನದಹನಂ ವನಾಮತರಮನೊರ್ಬಳಸಾಗಿರೆ ಮುತ್ತಿ ಸುತ್ತಿನ ನಡುವಿರ್ದುಂ ಆ ಮರನಂ ಅೞದುದು ಈ ಮರನಂ ತಗುಳ್ದುದು: ಆದಿಪು, ೯. ೫೯); ಅಟ್ಟಿಸಿಕೊಂಡು ಹೋಗು (ಗೆಡೆವಚ್ಚಿರ್ವರ್ ಮನಗೊಂಡು ಒಡನೊಡನೆ ಓರಂತು ತಗುಳ್ದು ಝೇಂಕರಿಸಿದೊಡೆ ಎಲ್ವಡಗಾಗೆ ಮೋದಲೆಂದಿರ್ದ ಎಡೆಯೊಳ್ ಗುರು ತನ್ನ ಮಗನಂ ಎಡೆವುಗವೇೞ್ದಂ: ಪಂಪಭಾ, ೨. ೭೩); ಆರಂಭಗೊಳ್ಳು (ಹಿರಣ್ಯಗರ್ಭಬ್ರಹ್ಮರಿಂ ತಗುಳ್ದು ಅವ್ಯವಚ್ಛಿನ್ನಮಾಗಿ ಬಂದ ಸೋಮವಂಶಂ ಈಗಳ್ ಎಮ್ಮ ಕುಲಸಂತತಿಗಂ ಆರುಮಿಲ್ಲದೆ ಎಡವಱದು ಕಿಡುವಂತಾಗಿರ್ದುದು: ಪಂಪಭಾ, ೧. ೮೪ ವ); ಆವರಿಸು (ವಿಷಮಬಾಣನ ತೀವ್ರ ಶರಾನಳಾರ್ಚಿಗಳ್ ತಗುಳ್ದುವು ಎನಲ್ಕೆ ತೋರ್ಪುವು ತಮಸ್ವಿನಿಗಳ್: ಕಾದಂಬ, ೨. ೧೩)"
ತಗುಳ್ಚು,"ತಗುಲಿಸು, ಜೋಡಿಸು (ಚಿನ್ನಪೂಗಳಂ ಅವಱೊಳ್ ತಗುಳ್ಚದೆ ಮೃಗೋದ್ಭವಪಂಕದೆ ಪತ್ರಭಂಗಮಂ ತೊಳಪ: ಆದಿಪು, ೪. ೧೨); ಕೂಡಿಸು, ಸಮೀಕರಿಸು (ಈ ಕಥೆಯೊಳ್ ತಗುಳ್ಚಿ ಪೋಲಿಪೊಡೆನಗೞಯಾದುದು ಗುಣಾರ್ಣವ ಭೂಭುಜನಂ ಕಿರೀಟಿಯೊಳ್: ಪಂಪಭಾ, ೧. ೧೪); ಮುಡಿದುಕೊ (ಪೂತಚೂತಮಂ ನೆರ್ಮಿದ ಅಶೋಕವಲ್ಲರಿಯ ಪಲ್ಲವಮೊಂದನೆ ಕೊಯ್ದು ರಾಗದಿಂ ಸೋರ್ಮುಡಿಯೊಳ್ ತಗುಳ್ಚಿದೊಡೆ: ಪಂಪಭಾ, ೫. ೮೨)"
ತಗುಳ್ಪು,"ಜೋಡಣೆ, ಬೆಸುಗೆ (ವಜ್ರಲೇಪದ ತಗುಳ್ಪಂ ಪೋಲ್ವಿನಂ ವಜ್ರನಾಭಿಗತಿಪ್ರೀತಿಯನುಂಟುಮಾಡಿದರ್ ಅವರ್ ಜನ್ಮಾಂತರಸ್ನೇಹದಿಂ: ಆದಿಪು, ೬. ೨೨); ಆಧಾರ, ಅವಲಂಬನೆ"
ತಂಗುೞರಿಕ,"[ತಂಗುೞ್+ತಿರಿಕ] ತಂಗಳನ್ನು ಬೇಡುವವನು ತಮ್ಮಯ್ಯನಪ್ಪ ತಂಗುೞರಿಕನ ಮಾತಂ ಕೇಳ್ದು: ಧರ್ಮಾಮೃ, ೮. ೧೦೩ ವ)"
ತಂಗೂೞ್,"ತಂಗಳು (ತಂಗೂೞೆಂಬುದು ನಿಯಮಸ್ಥಂಗಾಗದು: ಸಮಯಪ, ೧೪. ೬೫)"
ತಂಗೆ,"ಕಿರಿಯ ಸೋದರಿ (ಭಟಾರರ ತಂಗೆಯಪ್ಪ ವೀಋಶ್ರೀಯುಂ .. .. ಪ್ರಳಾಪಿಸಿ ದುಃಖಂಗೆಯ್ಯೆ: ವಡ್ಡಾರಾ, ಪು. ೧೧೮, ಸಾ. ೯)"
ತಗೆ,"ನಿಲ್ಲಿಸು, ಅಡ್ಡಿಪಡಿಸು (ಆಂ ಮರುಳೆನೊ.. ..ನೀಂ ಮರುಳಯೋ ಪೇೞ ಪೇೞದೊಡೆ ಪೋಗದಿರು ಈಶ್ವರನಾಣೆ ಎಂದು ಪುಲ್ಮರುಳ್ ಇನಿಸಾನುಮಂ ತಗೆದು ಕಾಡಿದುದಲ್ಲಿ ಫಣೀಂದ್ರಕೇತುವಂ: ಪಂಪಭಾ, ೧೩. ೫೫); ಅಡ್ಡಿ (ಮಹಾಶ್ವೇತಾವಲೋಕನಕ್ಕೆ ತಗೆಯಂ ಮಾೞ್ಪಂತೆ ಪಡಿಯುಂ ಕೆತ್ತಗುೞಯನಿಕ್ಕಿ: ಕಾದಂಸಂ, ೮. ೩೭ ವ)"
ತಜಿನೆವೞಯಿಗೆ,"ಒಂದು ಬಗೆಯ ಧ್ವಜ (ಬೆಳ್‌ಗೊಡೆಗಳುಂ ಪಾಳಿಧ್ವಜಂಗಳೂಂ ತಜಿನೆವೞಯಿಗೆಗಳುಂ ಚಂದ್ರಾದಿತ್ಯರ್ಕಳುಂ: ವಡ್ಡಾರಾ, ಪು ೧೩೩, ಸಾ ೧೯)"
ತಜ್ಜ್ಞ,"[ತತ್+ಜ್ಞ] ಅದನ್ನು ತಿಳಿದವನು ಒಂದು ವಿಷಯವನ್ನು ಚೆನ್ನಾಗಿ ಬಲ್ಲವನು (ತಜ್ಜ್ಞರ್ ತಲೆದೂಗೆ ದೇವಸಭೆ ಸಂತೋಷಕ್ಕೆ ಪಕ್ಕಾಗೆ: ಪುಷ್ಪದಂಪು, ೧೨. ೫೦)"
ತಜ್ಞತೆ,"ಪಾಂಡಿತ್ಯ (ಉದಾತ್ತಾಳಾಪ ಪ್ರಯೋಗಳಗಳಿಂ ತಜ್ಞತೆಯನಾ ಮಾನಧರ ಮುಂದಿಡೆಯುಂ: ಶಾಂತಿಪು, ೪. ೮೨ ವ)"
page,3
ತಟ,"ದಡ (ಬೇಂಟೆಯನಾಡಿ ಬೞಲ್ದು ಬೇಸಗೆಯ ನಡುವಗಲೊಳ್ ವನಕ್ರೀಡೆಗಂ ಜಲಕ್ರೀಡೆಗಂ ಆಸಕ್ತರಾಗಿ ಯಮುನಾನದೀತಟನಿಕಟವರ್ತಿಗಳಾದರ್: ಪಂಪಭಾ, ೫. ೫೧ ವ); ಬೆಟ್ಟದ ತಪ್ಪಲು (ಸಮುದ್ಯತ್ ರಜತಗಿರಿ ತಟ ಸ್ಪಷ್ಟ ಸಂಶ್ಲಿಷ್ಟ ಮೌರ್ವೀನಿನದಂ ಪರ್ವಿತ್ತು ಅಕಾಂಡಪ್ರಳಯ ಘನಘಟಾಟೋಪ ಗಂಭೀರನಾದಂ: ಪಂಪಭಾ, ೧೨. ೧೩೭)"
ತಟಂಕಷ,"ದಡವನ್ನು ಮುಟ್ಟುವ, ಸಮಗ್ರವಾದ (ನವಭಾವರಸಂಗಳಂ ತಟಂಕಷಮೆನೆ ತೋಱ ತದ್ರುಚಿಯ ಮೆಯ್ಯೊಳೆ ಸದ್ರುಚಿಯೊಳ್ ತೊಡರ್ಚುವ ಈಮಿಷದ ಕವೀಂದ್ರರ್: ಪುಷ್ಪದಂಪು, ೧. ೩೪)"
ತಟಾಕ,"ಕೆರೆ (ಗಗನತಳಮೆ ಪಱದು ಬಿೞ್ದುದೆನಿಪ ಬಹುತಟಾಕದಿಂ ಕುಕಿಲ್ವ ನಲಿವ ಕೋಕದಿಂ: ಪಂಪಭಾ, ೧. ೫೮)"
ತಟಾಂತರ,"ದಡದ ಪ್ರದೇಶ (ಎರೆದನ ಪೆಂಪುವೇೞ್ವೊಡೆ ಅನಲಂ ಪೊಣರ್ವಾತನ ಪೆಂಪುವೇೞ್ವೊಡೆ ಆ ಸುರಪತಿ ಕೊಟ್ಟ ತಾಣದೆಡೆವೇೞ್ವೊಡೆ ಯಮುನಾನದೀತಟಾಂತರಂ: ಪಂಪಭಾ, ೫. ೭೩)"
ತಟಿತ್,"ಮಿಂಚು, ಹೊಳೆಯುವ (ಸುಸ್ತನಿತಮ ಉಚ್ಚ ತಟಿತ್ ಕರವಾಲನಾಂತು ತಜ್ವಲದ ಭಟಂಗೆ ಅದಂ ಕುಡದೆ: ರಾಜಶೇವಿ, ೧. ೯೯೦"
ತಟಿದಂಗನೆ,"[ತಟಿತ್+ಅಂಗನೆ] ಮಿಂಚೆಂಬ ಹೆಣ್ಣು (ತಟಿದಂಗನೆ ತಾಂ ಕಡೆಗೊಗೆದಂತಿರೆ ಮುಗಿಲಿಂ ಸಿಡಿದು ಕೆಲಕ್ಕೊಗೆದ ಖಚರಿಯೇನೊಪ್ಪಿದಳೋ: ಶಬರಶಂ, ೧. ೪೨)"
ತಟಿದ್ದ್ಯುತಿ,"(ತಟಿತ್+ದ್ಯುತಿ) ಮಿಂಚಿನ ಕಾಂತಿ (ತಟಿದ್ದ್ಯುತಿಚಂಚಲೆಯೆಬುದೊಂದು ಭಾವನೆಯೊಳೆ ರಾಜ್ಯಲಕ್ಷ್ಮಿಯೊಳ್ ಅನಾದರಮಾಯ್ತು ಮನಂ ಚಿದಾತ್ಮನಾ: ಆದಿಪು, ೮. ೬)"
ತಟಿದ್ವಲ್ಲರಿ,"ಮಿಂಚಿನ ಬಳ್ಳಿ (ಕನಕಮಯಸೋಪಾನ ರುಚಿವಿತಾನ ತಟಿದ್ವಲ್ಲರೀವಲಯಿತಮುಂ .. .. ಆ ಕರುಮಾಡಂ ಒಪ್ಪುಗುಂ: ಮಲ್ಲಿನಾಪು, ೨. ೫೮ ವ ಮತ್ತು ೫೯)"
ತಟಿದ್ವಳಯ,"ವಿದ್ಯುದ್ವಲಯ, ಮಿಂಚಿನ ಪ್ರದೇಶ (ತಟಿದ್ವಳಯವಿಳಸಿತಂಗಳಾಗಿ ನಿಜಪ್ರಕೋಷ್ಠನಿಷ್ಠಿತಂಗಳಪ್ಪ ವೀರಾಂಗದಂಗಳೆಂಬ ಕಟಕಗಳುಂ: ಆದಿಪು, ೧೫. ೩ ವ)"
ತಟಿನಿ,"ನದಿ (ಶಿಪ್ರಾತಟಿನೀತಟಸ್ಥಲಿಗಳೊಳ್ ಲೀಲಾವಿನೋದೈಕ ತತ್ಪರನಾಗಳ್ ನಡಪಾಡುತಿರ್ಪಂ: ಕಾದಂಸಂ, ೬. ೧೬)"
ತಟಿಲ್ಲತೆ,"ಮಿಂಚಿನ ಬಳ್ಳಿ (ಎಸೆವ ತಟಿಲ್ಲತೆ ಮೇಘಪ್ರಸರದೊಳ್ ಅಂತಿಂತು ಪೊಳೆದಾಡಿ ಅಡಂಗುವ ತೆಱದೆ: ಆಚವರ್ಧ, ೨. ೪೯)"
ತಟ್ಟಿ,"ತಡಿಕೆ (ಗಂಗಾಸುತನ ವಾಮಭಾಗದೊಳ್ ಅಂಬರಭಾಗಂ ಆ ತಟ್ಟಿ ಮೆಡಱದಂತಾಗಿ ತನ್ನ ರಥದೊಳೊಟ್ಟಿದ ಕೆಯ್ದುಗಳ ಬೆಳಗೆ ಬೆಳಗಾಗೆ: ಪಂಪಭಾ, ೧೦. ೫೬); ಒಂದು ಬಗೆಯ ಬಲೆ (ಎಡೆವಿಡದೆ ಮಲ್ಲಗಳನಂ ಕುಡಿ ಮಿಂಚಿನ ತಟ್ಟಿ ಸುತ್ತಿದಂತಿರೆ .. .. ಸುತ್ತಿದರ್ ಕೂರಾಳ್ಗಳ್: ನೇಮಿನಾಪು, ೮. ೭೨)"
ತಟ್ಟಿಱ,"ಅಪ್ಪಳಿಸು (ಎರಡುಂ ಬಲದ ಕರಿಘಟೆಗಳ್ ಒಂದೊಂದಱೊಳ್ ತಾಗಿ ತಟ್ಟಿಱಯೆ ಬಿಸುನೆತ್ತರ ಅರ್ಬಿಗಳ್ ಉರ್ವಿ ಪಾಯೆ ಪೇರರ್ವಿಗಳ್ವೆರಸು ಜಾಜಿನ ಪರ್ವತಂಗಳಂತೆ ಕೆಡೆದೞತೞದಾಗಳ್: ಪಂಪಭಾ, ೧೦. ೯೬ ವ)"
