ಱೊಂಕಿಡು,"ಗುಟುರು ಹಾಕು (ಅದಿರದಿದಿರಾಂತು ಱೊಂಕಿಟ್ಟೊದರುತ್ತುಂ ಬರ್ಪ ಕಾಡ ಕೋಣನ ಗೋಣಂ ಮದಯುತನೊರ್ವಂ ತಱದಿಕ್ಕಿದಂ: ಶಬಶಂವಿ, ೩. ೫೬)"
ಱೊಪ್ಪ,"ಪ್ರಾಣಿಗಳನ್ನು ಕೂಡಿಹಾಕುವ ಜಾಗ (ಪೆಬುಳಿ ಱೊಪ್ಪವನೊತ್ತುಗೊಂಡವಲ್ಲಲ್ಲಿ ಮೃಗಂಗಳುಂ ಮಿಡುಕುಗೆಟ್ಟಿರುತಿರ್ದುದು ಕೂಡೆ ಬೇಂಟೆಯೊಳ್: ಸೂಕ್ತಿಸುಧಾ, ೩. ೧೧೭); ಗಲಭೆ (ಕೆಲವು ಪದಂಗಳ್ ನಿತ್ಯದಿಂ ದ್ವಿತ್ವಂಗಳಪ್ಪುವವರ್ಕೆ ಪ್ರಯೋಗಂ: ಱೊಪ್ಪಂ {=ಗಲಭೆ]: ಶಬ್ದಮದ, ೪೬ ವೃತ್ತಿ ೪೫)"
ಱೊಪ್ಪಂಗೊಳ್,"ನೆಲೆ ಬೇಡು (ಬಸಿಱ ಕುತ್ತದಂತೆ ನಮೆಯಿಸುವುದು ಪಂದಿಯಂತೆ ಱೊಪ್ಪಂಗೊಳಿಸುವುದು ಕೃಷ್ಣಪಕ್ಷದಂತೆ ಶುಭಮನೊಲ್ಲದು: ಧರ್ಮಾಮೃ, ೪. ೧೦೬ ವ)"
ಱೊಪ್ಪು,"ಗರ್ಜಿಸು (ಮಲೆವ ಮರಲ್ವ ಱೊಪ್ಪುವ ಮಲಂಗುವ ಪೊಂಗುವ ತಳ್ತು ಪಾಯ್ವ .. .. ಸೂಕರನಾಟಮದು ಏನಳುಂಬಮೋ: ಶಬರಶಂ, ೪. ೧೨)"
ಱೊಬ್ಬು,"ಚೂರು, ಹಳುಕು (ಯಕ್ಷಕರ್ದಮದ ಸಾರವಣೆಯಿಂ ಬಿಡುಮುತ್ತಿನ ರಂಗವಲಿಯಿಂ ಸುರತರುಕುಸುಮದ ಪೂವಲಿಯಿಂ ಱೊಬ್ಬಿನ ಸೊಡರ್ಗುಡಿಯಿಂ: ಅಜಿತಪು, ೩. ೧೧ ವ)"
ಱೋಡಗತನಂಗೆಯ್,"ಗೇಲಿ ಮಾಡು (ಅದಂ ಕ್ರಕಚಂ ಕಂಡು ಏಂ ಗಡ ಭಾವಾ! ನೀನಿದೇಂ ನಿಂದಲ್ಲಿ ಱೋಡಗತನಂಗೆಯ್ದಾಡುತಿರ್ಪೆ: ಪಂಚತಂತ್ರ, ೪೦೪ ವ)"
ಱೋಡಾಡಿಸು,"ಗೇಲಿಮಾಡು (ಸಿಂಹಮಂ ನಾಯ್ ಕೆಣಕಿತೆಂಬ ಶರಭನನೆರಲೆ ಱೋಡಾಡಿಸಿತೆಂಬ ಮಾತಿನಂತೆ: ಧರ್ಮಾಮೃ, ೧೩. ೭೬ ವ)"
ಱೋಡಾಡು,"ಹೀಯಾಳಿಸು, ಗೇಲಿ ಮಾಡು (ನಿಮ್ಮಡಿಯಂ ಏಕಪ್ರಕಾರದಿಂ ಱೋಡಾಡಿ ಬಯ್ಯುತ ಎನ್ನಂ ಬರಲೀಯದೆ ಕಾಡುತ್ತಿರ್ದ ಕಾರಣದಿಂ ಇನ್ನೆಗಂ ತಡೆದೆಂ: ಪಂಚತಂತ್ರ, ೧೪೬ ವ)"
page,2
ಱೋಡಿಸು,"ಱೋಡಾಡು (ಱೋಡಿಸುಗುಂ ತಪ್ಪ ದಿವಸಂ ಎಂತಪ್ಪರುಮಂ: ಮಲ್ಲಿನಾಪು, ೭. ೬೬)"
page,3
page,4
