ಶಂಕಾಪನಯನ,"[ಜೈನ] ಸಂದೇಹವಿಲ್ಲದಿರುವುದು (ಜಿನಮತ ಪದಾರ್ಥಶಂಕಾಪನಯನಮುಂ ಭೋಗಾಕಾಂಕ್ಷೆಯೊಳ್ ವಿಮುಖತೆಯುಂ: ಆದಿಪು, ೫. ೫೭)"
ಶಂಕಾವಹ,"ಸಂದೇಹವುಂಟುಮಾಡುವ (ಆಹವ ಮಹಾಹುಂಕಾರ ಕಾಳಕೂಟವಿಟಪಿಪ್ರದೋಹ ಶಂಕಾವಹ ನಾಭಿಕೂಪಾವಲಂಬಿತ ಕೂರ್ಚಕಳಾಪಂ: ಆದಿಪು, ೧೩. ೪೫ ವ)"
ಶಂಕಿಸು,"ಹೆದರು, ಹಿಂಜರಿ (ಬೆಸಸೆನೆಯುಂ ನುಡಿಯಲ್ ಶಂಕಿಸಿದಪೆಂ ಆಂ ಎಂದೊಡೆ ಏಕೆ ಶಂಕಿಸಿದಪೈ ನೀಂ ಬೆಸವೇೞ್: ಪಂಪಭಾ, ೧೨. ೯೦)"
ಶಂಕು,"ಕೊರಡು (ಶಂಕ್ವಾಖ್ಯಂ ತಾಂ ಕೊಱಡು: ಅಭಿಧಾವ, ೧. ೭. ೭)"
ಶಕುಂತ,"ಶಕುನದ ಹಕ್ಕಿ (ಕಾಲವಿಭಕ್ತ ವಯೋಭಾರನುಮಾಗಿ ಪಂಜರದಿಂದರೆನುಸುಳ್ದ ಶಕುಂತನಂತೆ ಭೂಕಾಂತನಿರ್ಪಿನಂ: ನೇಮಿನಾಪು, ೨. ೪೧ ವ)"
ಶಕುಂತಿ,"ಪಕ್ಷಿ (ದಿಶಾಂತದೊಳೆ ಶಕುಂತಿಗಳ ಸರಂ ಜನಿಯಿಸಿದವು: ಕರ್ಣನೇಮಿ, ೧೧. ೮೭)"
ಶಕುಂತಿಕಾ,"ಶಕುಂತ (ನಿಜಗಂಧಲೋಭದಿಂ ಸಂಧ್ಯಾಕುಟ್ಮಳಿತಸರೋಜಂ ತಳೆದುದು ಜಳದೇವತೆಯರ ಶಕುಂತಿಕಾವಿಳಸನಮಂ: ಮಲ್ಲಿನಾಪು, ೭. ೭)"
ಶಕುನ,"ಹಕ್ಕಿ (ಪಕ್ಷಿ ಶಕುಂತಂ ಶಕುನಂ ವಿಹಗಂ ವಿ ವಿಷ್ಕಿರಂ ಪತ್ರರಥಂ: ಅಭಿಧಾವ, ೧. ೯. ೯); ನಿಮಿತ್ತ (ಶಕುನಂ ನಿಮಿತ್ತಂ ಅಂಬರನಿಕಾಯಮುಂ: ಅಭಿಧಾವ, ೩. ೧. ೪೮)"
ಶಕುನಂಗಳಂ ಕ್ರಮಮಂ ಬಗೆ,"ಪ್ರಕೃತಿಯ ಕೆಟ್ಟ ಸೂಚನೆಗಳ ಸ್ವರೂಪವನ್ನು ಗಮನಿಸು, ಅರ್ಥಮಾಡಿಕೊ (ಅವರ ಮನದ ಪುಲ್ವಗೆಯಂ ಪೊಲ್ಲಮೆಯುಮಂ ಅಱಯದೆ ಸಮಸ್ತಬಳೋದ್ಯುಕ್ತನಾಗಿ ಶಕುನಂಗಳ ಕ್ರಮಮಂ ಬಗೆಯದೆ: ಪಂಪಭಾ, ೬. ೬೮ ವ)"
ಶಕುನದ ನಯ,"ಶಕುನಶಾಸ್ತ್ರ (ಬಿಡೆ ತಿರ್ದಿದ ಶಕುನದ ನಯದಡಿವಿಡಿದು ಪುರೋಹಿತಂ ನೃಪಂಗೀ ನುಡಿಯಂ ನುಡಿದಂ: ಆದಿಪು, ೫. ೬)"
ಶಕುನಿ,"ಗಾಂಧಾರಿಯ ಸೋದರನಾದ ಗಾಂಧಾರರಾಜ ಸೌಬಲನ ಮಗ (ಮದುವೆಯಂ ಮಾಡಲೆಂದು ಧೃತರಾಷ್ಟ್ರಂಗೆ ಗಾಂಧಾರರಾಜ ಸೌಬಲನ ಮಗಳಪ್ಪ ಗಾಂಧಾರಿಯಂ ಶಕುನಿಯೊಡವುಟ್ಟಿದಳಂ ತಂದುಕೊಟ್ಟು: ಪಂಪಭಾ, ೧, ೮೭, ವ); ಪಕ್ಷಿ (ಸಕಲ ಶಕುನಿಪ್ರಧಾನರೆಲ್ಲರ್ ನೆರೆದು ತಮ್ಮೊಳಿಂತೆಂದರ್: ಪಂಚತಂತ್ರ, ೩೧೩ ವ); ಶಕುಂತ, ಹಾಲಕ್ಕಿ (ಚರಣಾಯುಧಂ ಶಕುನಿ ಕಂಕಂ ತೊಂಡಿಗಂ .. .. ಕಾಕಂ ಚಿಲಕೂಲಿ ರತ್ನಖಗಮಿರ್ಕುಂ ತದ್ವನಾಗೌಘದೊಳ್: ರಾಜಶೇವಿ, ೫. ೫೯)"
page,2
ಶಕುಲ,"ಮೀನು (ಎಳಮೀಂಗಳ್ ಶಕುಲಂಗಳ್: ಅಭಿಧಾವ, ೧. ೪. ೬)"
ಶಕ್ತಿ,"ಒಂದು ಆಯುಧ, ಶಕ್ತ್ಯಾಯುಧ (ಸುರ ದನುಜ ಭುಜಗ ವಿದ್ಯಾಧರ ನರ ಸಂಕುಲದೊಳ್ ಆರನಾದೊಡಂ ಏನೋ ಗರಮುಟ್ಟೆ ಕೊಲ್ಗುಂ ಇದು ನಿಜವಿರೋಧಿಯಂ ಧುರದೊಳ್ ಎಂದು ಶಕ್ತಿಯನಿತ್ತಂ: ಪಂಪಭಾ, ೧. ೧೦೩)"
ಶಕ್ತಿತ್ರಯ,"ಪ್ರಭು, ಮಂತ್ರ, ಉತ್ಸಾಹ ಎಂಬ ರಾಜನ ಮೂರು ಬಗೆಯ ಶಕ್ತಿಗಳು (ಆತನ ಪುರುಷಾರ್ಥದ ಪುರುಳುಂ ಶಕ್ತಿಯಳವುಂ ಕಲಿತನದ ಗುಣ್ಪುಂ ಪರಾಕ್ರಮದ ಬಿಣ್ಪುಂ ಕರತಳಾಮಳಕಮಾಗಿರ್ದಪ್ಪುದು: ಪಂಚತಂತ್ರ, ೧೫೬ ವ)"
ಶಕ್ತಿಧರ,"ಕುಮಾರಸ್ವಾಮಿ (ಗಾಂಡಿವಧರಂ ಗಂಗಾಧರಂ ತುಂಗಶಕ್ತಿಧರಂ ವಜ್ರಧರಂ ಧರಾಧರಧರಂ ಶ್ರೀಕೀರ್ತಿವಿದ್ಯಾಧರಂ: ಪಂಚತಂತ್ರ, ೩೭)"
ಶಕ್ಯ,"ಸಾಧ್ಯವಾದ (ಶಕ್ಯಂ ತಾನಲ್ತಣಂ ಬಣ್ಣಿಪ ಫಣಿಪತಿ ವಾಕ್ಯಕ್ಕಮೆಂಬಂತು ಶೋಭಾಧಿಕ್ಯಂಬೆತ್ತು .. .. ತ್ರೈಲೋಕಾಧೀಶಾಭಿಷೇಕೋಚಿತಮಮರಕೃತಂ ಕಾಯಮಾನಂ ನವೀನಂ: ಚಂದ್ರಪ್ರಪು, ೧೨. ೧೦೭)"
ಶಕ್ಯಾನುಷ್ಠಾನ,"ಅರ್ಥವನ್ನು ತಿಳಿಯುವ ಪ್ರಯತ್ನ (ಶಕ್ಯಾನುಷ್ಠಾನಮೆಂದು ಆ ಪದಾರ್ಥಮಂ ಸಾಧಿಸುವುದ್ಯೋಗಂ ಇಷ್ಟಸಿದ್ಧಿಯೆಂದದಱ ಫಲಂ:: ಶಬ್ದಮದ, ೭ ವೃತ್ತಿ))"
ಶಕ್ರ,"ಇಂದ್ರ (ಭಾವಿಸದ ಮುನ್ನಮೆ ಪಾಂಡುಕಮೇಖಳಾವನಕ್ಕೆ ಅಡರ್ದುದು ಇದೇಂ ಮನಃಪವನವೇಗಿಯೋ ಶಕ್ರನ ವಿಕ್ರಿಯಾಗಜಂ: ಮಲ್ಲಿನಾಪು, ೧೨. ೬೬)"
ಶಕ್ರಕಾರ್ಮುಕ,"ಕಾಮನ ಬಿಲ್ಲು (ಪೊನಲ್ಗಳ ಕೆಂಪು ಪಸುರ್ಪು ಕರ್ಪು ಬೆಳ್ಪು ಒಳಕೊಳೆ ಶಕ್ರಕಾರ್ಮುಕವಿಳಾಸಮಂ ಏನೆರ್ದೆಗೊಂಡು ಬೇಟದತ್ತಳಗಮಂ ಉಂಟುಮಾಡಿದುದೋ ಕಾಮನ ಕಾರ್ಮುಕದಂತೆ ಕಾರ್ಮುಕಂ: ಪಂಪಭಾ, ೭. ೨೫)"
ಶಕ್ರಚಾಪ,"ಕಾಮನ ಬಿಲ್ಲು (ರನ್ನದ ಪೊರಜೆ ನವಾಂಭೋದ ಮಾದ್ಯತ್ ಗಜಕ್ಕಿಕ್ಕಿದುದೋ ಪೇೞೆಂಬಿನಂ ಕಣ್ಗೆಸೆದುದು ಶಬಲಚ್ಛಾಯೆಯಿಂ ಶಕ್ರಚಾಪಂ: ಪಂಪರಾ, ೭. ೧೪೫)"
ಶಕ್ರಚೂಡಾಮಣಿ,"ಇಂದ್ರನ ತಲೆಯ ಮಣಿ (ಮಂಥಾವಳಪವಿಯೆನಿಸುತ್ತೊಪ್ಪಿದಂ ಶಕ್ರಚೂಡಾಮಣಿ ತಾನೆಂಬಂತೆ ಅಭಂಗಂ .. .. ಪತಂಗಂ: ತ್ರಿಷಷ್ಟಿಪು, ೨೪. ೨೨೭)"
ಶಕ್ರಧನು,"ಶಕ್ರಚಾಪ (ಮುಗಿಲ್ಗೆ ಶಕ್ರಧನುವೋಲ್ .. .. ರಾಜಸೂನುಗೆಸೆದತ್ತು ಎನಸುಂ ನವಯೌವನೋದಯಂ: ಕಾದಂಸಂ, ೨. ೩೪)"
ಶಕ್ರನೃತ್ಯ,"[ಜೈನ] ಜಿನ ಜನ್ಮಾಭಿಷೇಕಕಾಲದಲ್ಲಿ ಸೌಧರ್ಮೇಂದ್ರನು ಮಾಡುವ ಆನಂದನೃತ್ಯ (ಶಕ್ರನೃತ್ಯದೊಳೊಡಂಬಡೆ ನರ್ತಿಸುವಲ್ಲಿ ಜತ್ತವಟ್ಟದ ಮಣಿಯಂತದೇಂ ಪದುಳಮಾದುದೊ ದಿವ್ಯವಧೂಕದಂಬಕಂ: ಆದಿಪು, ೭. ೧೨೫)"
ಶಕ್ರಪುತ್ರ,"ಇಂದ್ರನ ಮಗ, ಅರ್ಜುನ (ಆ ಶಕ್ರಪುತ್ರನಂ ಆ ಕೊಂದೊಡೆ ಧರ್ಮಪುತ್ರನೞಗುಂ ತಾಯೆಂದೆ ಮುಂ ಕೊಂತಿ ಬಂದಿನಿಸಂ ಪ್ರಾರ್ಥಿಸಿ ಪೋದಳ್ ಎನ್ನಂ ಅದಂ ನಾಂ ಮಾಣ್ದಿರ್ದೆಂ: ಪಂಪಭಾ, ೧೨. ೧೯೬)"
ಶಕ್ರಶರಾಸನ,"ಇಂದ್ರಧನುಸ್, ಕಾಮನಬಿಲ್ಲು (ಅಸಿರುಚಿ ಮಿಂಚು ಮೇಲ್ಕೊಗೆದ ರಕ್ತಮೆ ಶಕ್ರಶರಾಸನಂ ಗಜಪ್ರಸರದ ಪರ್ಕು ನೀರದಂ: ತ್ರಿಷಷ್ಟಿಪು, ೨೪. ೩೩೫)"
ಶಕ್ರಾಂಗನೆ,"ಶಚೀದೇವಿ (ಮಂಗಳನಿಳಯನ ಪದಪದ್ಮಂಗಳನರ್ಚಿಸಿದರ್ ಅಷ್ಟವಿಧದರ್ಚನೆಯಿಂ ಮಂಗಳಧಾರಿಣಿಯರ್ ಶಕ್ರಾಂಗನೆಯುಂ ನೆಗೞ್ವ ನಾಗದೇವಾಂಗನೆಯುಂ: ಅಜಿತಪು, ೪. ೭೯)"
ಶಕ್ರಾಸ್ತ್ರ,"ಇಂದ್ರನ ಆಯುಧ, ವಜ್ರ, ಸಿಡಿಲು (ಮುಗಿಲೊಡ್ಡಂ ಕುಡುಮಿಂಚನಬ್ಜರವಮಂ ಶಕ್ರಾಸ್ತ್ರಮಂ ತಂದಲ ಗಭಿದ್ಗೋಪಕಳಾಪಮಂ .. .. ಕಾರ್ಗಾಲಮಂ: ಪುಷ್ಪದಂಪು, ೪. ೪೭)"
ಶಕ್ವರ,"ಗೂಳಿ (ಕೆಲವು ದಿವಸಕ್ಕೆ ಬಾಲೇಂದುಶೇಖರ ಶಕ್ವರಾಕಾರಮಂ ತಾಳ್ದಿ: ಪಂಚತಂತ್ರ, ೭೭ ವ)"
ಶಂಖ,"ಪಂಚಮಹಾವಾದ್ಯಗಳಲ್ಲಿ ಒಂದು (ಪಟುಪಟಹತುಣೌಭಂಭಾಮರ್ದಳೆ ಝಲ್ಲರಿ ಮುಕುಂದತಾಳ ಕಹಳ ಶಂಖವಂಶವೀಣಾಸ್ವರಂಗಳೆಸೆಯೆ: ವಡ್ಡಾರಾ, ಪು. ೮೪, ಸಾ. ೧)"
ಶಂಖಚಕ್ರಚಾಮರಹಳಚಿಹ್ನಿತಪದಾಕೃತಿ,"ಶಂಖ, ಚಕ್ರ, ಚಾಮರ, ನೇಗಿಲುಗಳ ಗುರುತಿರುವ ಪಾದದ ಆಕಾರ, ಎಂದರೆ ಚಕ್ರವರ್ತಿಯ ಪಾದ (ಅರಿನೃಪಾಲಮೌಳಿಮಣಿಯೊಳ್ ನೆಲೆಗೊಂಡುದು ಶಂಖಚಕ್ರಚಾಮರಹಳಚಿಹ್ನಿತಪದಾಕೃತಿ: ಪಂಪಭಾ, ೬. ೨೯)"
ಶಂಖದೊಳ್ ಪಾಲೆಱೆ,"ಶಂಖದಲ್ಲಿ ಹಾಲು ಹಾಕು, ಅಥವಾ ಪಾವನವಾಗು (ಶಂಖದೊಳ್ ಪಾಲೆಱೆದಂತಿರೆ ಮಲಿನಮಿಲ್ಲದ ಒಳ್ಗುಲದ ಅರಸುಗಳಿರೆ ನೀನುಂ ಅಗ್ರಪೂಜೆಯಂ ಆಂಪಾ: ಪಂಪಭಾ, ೬. ೫೦)"
page,3
ಶಂಖಧವಳ,"ಶಂಖುವಿನಂತೆ ಹೊಳೆಯುವ (ಕಣ್ಗೊಪ್ಪಿ ತೋರ್ಪುದಿದು ಉತ್ಪ್ರೇಂಖತ್ ಅಸಂಖ್ಯ ಶಂಖಧವಳಂ ಗಂಭೀರನೀರಾಕರಂ: ಪಂಪಭಾ, ೪. ೨೪)"
ಶಂಖನಿಧಿ,"ಕುಬೇರನ ನವನಿಧಿಗಲ್ಲಿ ಒಂದು (ಧೃತರತ್ನಾರ್ಘ್ಯಂ ಬಂದಂ ಪತಿಗಿದಿರಂ ಶಂಖನಿಧಿಯೆ ಬರ್ಪಂತಾಗಳ್: ಆದಿಪು, ೧೩. ೧೨)"
ಶಂಖಾಸ,"ತುಂಬೆ (ಅಪ್ರಿಣಾಕ ಭಾವಿಳಶ್ಲಿಸ್ಥಿತಚಳನುಂ ಶ್ಲಕ್ಷ್ಣ ಸ್ನಿಗ್ಧ ಮೃದು ಬಹಳಚ್ಛವಿಯುಂ ಬಂಧುಜೀವ ಶಾಕ ಪುಷ್ಟ ಸಪದ್ಮಮಹಾರಜಶಂಖಾಸತಳವೆಂಬ ಸಪ್ತದ್ವಾಸ್ಥಿತನುಂ: ಆದಿಪು, ೧೨. ೫೬ ವ)"
ಶಚಿ,"ಇಂದ್ರನ ಪಟ್ಟದರಸಿ (ಸತಿ ನೆಗೞಂದ್ರಾಣಿ ಪುಲೋಮತನೂಭವೆ ಶಚಿ: ಆಭಿಧಾವ, ೧. ೧. ೩೫)"
ಶಚೀಪ್ರೇಯಸಂ,"ಶಚಿಯ ಮನದನ್ನ, ಇಂದ್ರ (ಆಗಳ್ ಶಚೀಪ್ರೆಯಸಂ ಜನ್ಮಾಭಿಷೇಕ ಮಂಗಳೋಪಕರಣನಾಗಿ: ಅಜಿತಪು, ೪. ೪೩ ವ)"
ಶಠ,"ನಾಯಕನ ಒಂದು ಪ್ರಭೇದ (ಸೌಭಾಗ್ಯನಾಯಕನಾದಂ ಶಠದೃಷ್ಟ ದಕ್ಷಿಣಗುಣಂ ಶೃಂಗಾರಕಾರಾಗೃಹಂ: ನೇಮಿನಾಪು, ೪. ೧೫೪)"
ಶಠಕ,"ಹಟವಾದಿ (ಕಠಿಣಾತ್ಮಕರಂ ಮೆಚ್ಚಂ ಶಠಕರ ಮೆಚ್ಚಂ ಶಿವಾರ್ಚನೆಗಳಿಲ್ಲದ ಕರ್ಮಠರಂ ಮೆಚ್ಚಂ: ತ್ರಿಷಷ್ಟಿಪು, ೫. ೪)"
ಶಠಪ್ರಕೃತಿ,"ಹಟಮಾರಿತನ[ವುಳ್ಳ] (ಶಠಪ್ರಕೃತಿ ನಿರ್ಗುಣಂ ಸಕಲಧರ್ಮಭೂಜಾವಳೀಕುಠಾರಂ ಇರದೆ ಎಯ್ದಿದಂ: ಪಂಚತಂತ್ರ, ೧೫೦)"
ಶಣ,"ಸಣಬು (ಪ್ರಣವಂ ಶೃಂಖಲೆ ಸಾರಮೇಯಂ ಅಮರ್ದು ಆಮ್ನಾಯಂ ಪುರಾಣವ್ರಜಂ ಶಣಸೂತ್ರಂ ಸ್ಮೃತಿ: ಶಬರಶಂ, ೩. ೨೫)"
ಶತಕ್ರತು,"ನೂರು ಯಜ್ಞ [ಮಾಡಿದವನು], ಇಂದ್ರ (ಅಚಿಂತ್ಯಬಳಪರಾಕ್ರಮನುಂ ಆನತ ಶತಕ್ರತುವೆತ್ತಾನುಂ ಈ ರಾಜ್ಯಕ್ಕಾಠಿಸಿದೊಡೆ ಏಗೆಯ್ವೆಂ ಎನೆ: ಕರ್ಣನೇಮಿ, ೧೩. ೪೬ ವ)"
ಶತಚತುಷ್ಟಯ,"ನಾಲ್ಕು ನೂರು (ಮತ್ತಂ ಘಾತಿಗಳ ಕೇಡಿನೊಳ್ ಗವ್ಯೂತಿಶತಚತುಷ್ಟಯ ಸುಭಿಕ್ಷತೆ ಮೊದಲಾಗೆ: ಆದಿಪು, ೧೦. ೪೨ ವ)"
ಶತಚೂರ್ಣ,"ನೂರು ಚೂರು, ಪುಡಿಪುಡಿ (ಅಂತೆಯ್ದಿ ತದ್ಗದಾಘಾತದೊಳಂ ಬಾಣಪಾತದೊಳಂ ಅವನ ರಥಮಂ ಶಚಚೂರ್ಣಂ ಮಾಡಿ: ಪಂಪಭಾ, ೭. ೩೧ ವ)"
ಶತಧಾಕೃತ,"ನೂರಾರು ಚೂರಾಗುವುದು (ಗೋಪಿ ಬಂದು ಶಕಟಂ ಶತಧಾಕೃತಮಾದುದು ಎಂತಿದೆಂದು ಇರದೆ ಬೞಕ್ಕೆ ಕೇಳಿ ಶುಕಜಲ್ಪಿತದಿಂ ಬಗೆವೋಗಿ: ಜಗನ್ನಾವಿ, ೩. ೩೨)"
ಶತಧಾರ,"ಸಿಡಿಲು (ಕುನಯಾಚಳಶತ ಶತಧಾರನ ಧೀರನ ಕೃತಪರೋಪಕಾರನ .. .. ಪದಪಯೋಜಣ ಎಮಗೀಗೆ ಒಳ್ಪಂ: ಆಚವರ್ಧ, ೧. ೧೪)"
ಶತಧಾರ,"ನೂರು ಅಲಗುಗಳನ್ನುಳ್ಳುದು, ವಜ್ರಾಯುಧ (ಶತಧಾರಾದಂಡಪಾತದಿಂ ಶತಚೂರ್ಣಮಾದ ರೋಹಣ ನಗೋತ್ತುಂಗಶೃಂಗದಂತೆ: ಕರ್ಣನೇಮಿ, ೬. ೧೨೮ ವ)"
ಶತಧೃತಿಪೌತ್ರ,"ಬ್ರಹ್ಮನ ಮೊಮ್ಮಗ, ರಾವಣ (ಶತಧೃತಿಪೌತ್ರನುಂ ಜಿತಜಗತ್ತ್ರಯವೀರನುಂ ಆಗಿ ನೀಂ ಮಮಹಾಸತಿಗೆ ಅವನಿಜೆಗಾಟಿಸೆ: ಪಂಚತಂತ್ರ, ೨೩೦)"
ಶತಪತ್ರ,"ಕಮಲ (ಸರೋಜನಿಳಯೆ ಎನ್ನ ಬರ್ಪನ್ನಂ ಅರಸನಂ ಅಗಲದೆ ವಿಕಸಿತಶತಪತ್ರ ಆತಪತ್ರದ ತಣ್ಣೆೞಲುಮಂ ಕುಂದಲೀಯದಿರು: ಪಂಪಭಾ, ೧೩. ೧೦೫ ವ)"
ಶತಪತ್ರಮಿತ್ರ,"ಕಮಲಸಖ, ಸೂರ್ಯ (ಸಕಲಜಗತ್ಪವಿತ್ರನುಂ ಶತಪತ್ರಮಿತ್ರನುಂ ಅಧಿಕಪ್ರತಾಪನುಮಪ್ಪ ಆದಿತ್ಯನಾಗಲೆವೇೞ್ಕುಂ: ಪಂಚತಂತ್ರ, ೩೬೦ ವ)"
ಶತಪತ್ರಷಂಡ,"ಕಮಲ ಸರೋವರ (ಮದಕೀರ ಕಳಭ ಖಂಡಿತಫಳ ಕೋಕಿಳ ಕಬಳಿತ ಕಳಿಕಾರಸ ಕಳುಷಿತ ಶತಪತ್ರಷಂಡಂ: ಲೀಲಾವತಿ, ೬. ೧೨೬)"
ಶತಪತ್ರಿಕಾ,"ಸೇವಂತಿಗೆ [ಮತ್ತೊರ್ವಳ್ ಶತಪತ್ರಿಕಾ ಕುಬ್ಜಕುಸುಮಮಾಳಾಕೋಮಳೆ: ಆದಿಪು ನರಸಿಂ, ೧೧. ೧೨೨ ವ) [ಶತಪತ್ರ ಎಂಬುದರ ಬದಲು ನರಸಿಂಹಶಾಸ್ತ್ರಿಗಳು ಸ್ವೀಕರಿಸಿರುವ ಪಾಠ]"
page,4
ಶತಮಖ,"ಶತಕ್ರತು, ಇಂದ್ರ (ಶತಮಖನರಸಿಗೆ ಕರ್ಣಾವತಂಸಮಾಗಲ್ಕೆ ನೋಂತ ಪಲ್ಲವಪುಷ್ಪ ಪ್ರತತಿಯನೆ ಮೆಱೆದು ಚೆಲ್ವೆಡೆಗೆ ಅತಿಶಯಮೆನಿಸಿದುದು ಪಾರಿಜಾತಕುಜಾತಂ: ಆದಿಪು, ೬. ೯೯)"
ಶತಮಖದಿಕ್,"ಪೂರ್ವದಿಕ್ಕು (ರವಿ ಶತಮಖದಿಕ್ ಮುಖಶಿಖರಿಶೇಖರನಾದಂ: ಪುಷ್ಪದಂಪು, ೯. ೧೦೬)"
ಶತಮನ್ಯು,"ಶತಕ್ರತು (ಶತಮನ್ಯು ಲೋಭಿ ಕಡೆಯಿಲ್ಲದ ವಸ್ತುಗಳೀಶನಪ್ಪ ಕಿನ್ನರಪತಿ ದೀನಂ: ತ್ರಿಷಷ್ಟಿಪು, ೧೮. ೭೦)"
ಶತಶೃಂಗ,"ಒಂದು ಪರ್ವತದ ಹೆಸರು, ಪಾಂಡು ವನವಾಸಕ್ಕೆ ಹೋದ ಜಾಗ (ಮುನಿಮುಖ್ಯ ಮುಖಾಂಭೋಜೋದರ ನಿರ್ಗತ ಮಂತ್ರಪೂತಾಂಗಮಂ ನೃಪನೆಯ್ದಿದಂ ಉದ್ಯತ್ ಶೃಂಗಮಂ ಶತಶೃಂಗಮಂ: ಪಂಪಭಾ, ೧. ೧೧೫)"
