ಟಕ್ಕವಿದ್ಯೆ,"ಮೋಸದ ವಿದ್ಯೆ (ಟಕ್ಕವಿದ್ಯೆಯೊಳ್ ತೊಡರದು ಕೂಡೆ ಪುಂಜಿಸಿದ ವಾಙ್ಮಯರತ್ನಚಯಂ ಜಿನೇಶನಾ: ಸಮಯಪ, ೨. ೨೧)"
ಟಕ್ಕು,"ಠಕ್ಕು, ಮೋಸ (ತದೆದುಂ ಒದೆದುಂ ಅಂತಕವದನಾಂತರದೊಳ್ ತೂಂತದೆ ಟಕ್ಕಿಂ ಪೊರೆದವೊಲ್ ಇಂತೇಕೆ ನಿಂದಂ: ಆಚವರ್ಧ, ೨. ೫೨)"
ಟಕ್ಕುವಗೆ,"[ಟಕ್ಕು+ಬಗೆ] ಮೋಸದ ಬುದ್ಧಿ (ಆ ಲಾಕ್ಷಾಗೃಹದಾಹಮೊಂದೆ ವಿಷಸಂಯುಕ್ತಾನ್ನಂ ಅಂತೊಂದೆ ಪಾಂಚಾಲೀನಿಗ್ರಹಂ ಒಂದೆ ಟಕ್ಕುವಗೆಯಿಂ ಗೆಲ್ದಿರ್ದ ಜೂದೊಂದೆ: ಪಂಪಭಾ, ೯. ೨೨)"
ಟಡಂ ತಟಿ,"ದಡಿ: ಶಬ್ದಮದ, ೨೬೯ ಪ್ರ); ಅನುರೂಪ (ಆಮೋದ ಮುದಿತ ಮಧುಕರ ದಾಮಕದೊಳ್ ನೀಲರತ್ನ ದಾಮಂ ಮಲ್ಲೀದಾಮಕದೊಳ್ ಮುಕ್ತಾಫಳದಾಮಂ ತಡವಾದುವೊಡನೆ ಮಣಿಮಂಡಲದೊಳ್: ಪಂಪರಾ, ೫. ೧೧೫); ಆಧಾರ (ತಡದಿಂ ಕಿತ್ತು ಅಡಿಯಡಂಬುದಡಿಗಿಡೆ ಪೊಕ್ಕು .. .. ಪೊಯ್ದರ್: ಗದಾಯು, ೮. ೧೬)"
ಟಮಾಳ,"ಮೋಸ (ದುರ್ವಿಮಂತ್ರಮಂ ಪರೆಪ ಟಮಾಳಮಂ ಪಿರಿದಂ ಓದಿದೊಡೆ ಅಪ್ಪ ಪದಾರ್ಥಮಾವುದೋ: ಪಂಪಭಾ, ೧೩. ೬೬)"
ಟಾಠಡಾಢಣ,"ಟವರ್ಗದ ಅಕ್ಷರಗಳು; ಅವುಗಳಂತೆ ನಿಶ್ಚಿತ, ನಿಷ್ಠುರ (ಮೇಣ್ ಎನ್ನ ನುಡಿ ಟಾಠಡಾಢಣಂ ಎನ್ನಂ ಬೆಸಸುವುದು ರಾಜಸೂಯಂ ಬೇಳಲ್: ಪಂಪಭಾ, ೬. ೨೬)"
ಟಿಟ್ಟಿಭ,"ಒಂದು ಹಕ್ಕಿ (ಸಮುದ್ರದ ತೀತೈಕಪ್ರದೇಶದೊಳ್ ಮಧುರಾಲಾಪೆಯುಂ ಚಂಡಪರಾಕ್ರಮಂ ಎಂಬ ಟಿಟ್ಟಿಭಮಿಥುನಂ ಸುಖದಿನಿರ್ದು: ಪಂಚತಂತ್ರ, ೨೧೪ ವ)"
ಟೀಕು,"ವ್ಯಾಖ್ಯಾನ (ಲೋಕಕ್ಕಿದು ಅರ್ಥಶಾಸ್ತ್ರದ ಟೀಕೆನಿಸಿದ ತನ್ನ ನುಡಿ ಮನಂಗೊಳಿಸೆ: ಪಂಪಭಾ, ೯. ೧೪)"
ಟೆಕ್ಕೆಯ,"ಧ್ವಜ (ನನೆಯೆಸಳಂದಮಾದ ಗುೞಮುಂ ಪೊಳೆಯುತ್ತಿರೆ ನೀಳ್ಪುವೆತ್ತ ಪೂವಿನ ಪೊಸ ಟೆಕ್ಕೆಯಂ ಮಿಳಿರೆ ಪಕ್ಕದ ಕೋಗಿಲೆಯೆಂಬ ಗಂಟೆಗಳ್ ದನಿಗುಡೆ: ಕಬ್ಬಿಗಕಾ, ೧೬೫)"
ಟೆಂಟಣಿಸು,"ವಿರೋಧಿಸು (ತಾಂ ಟೆಂಟಣಿಸದೆ ಬಲ್ವಿಡಿದಂ ಮೀಂಟುಂಜವ್ವನಿಗನಾ ನುಡಿಗಳಂ ಮನದೊಳ್: ಉದ್ಭಟಕಾ, ೧೧. ೪೪)"
ಟೆಂಠಣಿಸು,"ದ್ವೇಷಿಸು (ಸೆಣಸಲ್ ಮಾರ್ಮಲೆಯಲ್ ಬೆಸಕ್ಕೆ ಬೆಸೆಯಲ್ ದಂಡೋಪನತ್ಯಕ್ಕೆ ಟೆಂಠಣಿಸಲ್; ಶಾಂತಿಪು, ೯. ೧೮೫)"
page,2
ಟೆಪ್ಪರ,"ಕುದುರೆಯದರಂತಹ ಪುಟನೆಗೆತ; ಕತ್ತಿವರಸೆ (ದ್ವಿತ್ವಕ್ಕಿಲ್ಲದುದರ್ಕೆ: ಟಿಪ್ಪಣಂ ಟೆಪ್ಪರಂ ಮುಪ್ಪುರಿ: ಶಬ್ದಮದ, ೧೭೦ ಪ್ರ)"
ಟೆಬ್ಬರಿಸು,"ಚಲನೆಯಿಲ್ಲದಂತೆ ಮಾಡು (ಟೆಬ್ಬರಿಸು ಕುಂಠೀಕರಣೇ: ಶಬ್ದಮದ, ಧಾ ೭೮೨)"
ಟೊಣೆ,"ಭೇದಿಸು; ಕಣ್ತಪ್ಪಿಸು, ವಂಚಿಸು (ಟೊಣೆದವರೆಚ್ಚ ಕೂರ್ಗಣೆಗಳಂ ಮಿಗೆ ಮುತ್ತಿದ ಜಾಯಿಲಂಗಳಂ ಕ್ಷಣದೊಳಿದಿರ್ಚಿ ತುಂಡಿಸಿ: ಶಬರಶಂ, ೪. ೧೦)"
ಟೊಪ್ಪರ,"ಟೋಪಿ (ತಳ್ಪೊಯ್ದು ಸಂಜೆಗೆಂಪಿನ ತಳ್ತಮರ್ದಿರೆ ಪೊರೆಯನೆತ್ತಿ ಪೊಲಿಸಿದ ತೆಱದಿಂದೊಳ್ಪಿನ ಪೊಸಟೊಪ್ಪರಮಿನಕಳ್ಪಂಗಾ ಜೋಗಿಗೆಸೆದುದಸದಳಮಾಗಲ್: ಲೀಲಾವತಿ, ೪. ೭೩); ಮುಖವಾಡ (ನೆರೆದು ಪುಳಿಂದರ್ ಆರ್ದು ಮೊಗಕಿಕ್ಕಿದ ಟೊಪ್ಪರಮಂ ಕಳಲ್ಚಿ: ತ್ರಿಷಷ್ಟಿಪು, ೨೭. ೯೦)"
page,3
page,4
page,5
page,6
page,7
page,8
page,9
page,10
page,11
page,12
page,13
page,14
page,15
page,16
page,17
page,18
page,19
page,20
page,21
