ಔಪರಿಷ್ಟಕ,"ಮೇಲ್ಭಾಗ (ಚಳದಳಿಕಾಳಿ ನಿನ್ನ ವದನಾಂಬುಜಮಂ ನಡೆ ನೋಡಲೀಯದೆ ಅವ್ವಳಿಸುವ ಔಪರಿಷ್ಟದೊಳೆನ್ನನಿವು: ಆದಿಪು, ೪. ೧೨); ಒಂದು ಬಗೆಯ ರತಿಕ್ರೀಡೆ (ಮಧುರಸೀತ ತನಾದದೊಳುಣ್ಮಿ ಪೊಣ್ಮಿಚೂಷಿಕಮಂ ಔಪರಿಷ್ಟಕರತಂಗಳ ಭೇದದೊಳೊಂದಿದ ಆಮ್ರ ಚೂಷಿಕನಾಮಪಕ್ವಫಲದೊಳ್: ಆದಿಪು, ೧೧. ೯೯)"
ಔಮೀನ,"ಅಗಸೆ ಹೊಲ (ಏನೆಸೆವುವೊ ಕೌದ್ರವೀಣದ ಔಮೀನದ ತೈಳಿನದ ಮಾಷೀಣದ ಮೌದ್ಗೀನದ ಬಹುಪಾಳ ಸಸ್ಯಸಕಳ ಫಳಂಗಳ್: ಪುಷ್ಪದಂಪು, ೨. ೧೨)"
ಔಮ್ಯ,"ಅಗಸೆ ಹೊಲ ಪರಿಪಾಲಿಸಿದುವು ಕಣ್ಗೆ ನಾಡೆ ಮೌದ್ಗಂ ಮಾಷ್ಯಂ ಶಾಲೇಯಂ ವ್ರೈಹೇಯಂತೈಲೀನಂ ಕೌದ್ರವೀಣಂ ಔಮ್ಯಂ ಯವ್ಯಂ: ಚಂದ್ರಪ್ರಪು, ೧. ೯೧)"
ಔರಸತನುಜ,"ಸ್ವಂತ ಮಗ (ತನಗೆ ಗುಣವಂತಂ ಔರಸತನುಜಂ ಪುಟ್ಟಿದೊಡೆ .. .. ಸಗ್ಗಕ್ಕೊಯ್ವನೆಂದುಂ ಊಳ್ವರ್ ಪಾರ್ವರ್: ಸಮಯಪ, ೧೧. ೩೨)"
ಔರ್ವ,"ಬಡಬಾಗ್ನಿ (ಮಹಾಭಂಗಮಂ ತಾಳ್ದೆನೆಂದು ಒಳಗೆ ಅಂಭೋರಾಶಿ ಚಿಂತಾಗ್ನಿಯನೆ ತಳೆದವೊಳ್ ಔರ್ವಣಂತಸ್ಥಮಿರ್ಕುಂ: ರಾಜಶೇವಿ, ೧. ೧೦೨)"
ಔರ್ವಜ್ವಲನ,"ಸಮುದ್ರದ ಬೆಂಕಿ, ಬಡಬಾಗ್ನಿ (ಔರ್ವಜ್ವಲನ ಜ್ವಾಳಾಕಳಾಪೋದ್ಗಮಮನನುಗುಣಂ ಮಾಡುತುಂ .. .. ಬೆಳಗಿದುದು ದಿಶಾಚಕ್ರಮಂ ಚಕ್ರರತ್ನಂ: ಆದಿಪು, ೧೧. ೨)"
ಔರ್ವವಹ್ನಿ,"ಬಡಬಾನಲ (ಕೌರವಬಲದ ಉರ್ಕನೊಂದಿನಿಸು ಮಾಣಿಸಿ ಪೋಪಂ ಇಳೇಶನಲ್ಲಿಗೆ ಎಂದು ಅವನತವೈರಿ ವೈರಿಬಲವಾರಿಧಿಯಂ ವಿಶಿಖ ಔರ್ವವಹ್ನಿಯಿಂ ತವಿಸಿ: ಪಂಪಭಾ, ೧೨. ೧೨೧)"
ಔರ್ವಾಗ್ನಿ,"ಬಡಬಾಗ್ನಿ (ಕಾನನದುರ್ಗಕ್ಕೆ ಮಹಾದವಾಗ್ನಿ ಜಲದುರ್ಗಕ್ಕೆ ಉರ್ವಿದ ಔರ್ವಾಗ್ನಿ: ಪುಷ್ಪದಂಪು, ೫. ೫೦)"
ಔರ್ವಾನಲ,"ಬಡಬಾಗ್ನಿ (ದ್ವಿಷದುರ್ವೀಪಾಲ ಸೈನ್ಯಾಂಬುಧಿದಹನಕರ ಔರ್ವಾನಲ ಉಗ್ರಪ್ರತಾಪಂ: ಸುಕುಮಾಚ, ೯. ೭೬)"
page,2
ಔರ್ವಾನಳ,"(ಪುದಿದು ಔರ್ವಾನಳಂ ಅಬ್ಧಿಯಂ ಸುಡುವವೋಲ್ ಶಸ್ತ್ರಾಗ್ನಿಯಿಂ ತೀವ್ರಕೋಪದಿಂ ಉದ್ವೃತ್ತಬಳಾಬ್ಧಿಯಂ ಸುಡೆ: ಪಂಪಭಾ, ೧೨. ೩೫)"
ಔವಳಿಸು,"ಹಾರು, ಜಿಗಿ (ಚಾದಗೆ ಕಾರ್ಗಾಲದ ಪನಿಯೆಂದೀಮಟಲ್ ಮೇಲಂಗೌವಳಿಸಿ ನಗಿಸಿದವು: ಧರ್ಮಪ, ೨. ೧೭)"
ಔಷಧ,"ಮದ್ದು (ಮನಸಿಜನ ಅಂಗನಾಜನವಶೀಕರಣ ಔಷಧಂ ಅಂಗಜನ್ಮನಂಬಿನ ಮದಶಕ್ತಿ ಮೋಹನಯಂತ್ರಂ ಇದಪ್ಪುದು: ಆದಿಪು, ೪. ೪೧)"
ಔಷಧಿ,"ಸಸ್ಯ[ಗಳ] ಸಾರ (ಪಂಚರತ್ನಗರ್ಭವಿವಿಧೌಷಧಿಸಂದರ್ಭ ಶಾತಕುಂಭಕುಂಭ ಸಂಭೃತ ಮಂಗಳಜಳಂಗಳಿಂದಂ: ಆದಿಪು, ೪. ೩೫ ವ); ಸಸ್ಯ (ವಿರಳಫಳಂಗಳಾದುವು ಅಖಿಳೌಷಧಿಗಳ್ ರಸವೀರ್‍ಯಪಾಕಮುಂ ವಿರಳಮೆ ವೃಕ್ಷಜಾತಿಗಳ್: ಆದಿಪು, ೮. ೬೨)"
page,3
page,4
page,5
page,6
page,7
page,8
page,9
page,10
page,11
page,12
page,13
page,14
page,15
page,16
page,17
page,18
page,19
page,20
page,21
