ಮಂಕು,"1. ಮಬ್ಬು.
 2. ಜಡತೆ.
 3. ದಿಗ್ಭ್ರಮೆ.
 4. ತಿಳಿವಳಿಕೆ ಇಲ್ಲದ ವ್ಯಕ್ತಿ.
 5. ಮಂದಬುದ್ಧಿ."
ಮಂಕು,ಬುದ್ಧಿಯಿಲ್ಲದ.
ಮಕು(ಗು)ಟ,"1. ಮಡಿಗಾಗಿ ಉಡುವ ನಾರು, ರೇಷ್ಮೆ ಮುಂತಾದುವುಗಳ ಧೋತ್ರ.
 2. ಕಿರೀಟ."
ಮಂಕುಗೊಳಿಸು,"1. ಮರುಳುಮಾಡು.
 2. ಹೆಚ್ಚದಂತೆ ಮಾಡು.
 3. ಮಬ್ಬಾಗಿಸು."
ಮಕುಟಧರ,ಕಿರೀಟವನ್ನು ಧರಿಸಿದವನು.
ಮಕುಟಬದ್ಧ,ಮಕುಟಧರ.
ಮಂಕುದಿಣ್ಣೆ,ಅತಿ ಮೂರ್ಖ.
ಮಂಕುಬಡಿ,ಏನೂ ತೋಚದಿರು.
ಮಂಕುಬೂದಿ,ತಾಂತ್ರಿಕಸಿದ್ಧಿಯನ್ನು ಪಡೆದವರು ಜನರ ಮನಸ್ಸನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳಲು ಪ್ರಯೋಗಿಸುವರೆಂದು ನಂಬಲಾದ ಮಂತ್ರದ ಬೂದಿ.
ಮಂಕುಹಿಡಿ,ಮಂಕುಬಡಿ.
ಮಕ್ಕಡ,ಕೋತಿ.
ಮಕ್ಕರಿ,ಮಂಕರಿ.
page,3
ಮಕ್ಕಿ,"1. ಬೆಳೆ ಹುಲುಸಾಗಿ ಬೆಳೆಯದಿರುವ ಎತ್ತರವಾದ ಜಮೀನು.
 2. ನೊಣ."
ಮಕ್ಕಿಗದ್ದೆ,ಬೆಳೆ ಹುಲುಸಾಗಿ ಬೆಳೆಯದಿರುವ ಎತ್ತರವಾದ ಜಮೀನು.
ಮಕ್ಕು,"ದೀಪದ ಕುಡಿಯಲ್ಲಿ ಕಟ್ಟಿಕೊಳ್ಳುವ ಕಿಟ್ಟ,- ಮಸಿ."
ಮಕ್ಕುಹಿಡಿ,ಮಸಿಹಿಡಿ.
ಮಕ್ತೆ,ಗುತ್ತಿಗೆ.
ಮಕ್ತೆದಾರ,ಗುತ್ತಿಗೆದಾರ.
ಮಂಕ್ರಿ,ಮಂಕರಿ.
ಮಕ್ಷಿಕ,"1. ನೊಣ.
 2. ಜೇನುನೊಣ."
ಮಖ,ಯಾಗ.
ಮಖಜೆ,ಯಜ್ಞಕುಂಡದಿಂದ ಹುಟ್ಟಿದವಳು.
ಮಖಧ್ವಂಸಿ,(ದಕ್ಷನ) ಯಜ್ಞವನ್ನು ನಾಶಪಡಿಸಿದವನು.
ಮಖೆ(ಘೆ),ಪ್ರಸಿದ್ಧವಾದ ಇಪ್ಪತ್ತೇಳು ನಕ್ಷತ್ರ ಗಳಲ್ಲಿ ಹತ್ತನೆಯದು ಮತ್ತು ಆ ನಕ್ಷತ್ರದಲ್ಲಿ ಬರುವ ಮಳೆ.
ಮಂಗ,"1. ಕೋತಿ.
 2. ಹಡಗಿನ ಮೇಲುಭಾಗ.
 3. ಕುರೂಪಿ."
ಮಗ,ಪುತ್ರ.
ಮಗ(ಗು)ವು,ಮಗು.
ಮಂಗತನ,ಕುಚೇಷ್ಟೆ.
ಮಗಮಗಿಸು,ಗಮಗಮಿಸು.
ಮಂಗಮಾಯ,ಕಣ್ಣಿಗೆ ಕಾಣದೆ ಹೋಗುವುದು.
ಮಂಗಮುಷ್ಟಿ,"1. ಕಪಿಯ ಮುಷ್ಟಿ,- ಹಿಡಿತ.
 2. ಹಿಡಿದ ಹಟವನ್ನು ಬಿಡದಿರುವುದು.
 3. ಜಿಪುಣ."
ಮಂಗರವಳ್ಳಿ,(ಅಡಿಗೆಗೂ ಮತ್ತು ಔಷಧಗಳಿಗೂ ಉಪಯೋಗಿಸುವ) ಒಂದು ಬಗೆಯ ಬಳ್ಳಿ.
page,4
ಮಗರಿ,ಒಂದು ಬಗೆಯ ಬಟ್ಟೆ.
ಮಗರಿಗೆ,ಮಕರಿಕಾಪತ್ರ.
ಮಗರೂರಿ,ಉದ್ಧಟತನ.
ಮಂಗಲ,"1. ಶುಭ.
 2. ಶುಭಕಾರ್ಯಗಳ ಆರಂಭದಲ್ಲಿ ಮಾಡುವ ದೇವತಾಸ್ತುತಿ,- ಶುಭದ ಹಾರೈಕೆ.
 3. ಶುಭ ಕಾರ್ಯ.
 4. ನವಗ್ರಹಗಳಲ್ಲಿ ಒಂದು.
 5. ಅದೃಷ್ಟ.
 6. ಕೆಲವು ಊರುಗಳ ಹೆಸರುಗಳ ಕೊನೆಯಲ್ಲಿ ಸೇರುವ ಪದ."
ಮಂಗಲ,ಶುಭಕರವಾದ.
ಮಂಗಲ(ಳ)ಕಾರ್ಯ,ಮಂಗಲಕರವಾದ ಸಮಾರಂಭ.
ಮಂಗಲ(ಳ)ಸೂತ್ರ,ವಿವಾಹಕಾಲದಲ್ಲಿ ವಧುವಿನ ಕೊರಳಿಗೆ ವರನು ಕಟ್ಟುವ ತಾಳಿಯನ್ನು ಪೋಣಿಸಿರುವ ದಾರ.
ಮಂಗಲತೋರಣ,"ಮದುವೆ, ಹಬ್ಬ, ಜಾತ್ರೆ ಮೊದಲಾದ ಶುಭಸಮಾರಂಭಗಳಲ್ಲಿ ಬಾಗಿಲು, ಬೀದಿ ಮುಂತಾದೆಡೆಗಳಲ್ಲಿ ಕಟ್ಟುವ ತಳಿರು, ಹೂವು, ಬಟ್ಟೆ ಮೊದಲಾದುವುಗಳ ಮಾಲಿಕೆ."
ಮಂಗಲಪಾಠಕ,ಪ್ರಶಂಸೆ ಮಾಡುವವನು.
ಮಂಗಲವಾದ್ಯ,ಶುಭಸಂದರ್ಭಗಳಲ್ಲಿ ಬಾರಿಸುವ ವಾದ್ಯ.
ಮಂಗಳ,"1. ಏಳಿಗೆ.
 2. ಶುಭ.
 3. ಶುಭಕಾರ್ಯ, ಕಾವ್ಯ, ಇತ್ಯಾದಿಗಳ ಆರಂಭ ಅಥವಾ ಅಂತ್ಯದಲ್ಲಿ ಬರುವ ಇಷ್ಟದೇವತಾಪ್ರಾರ್ಥನೆ,- ಶುಭ ಹಾರೈಕೆ.
 4. ಮದುವೆ ಮುಂತಾದ ಶುಭ ಸಮಾರಂಭ.
 5. ನವಗ್ರಹಗಳಲ್ಲಿ ಒಂದು.
 6. ಶುಭವನ್ನು ಕೋರುವ ಹಾಡು.
 7. ಒಂದು ಬಗೆಯ ಕುದುರೆ.
 8."
ಮಂಗಳದ್ರವ್ಯ,"1. ಶುಭಸಮಾರಂಭಗಳಲ್ಲಿ ಉಪಯೋಗಿಸುವ ಅರಿಸಿನ, ಕುಂಕುಮ, ಗಂಧ ಮೊದಲಾದ ಪದಾರ್ಥಗಳು.
 2. ಹೆಣ್ಣು ಮಕ್ಕಳಿಗೆ ಗೌರಿಹಬ್ಬ ಮೊದಲಾದ ಶುಭಕಾರ್ಯಕ್ಕೆ ಪೂಜಾದ್ರವ್ಯ ತರಲು ತೌರುಮನೆಯವರು ಕೊಡುವ ಹಣ."
ಮಂಗಳಮಜ್ಜನ,ಶುಭಕಾರ್ಯದ ಅಂಗವಾಗಿ ಮಾಡುವ ಸ್ನಾನ.
ಮಂಗಳವಱೆ,"ಮದುವೆ ಮೊದಲಾದ ಶುಭಸಮಾರಂಭಗಳಲ್ಲಿ ಬಾರಿಸುವ ತಮಟೆ,- ಭೇರಿ."
ಮಂಗಳವಸದನ,ಶುಭಪ್ರದವಾದ ಅಲಂಕಾರ ಸಾಮಗ್ರಿ.
ಮಂಗಳವಾರ,ವಾರದ ಏಳು ದಿನಗಳಲ್ಲಿ ಮೂರನೆಯ ದಿನ.
ಮಂಗಳಶ್ಲೋಕ,"ಕಾವ್ಯ, ನಾಟಕ ಮೊದಲಾದುವುಗಳ ಪ್ರಾರಂಭದಲ್ಲಿ ಅಥವಾ ಮುಕ್ತಾಯದಲ್ಲಿ ಮಾಡುವ ದೇವತಾಸ್ತುತಿ ರೂಪವಾದ ಪದ್ಯ."
ಮಂಗಳಾನಕ,ಮಂಗಳವ¾õÉ.
ಮಂಗಳಾರತಿ,"1. ದೇವರ ಪೂಜೆಯ ಕಾಲದಲ್ಲಿ ಬತ್ತಿ, ಕರ್ಪೂರಗಳನ್ನು ಹಚ್ಚಿ ಬೆಳಗುವುದು.
 2. ಶುಭೋತ್ಸವಗಳಲ್ಲಿ ಮುತ್ತೈದೆಯರು ಹಿಡಿದುಕೊಳ್ಳುವ ದೀಪಾರತಿ."
ಮಂಗಳಾಷ್ಟಕ,"ಮದುವೆ, ಮುಂಜಿ ಮೊದಲಾದ ಶುಭಮುಹೂರ್ತದಲ್ಲಿ ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ ಹೇಳುವ ಶುಭವನ್ನು ಕೋರುವ ಎಂಟು ಶ್ಲೋಕಗಳು."
page,5
ಮಗಳ್(ಳು),ಪುತ್ರಿ.
ಮಂಗಾಟ,"1. ಕಪಿಯ ಆಟ.
 2. ಬುದ್ಧಿಹೀನತೆಯಿಂದ ಮಾಡುವ ಕೆಲಸ."
ಮಂಗಾರೆ,ಒಂದು ಬಗೆಯ ಕಾರೆಗಿಡ.
ಮಗಿಲ್(ಲು),ಗೋಡೆ.
ಮಗು,ಹಸುಳೆ.
ಮಗು¿õï,"1. ಹಿಂದಿರುಗು.
 2. ಬೋರಲಾಗು."
ಮಗುಚು,"1. ಹಿಂದಿರುಗಿಸು.
 2. ಹಿಂದಿರುಗು.
 3. ಸುತ್ತು.
 4. ತಳಮೇಲು ಮಾಡು.
 5. ಅಡಿಮೇಲಾಗು.
 6. ಕವಿ."
ಮಗುಚುಕೈ,"ಕಾವಲಿಯ ಮೇಲೆ ಬಿಸಿ ದೋಸೆ, ರೊಟ್ಟಿ ಮುಂತಾದುವನ್ನು ತಿರುವಿ ಹಾಕಲು ಬಳಸುವ, ಮರ ಅಥವಾ ಲೋಹದ ಸಾಧನ."
ಮಗುಡ,ಕಿರೀಟ.
ಮಗುಱ್ಚು,ಮಗುಳ್ಚು.
ಮಗುವುತನ,ಬಾಲ್ಯ.
ಮಗುಳೆ,ಮತ್ತೆ.
ಮಗುಳ್(ಳು),"1. ಹಿಂತಿರುಗು.
 2. ಮಡಿಚು."
ಮಗುಳ್ಚು,"1. ಹಿಂದಿರುಗಿಸು.
 2. ಕಾರು.
 3. ಅರೆ."
ಮಗುೞೆ,ಮಗುಳೆ.
ಮಗುೞ್,"1. ಹಿಂದಿರುಗು.
 2. ಬೋರಲಾಗು."
ಮಗೆ,"1. ಮಣ್ಣಿನಿಂದ ಮಾಡಿದ ಪಾತ್ರೆ.
 2. ಮಖೆ."
ಮಗ್ಗ,ಬಟ್ಟೆಯನ್ನು ನೇಯುವ ಸಾಧನ.
ಮಗ್ಗಲು,"1. ಪಕ್ಕ.
 2. ದೇಹದ ಪಕ್ಕೆ.
 3. ಹತ್ತಿರ."
ಮಗ್ಗಾರೆ,ಒಂದು ಬಗೆಯ ಕಾರೆಗಿಡ.
page,6
ಮಗ್ಗಿ,ಒಂದರಿಂದ ಹತ್ತರವರೆಗೆ ಅಥವಾ ಇನ್ನೂ ಮುಂದಕ್ಕೆ ಕ್ರಮವಾಗಿ ಗುಣಿಸುವ ಅಂಕಿಗಳ ಪಟ್ಟಿ.
ಮಗ್ಗಿಸು,"1. ಕಳೆ.
 2. (ತಾಪ, ದುಃಖ ಮೊದಲಾದು ವನ್ನು) ಆರಿಸು.
 3. ಧ್ವಂಸ ಮಾಡು.
 4. ಕೆಡವು.
 5. ಸೋಲಿಸು.
 6. ನಿವಾರಿಸಿಕೊಳ್ಳು."
ಮಗ್ಗು,"1. ಕುಂದು.
 2. ಕಾಣದಾಗು.
 3. ಶಮನವಾಗು.
 4. ವಾಸಿ ಯಾಗು.
 5. ನಾಶವಾಗು.
 6. ಸಾಯು.
 7. ಸುಟ್ಟುಹೋಗು.
 8. ನಮಸ್ಕರಿಸು.
 9. ಬೀಳು.
 10. ಮಂಕಾಗು.
 11. ಹಿಮ್ಮೆಟ್ಟು.
 12. ಉತ್ಸಾಹವಿಲ್ಲದಾಗು.
 13. ಬಳಲು.
 14. ಸುರುಟಿಕೊಳ್ಳು.
 15. ವೀರಮಂಡಿಯಲ್ಲಿ ಕುಳಿತುಕೊಳ್ಳು."
ಮಗ್ಗುಲಿಕ್ಕು,"1. ಒಂದು ಪಕ್ಕಕ್ಕೆ ತಿರುಗಿ ಮಲಗು.
 2. ಬಾಗು.
 3. ಬೀಳು."
ಮಗ್ಗುಲಿಸು,"1. ಒಂದು ಪಕ್ಕಕ್ಕೆ ಹೊರಳು.
 2. ಮಲಗುವಂತೆ ಮಾಡು."
ಮಗ್ಗುಲ್(ಲು),ಮಗ್ಗಲು.
ಮಗ್ನ,"1. ಮುಳುಗಿದ ವ್ಯಕ್ತಿ.
 2. ಏಕಾಗ್ರತೆಯಿಂದ ಕೂಡಿದ ವ್ಯಕ್ತಿ."
ಮಗ್ನ,ಮುಳುಗಿದ.
ಮಗ್ನತೆ,ತನ್ಮಯತೆ.
ಮಘವ,ದೇವತೆಗಳ ಒಡೆಯ.
ಮಂಚ,"1. ಮಲಗಲು ಉಪಯೋಗಿಸುವ, ನಾಲ್ಕು ಕಾಲುಗಳುಳ್ಳ ಮರ ಅಥವಾ ಲೋಹದ ಸಾಧನ.
 2. ವೇದಿಕೆ.
 3. ಹೊಲಗದ್ದೆಗಳನ್ನು ಕಾಯಲು ಎತ್ತರವಾಗಿ ಕಟ್ಟಿರುವ ಅಟ್ಟಣೆ."
ಮಂಚಲು,"1. ಮೋಸ.
 2. ಡೋಲಿಯಂತಹ ಒಂದು ಬಗೆಯ ಸಾಧನ."
ಮಂಚಲ್,"1. ಮೋಸ.
 2. ಬಂಧನ."
ಮಂಚಲ್ವಿಡಿ,"1. ಬಂಧಿಸು.
 2. ಆಕರ್ಷಿಸು."
ಮಚವೆ,"ದೊಡ್ಡನಾವೆ,- ದೋಣಿ."
ಮಂಚಿಗೆ,ಹೊಲ ಕಾಯಲು ಎತ್ತರವಾಗಿ ಕಟ್ಟಿರುವ ಬಿದಿರು ಮೊದಲಾದುವುಗಳಿಂದ ಮಾಡಿರುವ ಅಟ್ಟಣೆ.
ಮಂಚಿಪತ್ರೆ,(ಸುವಾಸನೆಯ ಎಲೆಗಳನ್ನು ಹೊಂದಿರುವ) ಒಂದು ಬಗೆಯ ಸಸ್ಯ ಮತ್ತು ಅದರ ಎಲೆ.
ಮಚ್ಚ,"1. ಹುಟ್ಟಿನಿಂದಲೇ ದೇಹದ ಮೇಲೆ ಕಂಡುಬರುವ ಕಪ್ಪು ಅಥವಾ ಬಿಳಿಯ ಬಣ್ಣದ ಗುರುತು.
 2. ಚಿನ್ನ, ಬೆಳ್ಳಿ ಮುಂತಾದ ಲೋಹಗಳ ಶುದ್ಧತೆಯ ಪ್ರಮಾಣ.
 3. (ಒಡವೆಗಳನ್ನು ಮಾಡಿಸು ವಾಗ) ಒರೆಹಚ್ಚುವುದಕ್ಕಾಗಿ ಅಕ್ಕಸಾಲಿಗನಿಂದ ಪಡೆದುಕೊಂಡ ಚಿನ್ನ, ಬೆಳ್ಳಿ ಮುಂತಾದುವುಗಳ ಚೂರು."
ಮಚ್ಚ(ಚ್ಛ)ರದಾನಿ,ಸೊಳ್ಳೆಪರದೆ.
ಮಚ್ಚರ,ಮತ್ಸರ.
page,7
ಮಚ್ಚರಿಸು,ಅಸೂಯೆಪಡು.
ಮಚ್ಚಿಕೆ,"1. ಇಷ್ಟ.
 2. ಸಂತೋಷ."
ಮಚ್ಚಿಸು,ಸಂತೋಷಗೊಳಿಸು.
ಮಚ್ಚು,"1. ಒಲಿ.
 2. (ದೇವರು, ಋಷಿ ಮುಂತಾದವರು) ಅನುಗ್ರಹಿಸು.
 3. ಒಪ್ಪು.
 4. ಹೊಗಳು."
ಮಚ್ಚು,"1. ಪ್ರೀತಿ.
 2. ಇಷ್ಟಪಟ್ಟು ಕೊಡುವ ಕಾಣಿಕೆ.
 3. ಕತ್ತರಿಸಲು ಉಪಯೋಗಿಸುವ, ಮರದ ಹಿಡಿಯುಳ್ಳ ಕಬ್ಬಿಣದ ಒಂದು ಬಗೆಯ ಸಾಧನ.
 4. ಕಟ್ಟಡದ ಮೇಲಿನ ಭಾಗ.
 5. ಕಪಟ.
 6. ಮರುಳುಗೊಳಿಸಲು ಉಪಯೋಗಿಸುವ ಪುಡಿ.
 7. ನೊಣ."
ಮಚ್ಚುಗೊಡು,ಬಹುಮಾನವನ್ನು ಕೊಡು.
ಮಚ್ಚೆ,"1. ಹುಟ್ಟಿನಿಂದಲೇ ದೇಹದ ಮೇಲೆ ಕಂಡುಬರುವ ಕಪ್ಪು ಅಥವಾ ಬಿಳಿಯ ಬಣ್ಣದ ಗುರುತು.
 2. ಮೆಟ್ಟು."
ಮಚ್ವೆ,ಮಚವೆ.
ಮಜ(ಜಾ),"1. ಮೋಜು.
 2. ತಮಾಷೆ.
 3. ಸಂತೋಷ."
ಮಜಕೂರು,"1. ಸುದ್ದಿ.
 2. ಪ್ರಸ್ತುತವಾದುದು."
ಮಜಡ,"1. ದಡ್ಡ.
 2. ಜಡ ಸ್ವಭಾವದವನು."
ಮಜಡು,"1. ಕೆಲಸಕ್ಕೆ ಬಾರದುದು.
 2. ಜಡಸ್ವಭಾವದ ವ್ಯಕ್ತಿ."
ಮಂಜನ,"1. ಪವಿತ್ರವಾದ ನೀರು, ಹಾಲು ಮುಂತಾದ ದ್ರವವನ್ನು ಎರೆಯುವುದು.
 2. (ಹಲ್ಲು, ಮುಖ ಮುಂತಾದು ವನ್ನು) ಉಜ್ಜಿ ಸ್ವಚ್ಛಗೊಳಿಸಲು ಉಪ ಯೋಗಿಸುವ ವಸ್ತು."
ಮಜಬೂತು,ಗಟ್ಟಿಯಾದ.
ಮಜಬೂತು,"1. ಗಟ್ಟಿಯಾದುದು.
 2. ಭರ್ಜರಿ ಯಾದುದು."
ಮಂಜರ,ಬೆಕ್ಕು.
ಮಂಜರದೃಷ್ಟಿ,"1. ಬೆಕ್ಕಿನ ದೃಷ್ಟಿ.
 2. ಸೂಕ್ಷ್ಮವಾದ ದೃಷ್ಟಿ."
ಮಂಜರಿ,"1. ಹೆಣ್ಣು ಬೆಕ್ಕು.
 2. ಗೊಂಚಲು.
 3. ಕಾವು.
 4. ಕುದುರೆಯ ಮೊಳಕಾಲು."
ಮಂಜರಿಗ,ಒಂದು ಬಗೆಯ ಹಕ್ಕಿ.
ಮಜಲು,"1. ಹಂತ.
 2. ಪ್ರಯಾಣ ಕಾಲದಲ್ಲಿ ಅಲ್ಲಲ್ಲಿ ತಂಗುವ ಸ್ಥಳ.
 3. ದೇವರ ಉತ್ಸವ, ಮೆರವಣಿಗೆಗಳನ್ನು ಅಲ್ಲಲ್ಲಿ ನಿಲ್ಲಿಸುವ ಸ್ಥಳ.
 4. ಮಹಡಿ.
 5. ಒಂದು ಬಗೆಯ ಮಧ್ಯಮ ವರ್ಗದ ವ್ಯವಸಾಯದ ಭೂಮಿ."
page,8
ಮಂಜಳ,"1. ಅರಿಸಿನ.
 2. ಒಂದು ಬಗೆಯ ಮರ."
ಮಂಜಾಡಿ,ಒಂದು ಬಗೆಯ ಮರ ಮತ್ತು ಅದರ ಹೂವು ಹಾಗೂ ಕೆಂಪುಬಣ್ಣದ ಬೀಜವುಳ್ಳ ಅದರ ಕಾಯಿ.
ಮಂಜಿ,"1. ಉದ್ದವಾದ ನಾಡುದೋಣಿ.
 2. (ಕತ್ತಾಳೆ, ಬಾಳೆ ಮೊದಲಾದುವುಗಳ) ನಾರು.
 3. ನಾರಿನ ಗಿಡ."
ಮಂಜಿಟೆ,"(ಬಟ್ಟೆಗಳಿಗೆ ಹಾಕಲು, ಗಾಢವಾದ ಕೆಂಪುಬಣ್ಣವನ್ನು ತಯಾರಿಸಲು ಮತ್ತು ಔಷಧ ದ್ರವ್ಯವಾಗಿ ಉಪಯೋಗಿಸುವ) ಒಂದು ಬಗೆಯ ಸಸ್ಯ."
ಮಂಜಿಷ್ಠ,ಗಾಢವಾದ ಕೆಂಬಣ್ಣ.
ಮಂಜಿಷ್ಠೆ,"1. ಮಂಜಿಟೆ.
 2. ಮಂಜಿಷ್ಠ.
 3. ಕೆಂಪುಬಣ್ಣದ ಬಟ್ಟೆ."
