ಚಕ್ರವಾಕ,"[ನಾ] ಸದಾ ಜೊತೆಯಾಗಿರುವ [ರಾತ್ರಿಯಲ್ಲಿ ಬೇರೆಯಾಗಿ ವಿರಹ ಅನುಭವಿಸುವ] ಕಲ್ಪನೆಯ ಜೋಡಿಹಕ್ಕಿ (ಚೆಲ್ವುವೆತ್ತಿದು ಉದಯಂ ಅಂದು ಪದ್ಮಿನೀಚಕ್ರವಾಳ ಚಕ್ರವಾಕಚಕ್ರ ಚಕ್ರವರ್ತಿಯಾ: ಆದಿಪು, ೧೨. ೫೫)"
ಚಕ್ರವಾಕಚಕ್ರವರ್ತಿ,"[ನಾ] ಚಕ್ರವಾಕಗಳ ದೊರೆ, ಸೂರ್ಯ (ಚೆಲ್ವುವೆತ್ತುದು ಉದಯಮಂದು ಪದ್ಮಿನೀಚಕ್ರವಾಳ ಚಕ್ರವಾಕಚಕ್ರವರ್ತಿಯಾ: ಆದಿಪು, ೧೨. ೫೫)"
ಚಕ್ರವಾಕವಧು,"[ನಾ] ಹೆಣ್ಣು ಚಕ್ರವಾಕ (ಕೊಡೆಯೆಲೆಗಳ ತಿಂತಿಣಿಯಿಟ್ಟೆಡೆಗಳ ಕೞ್ತಲೆಯನಿರುಳೆ ಗೆತ್ತು ಆತ್ಮೇಶಂ ತಡೆದೊಡೆ ನರೇಂದ್ರ ನೋಡೀ ನಡುವಗಲೊಳ್ ಚಕ್ರವಾಕವಧು ವಿರಹಿಸುವಳ್: ಆದಿಪು, ೧೧. ೬೩)"
ಚಕ್ರವಾಳ,"[ನಾ] ಮಂಡಲ, ಸುತ್ತುವಲಯ (ಚೆಲ್ವುವೆತ್ತುದು ಉದಯಮಂದು ಪದ್ಮಿನೀಚಕ್ರವಾಳ ಚಕ್ರವಾಕಚಕ್ರವರ್ತಿಯಾ: ಆದಿಪು, ೧೨. ೫೫;"
ಚಕ್ರವಾಳರುಚಿ,"[ನಾ] ಸಮೂಹ ಕಾಂತಿ (ಸಂಚಾರಿತಮೇಚಕಾಚಳ ಚಕ್ರವಾಳರುಚಿ ಹರಿಕರಟಿಘಟಾಪ್ರಪಂಚರಾಗಕೇತನ ಚಂಚಳಾಂಚಳನಿಚಯದಿಂದಂ: ಆದಿಪು, ೧೩. ೭೭ ವ)"
ಚಕ್ರವ್ಯೂಹ,"[ನಾ] ಒಂದು ಬಗೆಯ ಸೇನಾವ್ಯೂಹ (ಇದು ಚಕ್ರವ್ಯೂಹಂ ಈ ವ್ಯೂಹಮಂ ಒಡೆವ ಅದಟಂ ಪಾರ್ಥನಂತೆ ಆತನುಂ ಗೆಂಟಿದಂ ಎಮ್ಮೀ ನಾಲ್ವರುಂ ಭೇದಿಸಲಱಿಯೆವು ಇದಂ: ಪಂಪಭಾ, ೧೧. ೮೭)"
ಚಕ್ರಾಭಿಷೇಕ,"[ನಾ] [ಜೈನ] ಐವತ್ತಮೂರು ಗರ್ಭಾನ್ವಯಕ್ರಿಯೆಗಳಲ್ಲಿ ಒಂದು, ಎಲ್ಲ ರಾಜರಿಂದ ಪೂಜಿತನಾಗಿ ಪುನಃ ಚಕ್ರದ ಅಭಿಷೇಕ ಮಾಡುವುದು (ಚಕ್ರಾಭಿಷೇಕ .. .. ಅಗ್ರನಿರ್ವೃತಿಯೆಂಬ ಅಯ್ವತ್ತುಮೂಱು ಗರ್ಭಾದಿನಿರ್ವಾಣ ಪರ್ಯಂತಂಗಳಪ್ಪ ಗರ್ಭಾನ್ವಯಕ್ರಿಯೆಗಳಂ: ಆದಿಪು, ೧೫. ೧೫ ವ)"
ಚಕ್ರಾಹ್ವ,"[ನಾ] ಚಕ್ರವಾಕಗಳ ಜೋಡಿ (ಇಂದ್ರಿಯಸುಖಾರ್ಥಿ ಸಂಸಾರಗುಹಾಗಹ್ವರದೊಳಗೆ ಇರುಳಿನ ಚಕ್ರಾಹ್ವದವೊಲ್ ಮಱಗದೇಂ ಸುಖಂಬಡೆದಪನೇ: ಆದಿಪು, ೩. ೬೮)"
ಚಕ್ರಿ,"[ನಾ] ಚಕ್ರವರ್ತಿ (ಜಗದ ಬಡತನಮನೊರ್ಮೆಯೆ ಬಗೆದಂತಿರೆ ಕಿಡಿಪ ಚಕ್ರಿ ತನ್ನಿರ್ದೆಡೆಯೊಳ್ ನೆಗೞ್ದ ಬಡತನಮನದೇಕೆ ಗಡಂ ಸೈರಿಸುವನೆನೆ ಪೊದಳ್ದುದು ಮಧ್ಯಂ: ಆದಿಪು, ೮. ೩೧); [ನಾ] ಕೃಷ್ಣ (ಚಕ್ರಿ ಚಕ್ರಿಕಾವರ್ತಿಯಪ್ಪುದಱಿಂದಾ ವನಾಂತರಾಳಕ್ಕೊರ್ವನೆ ಬಂದು ಮಾಧವೀಮಂಟಪಮಂ ಪೊಕ್ಕು: ಪಂಪಭಾ, ೫. ೧೯ ವ);"
ಚಕ್ರಿಕಾವರ್ತಿ,"[ನಾ] ಚಕ್ರದಂತೆ ಸುತ್ತುವ ಶೀಲವುಳ್ಳವನು, ಕೃತ್ರಿಮೋಪಾಯವುಳ್ಳವನು (ಚಕ್ರಿ ಚಕ್ರಿಕಾವರ್ತಿಯಪ್ಪುದಱಿಂದ ಆ ವನಾಂತರಾಳಕ್ಕೆ ಒರ್ವನೆ ಬಂದು ಮಾಧವೀಮಂಟಪಮಂ ಪೊಕ್ಕು ಅವರಿರ್ವರ ನಾಣುಮಂ ನಡುಕಮಂ ಪತ್ತುವಿಟ್ಟು ನುಡಿದು: ಪಂಪಭಾ, ೫. ೧೯ ವ)"
page,2
ಚಕ್ರಿಚಕ್ರ,"[ನಾ] ಚಕ್ರವರ್ತಿಯ ಚಕ್ರರತ್ನ (ಪ್ರಭಾಪ್ರಜ್ವಳಿತದಶದಿಶಾಚಕ್ರಂ ಉಗ್ರಪ್ರತಾಪೋರ್ಜಿತ ತೇಜಶ್ಚಕ್ರಂ ಇರ್ದತ್ತೊಳಪುಗದೆ ಪುರೋಪಾಂತದೊಳ್ ಚಕ್ರಿಚಕ್ರಂ: ಆದಿಪು, ೧೪. ೩)"
ಚಕ್ರೇಶತ್ವ,"[ನಾ] ಚಕ್ರವರ್ತಿ ಪದವಿ (ನಿಜಕೂಟಾಗ್ರದೊಳ್ ಪಾಯ್ವ ಗಂಗಾಜಲದಿಂ ಮೂರ್ಧಾಭಿಷೇಕೋನ್ನತಿ ನಿಲೆ .. .. ಚಕ್ರೇಶತ್ವಮಂ ತಾಳ್ದಿದಂ ಅಖಿಳಧರಾರಮ್ಯ ಹೈಮಾಚಳೇಂದ್ರಂ: ಪಂಪಭಾ, ೪. ೧೪)"
ಚಕ್ರೇಶ್ವರ,"[ನಾ] [ಜೈನ] ಚಕ್ರರತ್ನದ ಒಡೆಯ (ಚಕ್ರಂ ಪುಟ್ಟಿದೊಡೀಗಳ್ ಚಕ್ರೇಶ್ವರನೆಂಬ ಪೆಸರುಮಾಯ್ತು: ಆದಿಪು, ೧೪. ೭೯)"
ಚಕ್ರೇಶ್ವರಿ,"[ನಾ] [ಜೈನ] ಒಬ್ಬ ಯಕ್ಷಿ (ಗರುಡಂ ವಾಹನಮಾಗಿರ್ಪ ಚಕ್ರೇಶ್ವರಿ ಭಾಸ್ವದ್ಧರ್ಮಚಕ್ರಾಕ್ರಮಿಗಳಂ ಅಲೆದಾಟಿಕ್ಕೆ ವಿಕ್ರಾಂತದಿಂದಂ: ಆದಿಪು, ೧. ೭)"
ಚಕ್ರೋದ್ಭವ,"[ನಾ] [ಜೈನ] ಚಕ್ರವರ್ತಿಯ ಆಯುಧಾಗಾರದಲ್ಲಿ ಚಕ್ರರತ್ನದ ಉದಯ (ಪುರುದೇವಂಗಾದ ಕೈವಲ್ಯದ ಮಹಿಮೆಯಂ ಉಗ್ರಾಯುಧಾಗಾರದೊಳ್ ಭಾಸ್ಕರ ಚಕ್ರೋದ್ಭಾಸಿ ಚಕ್ರೋದ್ಭವದ ಪಿರಿದುಮಾಶ್ಚರ್ಯಮಂ: ಆದಿಪು, ೧೦. ೪೯)"
ಚಕ್ಷಸಿ,"[ನಾ] [ಬೇಕಾದುದನ್ನು ಕಾಣಬಲ್ಲ] ಒಂದು ವಿದ್ಯೆ (ಹಿಮವಂತದಲ್ಲಿ ರಾಕ್ಷಸಿ ಕೊಟ್ಟ ಚಕ್ಷಸಿಯೆಂಬ ವಿದ್ಯೆಯಿಂ ಕಣ್ಣನಭಿಮಂತ್ರಿಸಿಕೊಂಡು: ಪಂಪಭಾ, ೭. ೩೭ ವ)"
ಚಂಚತ್,"[ಗು] ಚಲಿಸುವ (ನಡೆಯೆ ತುರಗಂ ಪೊನ್ನ ಆಯೋಗಂಗಳಿಂ ಅಮರ್ದು ಅೞ್ತಿಯಿಂ ಪಡೆಯೆ ನೆಳೞಂ ಚಂಚತ್ ಪಿಂಛಾತಪತ್ರಮೆ ಕೂಡೆ ತಮ್ಮೊಡನೆ ಬರೆ: ಪಂಪಭಾ, ೯. ೧೦೨)"
ಚಚ್ಚರಂ,"[ಅ] ಬೇಗನೆ (ಚಚ್ಚರಂ ಒಳಪೊಯ್ದು ನೀಂ ನಿನಗೆ ಮಾಡುವುದೆಂದು ಅಮರೇಂದ್ರಪುತ್ರನಂ ಕರೆವವೊಲಾದುವು ಆ ಪುರದ ವಾತವಿಧೂತವಿನೂತನಕೇತುಗಳ್: ಪಂಪಭಾ, ೪. ೩೪)"
ಚಚ್ಚರಿಕೆ,"[ನಾ] ಚಟುವಟಿಕೆ, ತೀವ್ರತೆ (ಚಯ್‌ಚಯ್ಯೆಂಬಾಗಳ್ ಮೆಯ್ ಮೆಯ್ ಚಲದಿಂ ಮುಟ್ಟಿ ಪೊಣರ್ದು ತಳ್ತಿಱಿವ ಉರ್ಕಿಂ ಕೆಯ್ ಚೆಚ್ಚರಿಕೆಯ ಚಲದಿಂ ಕೆಯ್ ಚಳಿವಿನೆಗಂ ಇಱಿದರ್ ಎರಡು ಬಲದೊಳಂ ಅದಟರ್: ಪಂಪಭಾ, ೧೩. ೩೪)"
ಚಚ್ಚಾರವ,"[ನಾ] ಪುಂಗಿಯ ನಾದ (ಮಾಗಧಾಮರಂ ವಿನಮಿತಸರ್ವಾಂಗಂ ಚಚ್ಚಾರವಕೆ ಭುಜಂಗನ ಕೊರಲಂತೆ ಬಾಗಿದಂ ಮೂಱೆಡೆಯೊಳ್: ಆದಿಪು, ೧೨. ೧೧೧)"
ಚಟಾಚ್ಛಾಟನ,"[ನಾ] ಜುಟ್ಟಿನ ಮಿಡಿತ (ನಿಶಿತ ಅಸಿಪತ್ರಪತಿತ ಪ್ರಚಂಡ ಸುಭಟ ಮಸ್ತಕೋಚ್ಚಳಿತ ಚಟಾಚ್ಛಾಟನ ದುರ್ನಿರೀಕ್ಷ್ಯ: ಪಂಪಭಾ, ೧೩. ೫೧ ವ)"
ಚಟುಳ,"[ಗು] ತ್ವರಿತವಾದ (ಪ್ರಕುಪಿತ ಸೂತಹೂಂಕಾರ ಕಾತರಿತ ತರಳತರ ತುರಂಗ ದ್ರುತವೇಗಾಕೃಷ್ಟ ಧನಂಜಯರಥ ಚಟುಳಚಕ್ರ ನೇಮಿಧಾರಾಪರಿವೃತ: ಪಂಪಭಾ, ೧೩. ೫೧ ವ)"
ಚಟುಳಿತ,"[ಗು] ಚಲಿಸುವ (ಲಯಘನಘಟೆಗಳ ಮೊೞಗೆನಿಸೆ ಪೊಟ್ಟಗೆ ಒಡೆದತ್ತು ರಟತ್ ಪಟು ಪಟಹ ಶಂಖ ಭೇರಿಯ ಚಟುಳಿತದಿಂದ ಅತಳಪಟಂ ಅಂಬರಪಟಳಂ: ಪಂಪಭಾ, ೧೦. ೬೭)"
ಚಟ್ಟ,"[ನಾ] [ಛಾತ್ರ] ಶಿಷ್ಯ (ನಿನ್ನಂ ಅನಾಕುಳಂ ಎನ್ನ ಚಟ್ಟರಿಂ ತಳವೆಳಗಾಗೆ ಕಟ್ಟಿಸದೆ ಮಾಣ್ದೊಡೆ ಕೆಮ್ಮನೆ ಮೀಸೆವೊತ್ತೆನೇ: ಪಂಪಭಾ, ೨. ೫೦)"
ಚಂಡ,"[ಗು] ವೇಗವಾದ, ಬಿರುಸಾದ (ವಾತ್ಯಾದುರ್ಧರ ಗಂಧಸಿಂಧುರ ಕಟಸ್ರೋತಃ ಸಮುದ್ಯತ್ ಮದವ್ರಾತ ಇಂದಿಂದಿರ ಚಂಡ ತಾಂಡವ ಕಲ ಸ್ವಾಭಾವಿಕಶ್ರೇಯಸಃ: ಪಂಪಭಾ, ೯. ೯೭)"
ಚಂಡಮರೀಚಿ,"[ನಾ] ಸೂರ್ಯ (ಚಂಡಮರೀಚಿಗೆ ಅಸ್ತಮಯಮಿಲ್ಲದುದು ಒಂದೆಡೆ ನಿಮ್ಮ ಕೇಳ್ದುದುಂ ಕಂಡುದುಂ ಉಳ್ಳೊಡೆ ಇಂ ಬೆಸಸಿಂ ಆಂ ಇರದೆ ಅಲ್ಲಿಗೆ ಪೋಪೆವು: ಪಂಪಭಾ, ೪. ೪೮)"
ಚಂಡರೋಚಿ,"[ನಾ] ಪ್ರಖರ ಕಿರಣಗಳುಳ್ಳವನು, ಸೂರ್ಯ (ಪತ್ತಿ ಶಸ್ತ್ರ ದ್ಯುತಿಪರಿಕg ಸಾಂದ್ರೀಭವಚ್ಚಂಡರೋಚಿಃಕಿರಣೌಘಂ: ಆದಿಪು, ೪. ೨೪)"
ಚಂಡವೇಗ,"[ನಾ] [ಜೈನ] ಭರತ ಚಕ್ರವರ್ತಿಯ ಏಳು ಅಜೀವರತ್ನಗಳಲ್ಲೊಂದಾದ ದಂಡರತ್ನದ ಹೆಸರು (ವಿಜಯಾರ್ಧಾಚಳ ಮಹಾಗುಹಾಗಹ್ವರಮುಖ ವಜ್ರಕವಾಟಪುಟ ವಿಘಟಪಟುವಪ್ಪ ಚಂಡವೇಗಮೆಂಬ ದಂಡರತ್ನಮುಂ: ಆದಿಪು, ೧೧. ೩. ವ)"
ಚಂಡಾಂಶು,"[ನಾ] ಚಂಡರುಚಿ, ಸೂರ್ಯ (ದೀಪ್ಯಮಾನ ಪ್ರತಾಪಸ್ಥಗಿತಾಶಾಚಕ್ರಚಂಡಾಂಶುವಂ ಅಮರಮನೋಹಾರಿ ಹೇಮಾದ್ರಿಯಂ: ಆದಿಪು, ೮. ೨೬)"
ಚಣಕ,"[ನಾ] ಕಡಲೆ (ರಾಜಮಾಷ ಆಢಕೀ ನಿಷ್ಪಾವ ಚಣಕ ಕುಸುಂಭ ಕಾರ್ಪಾಸ ಸರ್ಷಪ ಜೀರಕ ಧಾನ್ಯಕಾದಿ ವಿವಿಧ ಧಾನ್ಯಭೇಧಂಗಳುಂ: ಆದಿಪು, ೬. ೭೨ ವ)"
page,3
ಚತುರಂಗ,"[ನಾ] ಆನೆ, ಕುದುರೆ, ರಥ, ಪದಾತಿಗಳಿಂದ ಕೂಡಿದ ಸೈನ್ಯ (ಚತುರಂಗಂ ಚತುರಂಗಸೈನ್ಯದೊಳಡರ್ತುಂ ತಿಱಱನೆಯ್ತಂದು ತಾಗಿ: ಪಂಪಭಾ, ೧೧. ೭); [ನಾ] [ಚತುರ್+ಅಂಗ] ನಾಲ್ಕು ಭಾಗಗಳುಳ್ಳ (ಅಂತು ದ್ರೋಣಚಾರ್ಯಂ ಆಚಾರ್ಯಪದವಿಯಂ ಕೈಕೊಂಡು ಪಾಂಡವಕೌರವರ್ಗೆ ಚತುರಂಗ ಧನುರ್ವೇದಮುಮಂ ದಿವ್ಯಾಸ್ತ್ರಂಗಳಂ .. .. ಉಪದೇಶಂಗೆಯ್ಯುತ್ತಿರೆ: ಪಂಪಭಾ, ೨. ೫೫ ವ)"
ಚತುರಂತಕ್ಷಿತಿ,"[ನಾ] ನಾಲ್ಕು ದಿಕ್ಕುಗಳ ನಡುವಣ ಭೂಮಿ (ಚತುರಂತಕ್ಷಿತಿ ಗರ್ಭಸ್ಥಿತನದು ಗಡಿಮೆಂದು ಮುದ್ರಿಪಂತಾಯ್ತು ಯಶಸ್ವತಿಯ ಪದನ್ಯಾಸಂ: ಆದಿಪು, ೮. ೩೨)"
ಚತುರಯುತ,"[ನಾ] ನಲವತ್ತು ಸಾವಿರ (ಚತುರಯುತಮಿತಾಂಗರಕ್ಷಕ ಪರಿವೃತನುಂ ಲೋಕಪಾಲ ಚತುಷ್ಟಯಾಧಿಷ್ಠಿತನುಂ: ಆದಿಪು, ೬. ೧೩ ವ)"
ಚತುರರ್ಣವಪರೀತ,"[ಗು] ನಾಲ್ಕು ಸಮುದ್ರಗಳಿಂದ ಸುತ್ತುವರಿಯಲ್ಪಟ್ಟ (ಚತುರರ್ಣವಪರೀತ ಮಹೀತಳಮೆಲ್ಲಮಂ ಧರಾಮರರ್ಕಳ್ಗೆ ದಕ್ಷಿಣೆಗೊಟ್ಟನಪ್ಪುದಱಿಂ: ಪಂಪಭಾ, ೬. ೧೭ ವ)"
ಚತುರಶೀತಿ,"[ನಾ] ಎಂಬತ್ತನಾಲ್ಕು (ಮತ್ತಂ ಚತುರಶೀತಿಸಹಸ್ರ ಗುಣಮಣಿಭೂಷಣವಿಭೂಷಿತನುಂ ಅಷ್ಟಾದಶಸಹಸ್ರ ಶೀಲ ರತ್ನಾಕರನುಂ ಆಗಿ ಪಂಚದಶಪ್ರಮಾದಂಗಳಂ ಬಂಚಿಸಿ: ಆದಿಪು, ೬. ೨೯ ವ)"
ಚತುರಶ್ರ,"[ನಾ] ನಾಲ್ಕು ಮೂಲೆಗಳುಳ್ಳದ್ದು, ಚಚ್ಚೌಕ (ಚತುರಶ್ರಂ ಮೂಱುಂ ಯೋಜನದಳವಿಯ ಸಭಾಮಂಟಪಮಂ ಒಂದು ಲಕ್ಕ ರಕ್ಕಸವಡೆಯಿಂ ಪೊತ್ತು ತರಿಸಿ: ಪಂಪಭಾ, ೬. ೨ ವ)"
ಚತುರಾಂತರ,"[ನಾ] ಚಚ್ಚೌಕದ ನಡುವೆ, ಹಸೆಯ ಜಗುಲಿ (ವಿವಾಹಗೇಹಮಂ ಸಮೆಯಿಸಿ ಅದಱ ನಡುವಣ ಆರ್ದ್ರಮೃತ್ತಿಕಾ ವಿರಚಿತಮಪ್ಪ ಚತುರಾಂತರದೊಳ್: ಪಂಪಭಾ, ೩. ೭೪ ವ)"
ಚತುರಾನನತ್ವ,"[ನಾ] [ಜೈನ] ನಾಲ್ಕು ಮುಖಗಳಿಂದ ಕೂಡಿರುವುದು (ಮಿತನಖಕೇಶಶೋಭಿತ ತನುತ್ವಂ ಅಭುಕ್ತ್ಯುಪಸರ್ಗಭಾವಂ ಅನ್ವಿತಚತುರಾನನತ್ವಂ ಅಖಿಳಾಗಮವಿತ್ತ್ವಂ: ಆದಿಪು, ೧೦. ೪೩)"
ಚತುರಿಂದ್ರಿಯ,"[ನಾ] ಪಂಚೇಂದ್ರಿಯಗಳಲ್ಲಿ ಕಿವಿಯ ಹೊರತು ಉಳಿದ ನಾಲ್ಕು ಇಂದ್ರಿಯಗಳಿರುವ ಜೀವಿ, ಕೀಟ (ಸ್ಪರ್ಶನ ರಸನ ಘ್ರಾಣ ಚಕ್ಷರಿಂದ್ರಿಯಸಮನ್ವಿತಂಗಳಪ್ಪ ಮಧುಕರಾದಿ ಚತುರಿಂದ್ರಿಯಂಗಳ್: ಆದಿಪು, ೧೦. ೬೩ ವ)"
ಚತುರುತ್ತರಾಶೀತಿ,"[ನಾ] ಎಂಬತ್ತನಾಲ್ಕು (ಚತುರುತ್ತರಾಶೀತಿ ಪೂರ್ವಲಕ್ಷೋಪಲಕ್ಷಿತ ಅನಪವರ್ತ್ಯ ಆಯುಷ್ಯನುಂ ಆಗಿ: ಆದಿಪು, ೮. ೪ ವ) [ಬಸವರಾಜು ಮತ್ತು ನರಸಿಂಹಶಾಸ್ತ್ರಿ ಅವರ ಆವೃತ್ತಿಗಳಲ್ಲಿ]"
ಚತುರ್ಗತಿ,"[ನಾ] [ಜೈನ] ದೇವ, ಮಾನವ, ತಿರ್ಯಕ್, ನಾರಕ ಎಂಬ ನಾಲ್ಕು ವಿಧವಾದ ಜನ್ಮಗಳು (ಚತುರ್ಗತಿಸ್ವರೂನಿರೂಪಣಂ ತಪೋದಾನವಿಧಾನ ವರ್ಣನಂ .. .. ಎಂದಿಂತು ಅವಯವಂಗಳೆಂಟಕ್ಕುಂ: ಆದಿಪು, ೧. ೪೨ ವ)"
