ಫಳಕ,"[ನಾ] ಹಲಗೆ (ಅಂತಾ ಫಣಿಕಾಂತೆಗಂ ಅರಿಕಾಂತಾಳಿಕ ಫಳಕತಿಳಕಹರನೆನಿಪ ಅರಿಗಂಗಂ ತನಯಂ ಅಧಿಕತೇಜೋವಂತಂ ಇಳಾವಂತಂ ಇಂದು ಮಂಡಳಕಾಂತಂ: ಪಂಪಭಾ, ೪. ೧೮)"
page,2
ಫಳಕರ್ಪೂರ,"[ನಾ] ಫಲಿತ ಕರ್ಪೂರದ ಮರ (ಫಳಕರ್ಪೂರ ಲವಂಗ ಲುಂಗ ಲವಳೀ ಹಿಂತಾಳ ತಾಳೀ ತಮಾಳ ಲತಾಸುಂದರನಂದನಕ್ಕಳುರೆ ಮುಂ ತನ್ನರ್ಚಿಗಳ್: ಪಂಪಭಾ, ೫. ೮೬)"
ಫಳಪಾಕವಿರಾಮ,"[ನಾ] ಫಲ ಬಂದು ಒಣಗುವುದು (ಆ ಪ್ರಸ್ತಾವದೊಳ್ ಫಳಪಾಕವಿರಾಮಂಗಳಪ್ಪ ಗರ್ಭಷಷ್ಟಿವ್ರೀಹಿ ಯವ ಗೋಧೂಮಾದಿ ಮಹೌಷಧಂಗಳುಂ: ಆದಿಪು, ೮. ೬೧ ವ)"
ಫಳಪಾಕಾಂತ,"[ನಾ] [ಫಳಪಾಕ+ಅಂತ] ಹಣ್ಣು ಬಿಟ್ಟ ಮೇಲೆ (ಆಯುಷ್ಯಾವಸಾನದೊಳ್ ಓಷಧಿಗಳಂತೆ ಫಳಪಾಕಾಂತದೊಳ್ ಕ್ಷುತವಿಜೃಂಭಣವ್ಯಾಜದಿಂ ಲೋಕಾಂತರಿತರಾಗಿ: ಆದಿಪು, ೫. ೬೯ ವ); [ನಾ] ಬೆಳೆ ಬಿಟ್ಟ ಮೇಲೆ ನಾಶವಾಗುವ, ವಾರ್ಷಿಕ ಬೆಳೆ (ಫಳಪಾಕಾಂತಂಗಳಪ್ಪ ಔಷಧಿಗಳಂ ಸ್ತಂಬಕರ್ಯಾದಿ ನಾನಾವಿಧ ಧಾನ್ಯಂಗಳಂ: ಆದಿಪು, ೬. ೭೭ ವ)"
ಫಳವಿನಮ್ರ,"[ಗು] ಹಣ್ಣುಗಳ ಭಾರದಿಂದಾಗಿ ಬಾಗಿದ (ಮಹೀಭುಜನೆಯ್ದಿದಂ ಫಳವಿನಮ್ರಮಹೀಜಸಹಸ್ರಾಘಾಟಮಂ ಉತ್ಪಳಖೇಟಮಂ: ಆದಿಪು, ೪. ೫೮)"
ಫಳಾಮೃತ,"[ನಾ] ಹಣ್ಣಿನ ರಸ (ಪನಸು ಆಮ್ರ ಕದಳಿ ನಾರಂಗ ನಾಳಿಕೇರೀ ಫಳಾಮೃತಾಸ್ವಾದದೆ ತಣ್ಣನೆ ತಣಿದು: ಆದಿಪು, ೧೧. ೮೧)"
ಫಾಲ್ಗುನ,"[ನಾ] ಚಾಂದ್ರಮಾನದ ಹನ್ನೆರಡನೆಯ ತಿಂಗಳು (ವಿಶ್ವನಾಥನಾದಿಜಿನಂ ಫಾಲ್ಗುನ ಬಹುಲೈಕಾದಶಿಯೊಳಂ ಅನಂತಸುಖನಿಲಯಂ ಉತ್ತರಾರಾಷಾಢದೊಳೀ ಧ್ಯಾನಮರೀಚಿಯಿಂ ಬೆದಱೆ: ಆದಿಪು, ೧೦. ೧೬)"
ಫುಲ್ಲಶರ,"[ನಾ] ಮನ್ಮಥ (ಫುಲ್ಲಶರಂಗಿಸುವೆಡೆಗಿವೆ ನಲ್ಲಂಬುಗಳೆನಿಸಿ ತುಱುಗಿ ಮಲರ್ದಲರ್ದಸೆವೀ ಮೊಲ್ಲೆಯುಂ: ಆದಿಪು, ೧೧. ೧೧೪)"
ಫೇನ,"[ನಾ] ನೊರೆ (ಉಟ್ಟ ದುಗುಲಂ ಗಂಗಾನದೀ ಫೇನಂ ಉಜ್ಜ್ವಲಮುಕ್ತಾಭರಣಂ ತರತ್ತರಳ ತಾರೋದಾರ ಭಾ ಭಾರಂ .. .. ಕಣ್ಗೊಪ್ಪಿತಾ ಕಾಂತೆಯಾ: ಪಂಪಭಾ, ೧. ೧೩೭)"
page,3
page,4
