ಬಗೆಗೆ ವರ್,"[ಕ್ರಿ] ಇಷ್ಟವಾಗು (ಎಂದು ಬಗೆಗೆ ವಂದ ಪೂಗಳೊಳ್ ಪೂದುಡುಗೆಯಂ ಮಾಡಿ ವಸಂತಕಾಂತೆಯರಂತೆ ನೆಱೆಯೆ ಕಯ್ಗೆಯ್ದಾಗಳ್: ಆದಿಪು, ೧೧. ೧೨೮ ವ)"
ಬಗೆಗೆಡು,"[ಕ್ರಿ] [ಬಗೆ+ಕೆಡು] ಬುದ್ಧಿಹೀನನಾಗು (ಪೊಣರ್ದು ಗೆಲ್ವನೇ ನಿಜತನೂಭವಂ ಹರಿಗನೊಳ್ ಏಂ ಬಗೆಗೆಟ್ಟೆಯೊ ಧುರದೊಳ್ ಅವಂ ಮಿಗಿಲೆನೆ ನಿನಗೆ ಪಗಲೊಳೇಂ ಕೞ್ತಲೆಯೇ: ಪಂಪಭಾ, ೧೨. ೧೪೩)"
ಬಗೆಗೊಳ್,"[ಕ್ರಿ] ಮನಸ್ಸಿಗೆ ತೆಗೆದುಕೊ (ಬಗೆಗೊಂಡು ಅಭೀತಮನಂ ಅರ್ಚಿಸಿ ಬಂದಿಸಿ ಚೈತ್ಯಗೇಹಮುಳ್ಳನಿತುಮಂ ಆಱುಮಾಸಂ ಅದಱಿಂ ಬಳಿಕ ಅಚ್ಯುತಕಲ್ಪದೊಳ್: ಆದಿಪು, ೩. ೮); [ಕ್ರಿ] ಮನಸ್ಸಿನಾಳದಲ್ಲಿರು, ಸಹಜವಾಗಿರು (ಬಗೆಗೊಂಡ ಕುಲಧನಂ ಸಮದಗಜಂ ಜಾತ್ಯಶ್ವಮೆಂಬಿವಂ ಮತ್ತೊರ್ಬಂ ಪಗೆವಂಗೆ ಕೊಟ್ಟು ಚಿಃ ಕೆಮ್ಮಗೆ ಬೆಸೆವವಂ ಅರಸದೆಂತೊ ಪಗರಣದರಸಂ: ಆದಿಪು, ೧೨. ೯೮)"
ಬಗೆಗೊಳ್,"[ಕ್ರಿ] ಆಕರ್ಷಿಸು (ಕಳಕಂಠಗೀತಂ ಬಗೆಗೊಳೆಯುಂ ವೀಣಾಕ್ವಣಂ ಮನಂಗೊಳೆಯುಂ: ಆದಿಪು, ೧೧. ೨೮)"
ಬಗೆದ ಬಗೆ,"[ನಾ] ಕಲ್ಪನೆಯ ರೀತಿ (ಆಕೆಯ ಬಗೆದ ಬಗೆಯೊಳೊಡಂಬಡುವಂತೆ ಕುಲಗಿರಿಗಳ ಬಿಣ್ಪುಮಂ ಧರಾತಳದ ತಿಣ್ಪುಮಂ ಆದಿತ್ಯನ ತೇಜದಗುಂತಿಯುಮಂ .. .. ಸಂಕ್ರಮಿಸಿ ನಿಜನಿವಾಸಕ್ಕೆ ಪೋದಂ: ಪಂಪಭಾ, ೧. ೧೩೯ ವ); [ನಾ] ಅಂದುಕೊಂಡ ರೀತಿ (ಬಗೆಯದೆ ಮೆಯ್ಸೊಕಮಂ ಬಗೆ ಪಗೆವರ ಕಡುವೆರ್ಚಂ ಎನ್ನ ಪೂಣ್ಕೆಯಂ ಎರ್ದೆಯೊಳ್ ಬಗೆ ಮುನಿಯ ಮಂತ್ರಪದಮಂ ಬಗೆ ಕೂಡುಗೆ ನಿನ್ನ ಬಗೆದ ಬಗೆಯೊಳ್ ಪಾರ್ಥಾ: ಪಂಪಭಾ, ೭. ೬೭)"
ಬಗೆದರ್,"{ಬಗೆ+ತರ್] ಮನಸ್ಸನ್ನು ಕೊಡು, ಒಪ್ಪು (ಪುತ್ರಕಳತ್ರಪರಿಗ್ರಹಕ್ಕೆ ಮಾಣದೆ ಬಗೆದರ್ಪುದು ಒಲ್ಲೆನಿದಂ ಎಂದೊಡೆ ಸೃಷ್ಟಿಯೆ ಕೆಟ್ಟುಪೋಗದೇ: ಆದಿಪು, ೮. ೧೧)"
ಬಗೆದೀರ್,"[ಬಗೆ+ತೀರ್] ತೃಪ್ತಿಹೊಂದು (ದಿವ್ಯ ಮುನಿಪುಂಗವರಂ ಬಗೆದೀರ್ಪಿನಂ .. .. ಪತಿವ್ರತಾಗುಣದಿಂ ಮೆಚ್ಚಿಸು ನೀಂ: ಪಂಪಭಾ, ೧. ೧೧೮)"
ಬಗೆದೆಡೆ,"ಇಷ್ಟಬಂದ ಜಾಗ (ಬಗೆಯೆಡೆಯನೆಯ್ದಿ ಬಗೆದ ಬಗೆಯಂ ಬಗೆದಂತೆ ತೀರ್ಚಿ ಪೋಪ ಜೋಡೆಯರಂ ಕಂಡು: ಪಂಪಭಾ, ೪. ೮೧ ವ)"
ಬಗೆಬರ್,"[ಕ್ರಿ] ಮನಸ್ಸುಂಟಾಗು (ನಾವಾಡುವಮೆ ಬನ್ನಿಂ ಎಂಬುದುಂ ಆಡುವ ಬಗೆ ಬಂದು ನೆತ್ತಮಂ ಧರ್ಮಸುತಂ: ಪಂಪಭಾ, ೬. ೭೦); ಮನಸ್ಸು ಬರು, ಮನಸ್ಸುಂಟಾಗು (ನೆಲನಂ ಒಪ್ಪಿಸಿ ತಪ್ಪದೆ ಬಾೞ್ವೆಂ ಎನ್ನದೆ ಈ ಉರ್ಕಿನೊಳೆಂತು ನಿಂದು ಸೆಣಸಲ್ ಬಗೆ ಬಂದುದು: ಪಂಪಭಾ, ೯. ೫೦)"
ಬಗೆಯಂ ತರ್,"[ಕ್ರಿ] ನಿಶ್ಚಯಿಸು (ಕ್ಷಿತಿಪತಿ ಬೇಱಿರಿಸಿ ಮಾನ್ಯರಂ ಮನ್ನಿಸೆ ತದ್ವ್ರತಹೀನರುಂ ಅಂದು ಅಖಿಳಬ್ರತಮಂ ಕೈಕೊಳ್ವ ಬಗೆಗೆ ಬಗೆಯಂ ತಂದರ್: ಆದಿಪು, ೧೫. ೧೩)"
ಬಗೆಯಱಿ,"[ಕ್ರಿ] ಇಂಗಿತವನ್ನು ತಿಳಿದುಕೊ (ಪಲವು ಪೂಮಾಲೆಗಳಂ ಬಗೆಯಱಿದು ಓಲಗಿಪುದು ಮಾಲೆಗಾಱನಂ ಪೋಲ್ತುದು ಉಗ್ರಮಾಲ್ಯಮಹೀಜಂ: ಆದಿಪು, ೫. ೩೬)"
page,2
ಬಗೆಯಾಣ್ಮ,"[ನಾ] ಮನದನ್ನ, ಪ್ರಿಯ (ಮನೆಯಾಣ್ಮನ ಕಣ್ಣೆಮೆಯ ಕಾಂಡಪಟಮಾಗೆಯುಂ ಬಗೆಯಾಣ್ಮನ ಕಣ್ಣೆಮೆಯ ದೂದವಿಯಾಗೆಯುಂ: ಪಂಪಭಾ, ೪. ೮೧ ವ)"
ಬಗೆವೇೞ್,"[ಕ್ರಿ] ಸಮಾಧಾನಪಡಿಸು (ತನಯರನಿಟ್ಟು ಸಂತತಿಯೊಳ್ ಇಂತೆಮಗಂ ಬಗೆವೇೞದೇಕೆ ಪೋದನೊ ನೃಪಂ: ಆದಿಪು, ಆದಿಪು, ೯. ೭೬)"
ಬಗ್ಗಿಸು,"[ಕ್ರಿ] ಇಂಚರವುಂಟುಮಾಡು (ಮಾವನೆ ಮಱೆಗೊಂಡು ಬಗ್ಗಿಸುವ ಕೋಗಿಲೆ ಕೋಗಿಲೆಯಿರ್ಕೆದಾಣದೊಳ್ ಜಿನುಗುವ ತುಂಬಿ: ಆದಿಪು, ೧. ೬೫); [ಕ್ರಿ] ಗದರಿಸು (ಕಳಕಳಿಪ ಅಮರಿಯರಂ ಕಣ್ಣೊಳೆ ಬಗ್ಗಿಸುವಲ್ಲಿ .. .. ಕರಮೆರ್ದೆಗೊಳಿಸಿದುದಾಕೆಯ ವಿಭ್ರಮಭ್ರೂಭಂಗಂ: ಆದಿಪು, ೭. ೧೫); [ಕ್ರಿ] ಟೀಕಿಸು (ಮುನಿಕುಮಾರರೋದುವ ವೇದವೇದಾಂಗಂಗಳಂ ತಪ್ಪುವಿಡಿದು ಜಡಿದು ಬಗ್ಗಿಸುವ ಪದುಮರಾಗದ ಬಣ್ಣದರಳಗಿಳಿಗಳುಮಂ: ಪಂಪಭಾ, ೧. ೧೧೫ ವ)"
ಬಂಚಿಸು,"[ಕ್ರಿ] ಮರೆಮಾಚು (ಕೆಲಕೆಲವು ಅವಿನಾಣಂಗಳಂ ನಾಣ್ಚಿ ಬಂಚಿಸಿ ಪಿರಿದುಮನುರಾಗದಿಮೆನ್ನ ಬರೆದ ಪಟಮನಿದಂ ಅರ್ಚಿಸಿ: ಆದಿಪು, ೩. ೪೩ ವ); [ಕ್ರಿ] ವಂಚಿಸು (ಲಸನ್ನೇತ್ರಂಗಳಂ ಕೂಡೆ ಬಂಚಿಸುತುಂ ಮೆಟ್ಟುವ ಮೆಟ್ಟಿನೊಳ್ಪು: ಆದಿಪು, ೭. ೧೨೩); [ಕ್ರಿ] ತಿಳಿಯದ ರೀತಿಯಲ್ಲಿ (ಎನ್ನಂ ಬಂಚಿಸಿ ಪೋದುದಱೊಳ್ ನಿನಗೆ ಪಗೆವರಿಂದ ಇನಿತೆಡಱಾಯ್ತು: ಪಂಪಭಾ, ೧೩. ೧೦೪)"
ಬಚ್ಚ,"[ನಾ] [ವೈಶ್ಯ] ವ್ಯಾಪಾರಿ (ಧನದ ಭವನಮೆನಿಪ ಸಿರಿಯ ಬಚ್ಚರ ಆಪಣಂಗಳಿಂ ಪೊದಳ್ದ ಕಾವಣಂಗಳಿಂ: ಪಂಪಭಾ, ೧. ೫೮)"
ಬಜ್ಜರಿಗೞ್ತೆ,"[ನಾ] ಹೇಸರಗತ್ತೆ (ಕರಿಯ ಪಿರಿಯ ಮೆಯ್ಯ ನಿಡಿಯ ಕಿವಿಯ ಕುಣಿದು ಮೆಟ್ಟುವ ಬಜ್ಜರಿಗೞ್ತೆಗಳುಮಂ: ಆದಿಪು, ೪. ೫೪ ವ) [ಎಲ್. ಬಸವರಾಜು ಅವರ ಆವೃತ್ತಿ]"
ಬಜ್ಜರಿಗೆ,"[ನಾ] ಹೇಸರಗತ್ತೆ (ಅವಯವದೆ ಕುಣಿದು ಮೆಟ್ಟಿವ ಸವಡಿಯ ವಜ್ಜರಿಗೆ ಪಿಡಿದ ಸತ್ತಿಗೆಯ ವಿಳಾಸವದು ಅಮರ್ದ ಲೀಲೆಯಿಂ: ಆದಿಪು, ೧೧. ೪೧) [ನರಸಿಂಹಶಾಸ್ತ್ರಿಗಳು ‘ಬಿಜ್ಜಣಿಗೆ’ ಎಂಬ ಪಾಠವನ್ನೂ ವೆಂಕಟಾಚಲಸ್ತ್ರಿಗಳು ‘ವಜ್ಜರಿಗೆ ಎಂಬ ಪಾಠವನ್ನೂ ಸ್ವೀಕರಿಸುತ್ತಾರೆ]"
ಬಂಟು,"[ನಾ] ಮೈಗಾವಲ ಪಡೆ (ತುರಗಮುಮೊಂದು ಸತ್ತಿಗೆಯುಮೊಂದಿರೆ ಕಾಪಿನ ಬಂಟು ಸುತ್ತಲುಂ ಬರೆ: ಆದಿಪು, ೧೧. ೪೬)"
ಬಟ್ಟಗೊಡೆ,"[ನಾ] [ಬಟ್ಟ+ಕೊಡೆ] ಗುಂಡಾದ ಛತ್ರಿ (ಬಟ್ಟಗೊಡೆ ಚಂದ್ರಕಾಂತಿಯಂ ಅಟ್ಟುಂಬರಿಗೊಳೆ ಪೊದಳ್ದ ಕೃಷ್ಣಾಜಿನಂ ಒಂದು ಇಟ್ಟಳಮೆಸೆಯೆ ಬೆಡಂಗಂ ಪುಟ್ಟಿಸೆ ಗಾಡಿಗಳೊಳೆಸೆವ ವೀಣಾಕ್ವಣಿತಂ: ಪಂಪಭಾ, ೬. ೯)"
ಬಟ್ಟನೆ ಬಾ,"[ಕ್ರಿ] ಸುತ್ತುವರಿ (ಷೋಡಶ ಋತ್ವಿಜರ್ಗೆ ಇತ್ತುದಕ್ಕೆ ಬಾಯ್ವಿಟ್ಟಿರೆ ವಿಪ್ರಕೋಟಿ ಮಡಗಲ್ಕೆಡೆಯಿಲ್ಲದೆ ಪೊನ್ನ ರಾಶಿಯಂ ಬಟ್ಟನೆ ಬಂದು ಕಾಯೆ ಏಂ ತೊದಳಿಲ್ಲದಿತ್ತನೋ: ಪಂಪಭಾ, ೬. ೩೯)"
ಬಟ್ಟಿಗೆವಲಗೆ,"[ನಾ] [ಮೃತ್ತಿಕಾಫಲಕ] ಚಿತ್ರ ಬರೆಯುವ [ಮಣ್ಣಿನ] ಹಲಗೆ (ಬರೆಯಲೆಂದು ಬಟ್ಟಿಗೆವಲಗೆಯಂ ತರಿಸಿ ತಿಟ್ಟಮಿಟ್ಟು ಬರೆವನ್ನೆಗಂ: ಆದಿಪು, ೪. ೬೩ ವ)"
ಬಟ್ಟಿತು,"[ಗು]  (ತುಱುಗೆಮೆ ನೀಳ್ದ ಪುರ್ವು ನಿಡುಗಣ್ ಪೊಱೆಯಲ್ಲದೆ ಬಟ್ಟಿತಪ್ಪ ಬಾಯ್ದೆಱೆ ತನುರೇಖೆಗೊಂಡ ಕೊರಲ್ .. .. ಎಂದು ಧಾತ್ರಿ ಪೊಗೞ್ಗುಂ ಪೊಗೞ್ವನ್ನರೆ ಕುಂತಿ ಮಾದ್ರಿಗಳ್: ಪಂಪಭಾ, ೧. ೧೦೮)"
ಬಟ್ಟಿನಂಬು,"[ನಾ] ದುಂಡಾದ ಅಲಗುಳ್ಳ ಬಾಣ (ಆತನ ಮೇಲೆ ಬಟ್ಟಿನಂಬಿನ ಬೆಳ್ಸರಿಯುಮಂ ಕೆಲ್ಲಂಬಿನ ತಂದಲುಮಂ ಪಾರೆಯಂಬಿನ ಸೋನೆಯುಮಂ ಸುರಿಯೆ: ಪಂಪಭಾ, ೧೨. ೨೧ ವ)"
ಬಟ್ಟು,"[ನಾ] [ವೃತ್ತ] ಬಚ್ಚದಾಟ, ಬಿಲ್ಲೆಯಾಟ (ಒಡನಾಡಿಯುಂ ಒಡನೋದಿಯುಂ ಒಡವಳೆದುಂ ಗುಳ್ಳೆಗೊಟ್ಟಿ ಬಟ್ಟು ಉಳಿಸೆಂಡುಂ ಪೊಡೆಸೆಂಡು ಇವಂ ಆಡುತ್ತ ಒಡವಳೆದರ್ ತಮ್ಮೊಳೆಳಸೆ ತಂತಂಗೆಡೆಗಳ್: ಪಂಪಭಾ, ೨. ೩೦)"
ಬಟ್ಟೆ,"[ನಾ] [ವರ್ತ್ಮ] ದಾರಿ (ನಿಜಪರಿಜನಂ ಬೆರಸು ಗಂಗೆಯಂ ಪಾಯ್ದು ಅದಱ ಪಡುವಣ ದೆಸೆಯ ಕಾಮ್ಯಕವನಕ್ಕೆ ಬಟ್ಟೆಯಂ ತಗುಳ್ದು ಪೋಗೆವೋಗೆ: ಪಂಪಭಾ, ೭. ೨೧ ವ)"
ಬಟ್ಟೆಗಳಂ ಸೋದಿಸು,"[ಕ್ರಿ] ದಾರಿ ಹುಡುಕು, ಉಪಾಯಮಾಡು (ನಾಮಿದನಱಿಯದಂತು ಬೇಂಟೆಯ ನೆವದೊಳ್ ಬಟ್ಟೆಗಳಂ ಸೋದಿಸುವಂ ಎಂದು ನಿಚ್ಚಂ ಬೇಂಟೆವೋಗೆ: ಪಂಪಭಾ, ೩. ೪ ವ)"
ಬಟ್ಟೆದೋಱು,"[ಕ್ರಿ]  ತೋರಿಸು (ಗುಣಾರ್ಣವಭೂಭುಜಂಗೆ ಬಟ್ಟೆದೋಱುವವೊಲಂದು ಒಗೆದಂ ಕಮಲೈಕಬಾಂಧವಂ: ಪಂಪಭಾ, ೪. ೧೧೧)"
ಬಟ್ಟೆಯ ಕಣ್,"[ನಾ] ದಾರಿಯೆದುರು, ದಾರಿಗೆ ಅಡ್ಡ (ಅಲ್ಲಿಂ ತಳರ್ದು ಬಟ್ಟೆಯ ಕಣ್ಣೊಳ್ ಅಡ್ಡಂಬಿೞ್ದಿರ್ದ ವೃದ್ಧವಾನರನಂ ಕಂಡು: ಪಂಪಭಾ, ೮. ೩೧ ನ)"
ಬಟ್ಟೆಯರ್,"[ನಾ] ದಾರಿಹೋಕರು (ವಿವಿಧ ದೇವಗೃಹದಾಟಪಾಟದಿಂ ಮಱುಗಿ ಬಟ್ಟೆಯರ ನೋೞ್ಪ ನೋಟದಿಂ: ಪಂಪಭಾ, ೩. ೨೨)"
ಬಟ್ಟೆವೋಗು,"[ಕ್ರಿ] ದಾರಿಯನ್ನು ಅನುಸರಿಸು (ನಿಮ್ಮ ಮುದುಗಣ್ತನದೊಳಿದೇಂ ಉಂತೆ ಬಟ್ಟೆವೋಪೊಡೆ ಪೋಗಿಂ: ಆದಿಪು, ೯. ೧೦೭)"
page,3
ಬಡಗಣ,"[ಗು] ದಿಕ್ಕಿನ (ಜಂಬೂದ್ವೀಪದ ಮೇರುವಿನ ಮೂಡಣ ವಿದೇಹದ ಸೀತಾನದಿಯ ಬಡಗಣ ತಡಿಯೊಳ್: ಆದಿಪು, ೩. ೮ ವ)"
ಬಡಗಮೊಗ,"[ನಾ] ಉತ್ತರಾಭಿಮುಖ (ಬಡಗಮೊಗದಿರ್ದು ಕರ್ಮದ ತೊಡರಂ ಪಱೆವಂತೆ ಕೇಶಪಾಶಮನಂತಾಗಡೆ ಪಱಿಸು: ಆದಿಪು, ೬. ೨೪)"
ಬಡಗು,"[ನಾ] ಉತ್ತರದಿಕ್ಕು (ಅೞ್ದುದಿಲ್ಲೆಳೆ ತೇಂಕಿರ್ದುದು ಭಾರದಿಂ ಬಡಗೆನಲ್ ಪೆಂಪಾರ್ಗಗಸ್ತ್ಯಂಬರಂ: ಪಂಪಭಾ, ೪. ೨೦)"
ಬಂಡಣ,"[ನಾ] [ಭಂಡನ] ಯುದ್ಧ (ಬಂಡಣದೊಳೆನ್ನನೋಡಿಸಿ ಕೊಂಡುಯ್ದಂ ನಿನ್ನನಾ ಸರಿತ್ಸುತಂ ಆನುಂ ಪೆಂಡತಿಯೆಂ: ಪಂಪಭಾ, ೧. ೭೬)"
ಬಡತನ,"[ನಾ] ದಾರಿದ್ರ್ಯ (ಜಗದ ಬಡತನಮನೊರ್ಮೆಯೆ ಬಗೆದಂತಿರೆ ಕಿಡಿಪ ಚಕ್ರಿ: ಆದಿಪು, ೮. ೩೦); [ನಾ] ಕೃಶತೆ (ಆಕೆಯ ನಡುವಿನ ಬಡತನಮುಂ ಪಗೆವರ ಸಿರಿಯುಂ ಒಡನೊಡನೆ ಕೆಟ್ಟುವು: ಪಂಪಭಾ, ೧. ೧೪೧ ವ)"
ಬಡಪ,"[ನಾ] ಜಡಿಮಳೆ (ಬೆಳ್ಮಸೆಯಂಬಿನ ಸರಿ ಮೊನೆಯಂಬಿನ ಸೋನೆ ಪಾರೆಯಂಬಿನ ತಂದಲ್ ಘನಮಾದುದು ಅಲ್ಲಿ ಕಿತ್ತಂಬಿನ ಬಡಪಮಿದೆನಿಸಿ ಪಾಂಡ್ಯಂ ಅಂಬಂ ಕಱೆದಂ: ಪಂಪಭಾ, ೧೨. ೮೦)"
ಬಡಪಡು,"[ಕ್ರಿ] ಬಡವಾಗು (ಸುಪರ್ವಪರ್ವತದ ಕಾಂಚನರೇಣುಗಳಂ ಪರಾಕ್ರಮೋದ್ಯೋಗದಿಂ ಎತ್ತಿ ತಂದು ನಿನಗಿತ್ತ ಅದಟಂ ಬಡಪಟ್ಟು ಬೆಟ್ಟದೊಳ್ ಪೋಗಿ ತೊೞಲ್ದು: ಪಂಪಭಾ, ೭. ೪೭)"
ಬಡಪಾರ್ವ,"[ನಾ] ಬಡ ಹಾರುವ (ಸಿರಿಮೆಯ್ಯೊಳಗೆ ಅಂದು ಅಱಿವಿರೆ ನೆರವಿಯೊಳಾಱಿವರ್ ಒರ್ಮೆ ಕಂಡರಂ ಅಱಿಯಲ್ಕರಿದೆಮ್ಮಂ ಬಡಪಾರ್ವರನರಸರೆ ನೀಮೀಗಳ್ ಅಱಿವಿರಱಿಯಿರೋ ಪೇೞಿಂ: ಪಂಪಭಾ, ೨. ೬೩)"
